t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
27.2,-0.02,-0.021,0.001,0.002,0.021,0.023
28.0,-0.019,-0.02,0.002,0.003,0.021,0.023
28.8,-0.019,-0.02,0.002,0.003,0.021,0.023
29.6,-0.019,-0.021,0.002,0.002,0.021,0.023
30.4,-0.02,-0.021,0.001,0.001,0.021,0.022
31.2,-0.02,-0.021,0.001,0.001,0.021,0.022
32.0,-0.021,-0.022,0.001,0.001,0.022,0.023
32.8,-0.021,-0.022,0.001,0.001,0.022,0.023
33.6,-0.021,-0.022,0.001,0.001,0.022,0.023
34.4,-0.021,-0.022,0.001,0.001,0.022,0.023
35.2,-0.02,-0.022,0.001,0.001,0.021,0.023
36.0,-0.02,-0.022,0.001,0.001,0.021,0.023
36.8,-0.021,-0.022,0.001,0.001,0.022,0.024
37.6,-0.021,-0.022,0.001,0.001,0.022,0.024
38.4,-0.021,-0.022,0.001,0.001,0.022,0.023
39.2,-0.021,-0.022,0.001,0.001,0.022,0.023
40.0,-0.021,-0.023,0.001,0.001,0.022,0.023
40.8,-0.021,-0.023,0.001,0.001,0.021,0.024
41.6,-0.021,-0.023,0.001,0.001,0.021,0.023
42.4,-0.021,-0.022,0.001,0.001,0.022,0.023
43.2,-0.021,-0.023,0.001,0.001,0.022,0.023
44.0,-0.02,-0.022,0.001,0.001,0.021,0.023
44.8,-0.019,-0.021,0.002,0.002,0.021,0.023
45.6,-0.2,-0.133,1.617,1.883,1.817,2.016
46.4,-0.488,-0.479,2.095,2.349,2.582,2.828
47.2,-0.772,-0.786,1.99,2.155,2.761,2.941
48.0,-0.861,-0.866,1.131,1.204,1.992,2.07
48.8,-0.885,-0.878,1.084,1.171,1.969,2.049
49.6,-0.898,-0.875,1.065,1.168,1.963,2.043
50.4,-0.906,-0.869,1.057,1.172,1.963,2.042
51.2,-0.911,-0.866,1.054,1.175,1.966,2.041
52.0,-0.919,-0.87,1.054,1.176,1.973,2.046
52.8,-0.927,-0.877,1.052,1.172,1.979,2.049
53.6,-0.942,-0.893,1.055,1.167,1.997,2.061
54.4,-0.955,-0.912,1.042,1.144,1.997,2.056
55.2,-0.946,-0.901,1.049,1.154,1.995,2.054
56.0,-0.908,-0.851,1.068,1.194,1.976,2.045
56.8,-0.896,-0.832,1.088,1.224,1.985,2.056
57.6,-0.895,-0.826,1.1,1.239,1.995,2.065
58.4,-0.9,-0.83,1.106,1.244,2.006,2.074
59.2,-0.912,-0.842,1.107,1.241,2.019,2.083
60.0,-0.919,-0.85,1.108,1.239,2.027,2.089
60.8,-0.92,-0.85,1.112,1.242,2.032,2.092
61.6,-0.917,-0.847,1.12,1.251,2.038,2.098
62.4,-0.936,-0.87,1.12,1.24,2.056,2.11
63.2,-0.931,-0.865,1.126,1.248,2.057,2.112
64.0,-0.911,-0.838,1.134,1.268,2.046,2.106
64.8,-0.893,-0.807,1.161,1.312,2.054,2.119
65.6,-0.887,-0.794,1.174,1.333,2.061,2.127
66.4,-0.887,-0.791,1.182,1.345,2.069,2.136
67.2,-0.887,-0.785,1.19,1.358,2.077,2.143
68.0,-0.89,-0.784,1.196,1.366,2.086,2.15
68.8,-0.898,-0.79,1.2,1.369,2.098,2.16
69.6,-0.905,-0.797,1.202,1.369,2.107,2.166
70.4,-0.924,-0.82,1.207,1.362,2.13,2.183
71.2,-0.926,-0.827,1.2,1.351,2.126,2.178
72.0,-0.915,-0.812,1.209,1.367,2.124,2.179
72.8,-0.881,-0.761,1.235,1.42,2.117,2.18
73.6,-0.875,-0.744,1.25,1.446,2.125,2.19
74.4,-0.879,-0.741,1.259,1.46,2.137,2.201
75.2,-0.886,-0.745,1.263,1.465,2.149,2.21
76.0,-0.899,-0.756,1.262,1.46,2.16,2.216
76.8,-0.904,-0.761,1.264,1.46,2.167,2.221
77.6,-0.905,-0.761,1.267,1.465,2.172,2.226
78.4,-0.906,-0.761,1.274,1.473,2.18,2.234
79.2,-0.917,-0.776,1.271,1.463,2.188,2.24
80.0,-0.911,-0.768,1.279,1.475,2.19,2.244
80.8,-0.891,-0.74,1.288,1.499,2.179,2.239
81.6,-0.881,-0.718,1.308,1.533,2.188,2.251
82.4,-0.877,-0.707,1.318,1.552,2.195,2.259
83.2,-0.877,-0.702,1.324,1.563,2.201,2.266
84.0,-0.88,-0.701,1.329,1.573,2.209,2.273
84.8,-0.884,-0.701,1.333,1.578,2.217,2.279
85.6,-0.891,-0.707,1.336,1.579,2.226,2.286
86.4,-0.897,-0.715,1.336,1.577,2.233,2.292
87.2,-0.918,-0.743,1.336,1.563,2.254,2.306
88.0,-0.915,-0.745,1.332,1.556,2.247,2.3
88.8,-0.901,-0.73,1.338,1.568,2.239,2.297
89.6,-0.872,-0.687,1.363,1.618,2.234,2.305
90.4,-0.866,-0.673,1.375,1.641,2.241,2.315
91.2,-0.87,-0.673,1.381,1.651,2.252,2.324
92.0,-0.878,-0.679,1.384,1.653,2.262,2.332
92.8,-0.886,-0.69,1.383,1.647,2.269,2.336
93.6,-0.889,-0.698,1.384,1.644,2.274,2.342
94.4,-0.889,-0.699,1.387,1.646,2.276,2.344
95.2,-0.892,-0.703,1.396,1.652,2.287,2.355
96.0,-0.901,-0.72,1.389,1.634,2.29,2.354
96.8,-0.896,-0.715,1.395,1.642,2.29,2.356
97.6,-0.868,-0.681,1.408,1.673,2.276,2.354
98.4,-0.86,-0.668,1.423,1.698,2.283,2.366
99.2,-0.856,-0.661,1.433,1.713,2.289,2.374
100.0,-0.853,-0.659,1.438,1.722,2.291,2.38
100.8,-0.853,-0.661,1.443,1.727,2.297,2.388
101.6,-0.854,-0.665,1.448,1.73,2.302,2.395
102.4,-0.858,-0.673,1.451,1.728,2.309,2.401
103.2,-0.864,-0.683,1.452,1.723,2.316,2.405
104.0,-0.884,-0.714,1.447,1.698,2.331,2.412
104.8,-0.876,-0.711,1.448,1.698,2.324,2.409
105.6,-0.856,-0.691,1.454,1.713,2.309,2.404
106.4,-0.83,-0.66,1.48,1.759,2.31,2.419
107.2,-0.822,-0.653,1.492,1.776,2.314,2.429
108.0,-0.823,-0.658,1.498,1.78,2.321,2.438
108.8,-0.83,-0.67,1.5,1.775,2.33,2.445
109.6,-0.836,-0.683,1.5,1.765,2.336,2.448
110.4,-0.839,-0.69,1.5,1.759,2.339,2.449
111.2,-0.836,-0.692,1.505,1.761,2.34,2.453
112.0,-0.841,-0.703,1.513,1.763,2.354,2.465
112.8,-0.845,-0.713,1.506,1.745,2.35,2.458
113.6,-0.838,-0.711,1.511,1.75,2.349,2.461
114.4,-0.809,-0.679,1.529,1.786,2.338,2.465
115.2,-0.799,-0.672,1.541,1.803,2.34,2.475
116.0,-0.791,-0.671,1.551,1.813,2.342,2.484
116.8,-0.785,-0.673,1.559,1.818,2.344,2.491
117.6,-0.782,-0.679,1.565,1.82,2.348,2.499
118.4,-0.781,-0.686,1.571,1.819,2.351,2.505
119.2,-0.785,-0.698,1.573,1.812,2.358,2.51
120.0,-0.79,-0.71,1.574,1.804,2.364,2.513
120.8,-0.807,-0.735,1.565,1.776,2.372,2.511
121.6,-0.799,-0.73,1.57,1.782,2.369,2.512
122.4,-0.775,-0.706,1.577,1.801,2.352,2.507
123.2,-0.755,-0.688,1.602,1.836,2.356,2.524
124.0,-0.745,-0.687,1.615,1.849,2.36,2.536
124.8,-0.743,-0.696,1.621,1.847,2.364,2.543
125.6,-0.747,-0.712,1.624,1.838,2.371,2.55
126.4,-0.751,-0.723,1.624,1.827,2.375,2.55
127.2,-0.752,-0.73,1.625,1.821,2.377,2.551
128.0,-0.749,-0.731,1.63,1.823,2.379,2.554
128.8,-0.756,-0.746,1.637,1.818,2.393,2.565
129.6,-0.754,-0.747,1.632,1.81,2.387,2.557
130.4,-0.747,-0.741,1.637,1.816,2.384,2.557
131.2,-0.723,-0.72,1.656,1.846,2.379,2.566
132.0,-0.712,-0.717,1.666,1.856,2.378,2.574
132.8,-0.705,-0.721,1.676,1.861,2.38,2.582
133.6,-0.698,-0.724,1.685,1.865,2.383,2.589
134.4,-0.694,-0.73,1.69,1.864,2.385,2.594
135.2,-0.694,-0.738,1.697,1.862,2.391,2.601
136.0,-0.698,-0.749,1.698,1.853,2.396,2.602
136.8,-0.704,-0.761,1.702,1.847,2.406,2.608
137.6,-0.719,-0.78,1.69,1.82,2.409,2.6
138.4,-0.715,-0.775,1.693,1.825,2.408,2.599
139.2,-0.689,-0.742,1.703,1.852,2.391,2.594
140.0,-0.671,-0.733,1.725,1.879,2.397,2.612
140.8,-0.663,-0.737,1.738,1.886,2.401,2.622
141.6,-0.663,-0.748,1.743,1.88,2.405,2.628
142.4,-0.668,-0.761,1.744,1.87,2.413,2.631
143.2,-0.673,-0.77,1.744,1.861,2.417,2.631
144.0,-0.675,-0.773,1.744,1.857,2.419,2.63
144.8,-0.675,-0.773,1.748,1.859,2.424,2.632
145.6,-0.549,-0.613,1.762,1.915,2.311,2.529
146.4,-0.428,-0.447,1.796,1.977,2.224,2.424
147.2,-0.382,-0.343,1.902,2.12,2.284,2.463
148.0,-0.413,-0.293,1.959,2.232,2.372,2.524
148.8,-0.511,-0.279,1.905,2.211,2.415,2.49
149.6,-0.536,-0.266,1.926,2.252,2.462,2.519
150.4,-0.448,-0.262,1.969,2.284,2.417,2.546
151.2,-0.402,-0.269,1.99,2.292,2.392,2.562
152.0,-0.423,-0.287,2.087,2.384,2.51,2.671
152.8,-0.379,-0.28,1.996,2.267,2.375,2.546
153.6,-0.442,-0.317,2.048,2.348,2.49,2.664
154.4,-0.485,-0.303,1.942,2.241,2.427,2.545
155.2,-0.492,-0.27,1.994,2.328,2.486,2.598
156.0,-0.406,-0.227,2.203,2.559,2.609,2.785
156.8,-0.412,-0.236,2.245,2.616,2.657,2.852
157.6,-0.384,-0.232,2.102,2.454,2.486,2.686
158.4,-0.372,-0.209,2.241,2.628,2.613,2.837
159.2,-0.416,-0.249,2.275,2.655,2.691,2.904
160.0,-0.387,-0.239,2.154,2.498,2.541,2.737
160.8,-0.387,-0.222,2.482,2.882,2.869,3.104
161.6,-0.406,-0.187,2.807,3.334,3.212,3.521
162.4,-0.421,-0.196,2.844,3.353,3.265,3.549
163.2,-0.414,-0.186,2.744,3.218,3.158,3.404
164.0,-0.426,-0.207,2.995,3.5,3.421,3.707
164.8,-0.456,-0.226,2.834,3.315,3.29,3.54
165.6,-0.482,-0.239,2.531,2.951,3.013,3.19
166.4,-0.455,-0.26,2.213,2.554,2.668,2.815
167.2,-0.437,-0.25,2.14,2.482,2.577,2.733
168.0,-0.412,-0.219,2.137,2.512,2.55,2.731
168.8,-0.436,-0.231,2.234,2.653,2.67,2.884
169.6,-0.409,-0.244,2.15,2.53,2.559,2.774
170.4,-0.424,-0.25,2.228,2.607,2.653,2.857
171.2,-0.428,-0.264,2.173,2.537,2.601,2.801
172.0,-0.431,-0.262,2.263,2.646,2.694,2.908
172.8,-0.388,-0.239,2.119,2.486,2.507,2.726
173.6,-0.437,-0.259,2.2,2.549,2.637,2.808
174.4,-0.449,-0.253,2.147,2.457,2.596,2.71
175.2,-0.438,-0.265,2.117,2.412,2.554,2.677
176.0,-0.435,-0.268,2.182,2.499,2.617,2.766
176.8,-0.462,-0.269,2.091,2.421,2.553,2.69
177.6,-0.459,-0.267,2.004,2.344,2.463,2.611
178.4,-0.396,-0.257,2.087,2.516,2.483,2.773
179.2,-0.258,-0.159,1.548,1.862,1.806,2.021
180.0,-0.168,-0.073,0.837,0.954,1.005,1.027
180.8,-0.018,-0.019,0.004,0.005,0.022,0.024
181.6,-0.02,-0.023,0.001,0.001,0.021,0.024
182.4,-0.02,-0.023,0.001,0.001,0.021,0.024
183.2,-0.02,-0.023,0.001,0.001,0.021,0.024
184.0,-0.019,-0.022,0.001,0.001,0.02,0.023
184.8,-0.019,-0.022,0.001,0.001,0.02,0.024
185.6,-0.02,-0.022,0.001,0.001,0.021,0.024
186.4,-0.02,-0.022,0.001,0.001,0.021,0.023
187.2,-0.02,-0.022,0.001,0.002,0.021,0.024
188.0,-0.019,-0.022,0.001,0.001,0.02,0.023
188.8,-0.019,-0.023,0.001,0.001,0.02,0.024
189.6,-0.019,-0.023,0.001,0.001,0.02,0.024
190.4,-0.019,-0.023,0.001,0.001,0.02,0.024
191.2,-0.019,-0.023,0.001,0.001,0.02,0.024
192.0,-0.019,-0.023,0.001,0.001,0.02,0.024
192.8,-0.019,-0.023,0.001,0.001,0.02,0.024
193.6,-0.019,-0.023,0.001,0.001,0.02,0.024
194.4,-0.019,-0.021,0.001,0.001,0.02,0.023
195.2,-0.019,-0.021,0.001,0.001,0.02,0.022
196.0,-0.02,-0.021,0.001,0.001,0.021,0.023
196.8,-0.019,-0.022,0.001,0.001,0.021,0.023
197.6,-0.019,-0.022,0.001,0.001,0.02,0.023
198.4,-0.02,-0.023,0.001,0.001,0.021,0.024
199.2,-0.018,-0.02,0.001,0.001,0.019,0.021
