t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
86.4,-1.028,-1.049,0.858,0.893,1.886,1.941
87.2,-0.998,-1.014,0.861,0.909,1.858,1.923
88.0,-0.986,-0.998,0.878,0.933,1.864,1.931
88.8,-0.984,-0.994,0.888,0.945,1.872,1.939
89.6,-0.989,-1.0,0.892,0.947,1.881,1.947
90.4,-1.001,-1.014,0.891,0.941,1.893,1.955
91.2,-1.009,-1.023,0.887,0.933,1.896,1.956
92.0,-1.01,-1.025,0.885,0.928,1.895,1.953
92.8,-1.01,-1.027,0.886,0.929,1.897,1.955
93.6,-1.027,-1.044,0.886,0.921,1.913,1.966
94.4,-1.023,-1.043,0.881,0.916,1.904,1.958
95.2,-1.007,-1.024,0.879,0.921,1.886,1.945
96.0,-0.989,-1.001,0.895,0.948,1.883,1.949
96.8,-0.983,-0.991,0.904,0.962,1.887,1.953
97.6,-0.981,-0.987,0.909,0.969,1.89,1.956
98.4,-0.981,-0.987,0.913,0.973,1.894,1.961
99.2,-0.984,-0.99,0.915,0.975,1.898,1.965
100.0,-0.99,-0.996,0.916,0.974,1.906,1.971
100.8,-0.997,-1.004,0.915,0.97,1.912,1.974
101.6,-1.015,-1.024,0.917,0.963,1.931,1.987
102.4,-1.023,-1.036,0.902,0.943,1.926,1.979
103.2,-1.015,-1.026,0.9,0.944,1.915,1.97
104.0,-0.985,-0.991,0.908,0.968,1.893,1.959
104.8,-0.976,-0.977,0.923,0.99,1.898,1.967
105.6,-0.978,-0.976,0.931,1.0,1.909,1.976
106.4,-0.984,-0.982,0.934,1.001,1.918,1.983
107.2,-0.995,-0.996,0.932,0.994,1.927,1.99
108.0,-1.003,-1.004,0.928,0.987,1.931,1.991
108.8,-1.006,-1.007,0.925,0.982,1.931,1.989
109.6,-1.007,-1.007,0.926,0.984,1.934,1.992
110.4,-1.021,-1.026,0.923,0.972,1.944,1.998
111.2,-1.019,-1.023,0.92,0.97,1.939,1.993
112.0,-0.999,-1.0,0.917,0.978,1.917,1.977
112.8,-0.985,-0.98,0.934,1.004,1.919,1.983
113.6,-0.98,-0.973,0.943,1.016,1.923,1.989
114.4,-0.98,-0.97,0.947,1.023,1.927,1.993
115.2,-0.981,-0.969,0.95,1.027,1.931,1.996
116.0,-0.983,-0.97,0.952,1.029,1.935,1.999
116.8,-0.989,-0.977,0.953,1.028,1.942,2.005
117.6,-0.998,-0.987,0.951,1.022,1.949,2.009
118.4,-1.019,-1.01,0.951,1.013,1.97,2.024
119.2,-1.021,-1.016,0.937,0.995,1.957,2.011
120.0,-1.01,-1.003,0.934,0.997,1.944,2.001
120.8,-0.983,-0.97,0.947,1.024,1.93,1.994
121.6,-0.975,-0.958,0.959,1.043,1.934,2.001
122.4,-0.977,-0.958,0.966,1.051,1.943,2.009
123.2,-0.987,-0.966,0.968,1.051,1.955,2.017
124.0,-0.998,-0.978,0.964,1.042,1.962,2.02
124.8,-1.005,-0.987,0.96,1.034,1.965,2.021
125.6,-1.005,-0.987,0.958,1.033,1.963,2.02
126.4,-1.008,-0.992,0.961,1.034,1.969,2.026
127.2,-1.021,-1.008,0.953,1.019,1.975,2.027
128.0,-1.017,-1.003,0.952,1.019,1.969,2.021
128.8,-0.993,-0.973,0.952,1.032,1.945,2.004
129.6,-0.983,-0.958,0.969,1.056,1.952,2.014
130.4,-0.98,-0.953,0.976,1.067,1.956,2.02
131.2,-0.978,-0.95,0.979,1.073,1.957,2.022
132.0,-0.979,-0.949,0.983,1.077,1.962,2.026
132.8,-0.983,-0.953,0.984,1.078,1.967,2.03
133.6,-0.991,-0.961,0.983,1.074,1.975,2.035
134.4,-0.998,-0.968,0.981,1.069,1.978,2.037
135.2,-1.02,-0.994,0.979,1.056,1.999,2.05
136.0,-1.019,-0.996,0.967,1.042,1.986,2.038
136.8,-1.004,-0.98,0.963,1.044,1.968,2.024
137.6,-0.979,-0.948,0.979,1.075,1.959,2.023
138.4,-0.973,-0.937,0.991,1.092,1.964,2.03
139.2,-0.977,-0.938,0.996,1.099,1.973,2.037
140.0,-0.986,-0.948,0.998,1.097,1.984,2.045
140.8,-0.996,-0.959,0.994,1.088,1.989,2.047
141.6,-1.002,-0.967,0.99,1.081,1.992,2.048
142.4,-1.003,-0.969,0.987,1.078,1.991,2.047
143.2,-1.012,-0.977,0.991,1.078,2.003,2.056
144.0,-1.02,-0.99,0.98,1.062,2.0,2.051
144.8,-1.003,-0.976,0.968,1.048,1.97,2.025
145.6,-0.86,-0.839,0.969,1.049,1.83,1.888
146.4,-0.812,-0.78,1.013,1.082,1.825,1.862
147.2,-0.886,-0.828,1.066,1.121,1.952,1.949
148.0,-0.882,-0.842,1.033,1.073,1.915,1.915
148.8,-0.907,-0.857,1.028,1.067,1.935,1.924
149.6,-0.926,-0.854,1.043,1.095,1.969,1.949
150.4,-0.879,-0.825,1.009,1.06,1.887,1.886
151.2,-0.869,-0.809,1.04,1.097,1.909,1.905
152.0,-0.871,-0.813,1.03,1.082,1.901,1.895
152.8,-0.938,-0.863,1.035,1.084,1.972,1.947
153.6,-0.963,-0.877,1.026,1.086,1.99,1.964
154.4,-0.971,-0.887,1.015,1.077,1.986,1.963
155.2,-0.973,-0.891,1.018,1.073,1.991,1.964
156.0,-0.983,-0.905,1.001,1.051,1.983,1.956
156.8,-0.968,-0.886,1.013,1.071,1.981,1.956
157.6,-0.927,-0.86,1.009,1.056,1.936,1.916
158.4,-0.908,-0.841,1.015,1.067,1.922,1.908
159.2,-0.913,-0.834,1.05,1.117,1.963,1.95
160.0,-0.936,-0.853,1.027,1.089,1.963,1.942
160.8,-0.992,-0.891,1.043,1.098,2.035,1.989
161.6,-0.944,-0.869,1.015,1.069,1.96,1.937
162.4,-0.945,-0.869,1.029,1.08,1.974,1.949
163.2,-0.975,-0.885,1.023,1.079,1.998,1.964
164.0,-0.992,-0.901,1.029,1.085,2.021,1.985
164.8,-0.938,-0.865,1.02,1.072,1.958,1.936
165.6,-0.909,-0.839,1.019,1.081,1.929,1.92
166.4,-0.901,-0.819,1.047,1.115,1.948,1.934
167.2,-0.926,-0.838,1.054,1.119,1.98,1.957
168.0,-0.898,-0.825,1.024,1.082,1.922,1.906
168.8,-0.849,-0.771,1.035,1.106,1.884,1.877
169.6,-0.869,-0.769,1.06,1.152,1.929,1.921
170.4,-0.898,-0.796,1.06,1.137,1.958,1.933
171.2,-0.935,-0.814,1.072,1.145,2.007,1.959
172.0,-0.928,-0.817,1.067,1.14,1.995,1.957
172.8,-0.978,-0.868,1.044,1.121,2.022,1.988
173.6,-0.961,-0.861,1.021,1.087,1.983,1.948
174.4,-0.96,-0.866,1.019,1.083,1.979,1.948
175.2,-0.945,-0.85,1.037,1.098,1.983,1.948
176.0,-0.936,-0.83,1.042,1.12,1.979,1.95
176.8,-0.907,-0.795,1.051,1.134,1.958,1.929
177.6,-0.881,-0.777,1.042,1.127,1.922,1.904
178.4,-0.845,-0.746,1.065,1.156,1.91,1.902
179.2,-0.613,-0.537,0.777,0.842,1.389,1.379
180.0,-0.303,-0.259,0.353,0.379,0.656,0.639
180.8,-0.019,-0.021,0.002,0.002,0.021,0.023
181.6,-0.02,-0.022,0.001,0.001,0.021,0.023
182.4,-0.021,-0.022,0.001,0.001,0.022,0.023
183.2,-0.02,-0.021,0.001,0.001,0.021,0.023
184.0,-0.019,-0.021,0.001,0.002,0.02,0.023
184.8,-0.019,-0.022,0.001,0.002,0.021,0.023
185.6,-0.02,-0.021,0.001,0.002,0.021,0.023
186.4,-0.02,-0.022,0.001,0.001,0.022,0.023
187.2,-0.021,-0.022,0.001,0.001,0.022,0.023
188.0,-0.02,-0.022,0.001,0.001,0.021,0.023
188.8,-0.02,-0.023,0.001,0.001,0.021,0.023
189.6,-0.02,-0.022,0.001,0.001,0.021,0.023
190.4,-0.02,-0.022,0.001,0.001,0.021,0.023
191.2,-0.02,-0.022,0.001,0.001,0.021,0.023
192.0,-0.02,-0.022,0.001,0.001,0.021,0.023
192.8,-0.02,-0.021,0.001,0.002,0.021,0.023
193.6,-0.021,-0.021,0.001,0.002,0.022,0.023
194.4,-0.021,-0.021,0.001,0.002,0.022,0.023
195.2,-0.021,-0.021,0.001,0.001,0.022,0.023
196.0,-0.021,-0.021,0.001,0.001,0.022,0.023
196.8,-0.021,-0.022,0.001,0.001,0.022,0.023
197.6,-0.021,-0.022,0.001,0.001,0.022,0.023
198.4,-0.021,-0.021,0.001,0.001,0.022,0.022
199.2,-0.018,-0.019,0.001,0.001,0.019,0.02
