t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
83.2,-0.607,-0.546,0.98,1.057,1.587,1.603
84.0,-0.613,-0.549,0.988,1.062,1.601,1.611
84.8,-0.612,-0.545,0.985,1.061,1.597,1.606
85.6,-0.608,-0.542,0.977,1.056,1.585,1.598
86.4,-0.601,-0.542,0.97,1.051,1.571,1.593
87.2,-0.599,-0.54,0.971,1.055,1.57,1.595
88.0,-0.601,-0.54,0.979,1.064,1.58,1.603
88.8,-0.604,-0.538,0.987,1.072,1.591,1.611
89.6,-0.606,-0.538,0.993,1.077,1.599,1.615
90.4,-0.606,-0.54,0.996,1.077,1.602,1.616
91.2,-0.606,-0.54,0.996,1.078,1.602,1.617
92.0,-0.609,-0.539,0.999,1.082,1.608,1.621
92.8,-0.611,-0.54,1.003,1.083,1.613,1.623
93.6,-0.607,-0.542,0.999,1.078,1.606,1.62
94.4,-0.6,-0.536,0.987,1.073,1.587,1.609
95.2,-0.598,-0.536,0.988,1.075,1.587,1.611
96.0,-0.599,-0.534,0.993,1.081,1.592,1.615
96.8,-0.599,-0.532,0.997,1.086,1.596,1.619
97.6,-0.599,-0.533,1.003,1.092,1.603,1.625
98.4,-0.601,-0.532,1.008,1.096,1.609,1.628
99.2,-0.602,-0.532,1.011,1.099,1.613,1.631
100.0,-0.604,-0.534,1.014,1.099,1.618,1.634
100.8,-0.609,-0.535,1.022,1.106,1.631,1.641
101.6,-0.607,-0.534,1.017,1.102,1.624,1.636
102.4,-0.602,-0.533,1.007,1.092,1.608,1.625
103.2,-0.596,-0.53,1.0,1.09,1.596,1.62
104.0,-0.595,-0.528,1.002,1.095,1.597,1.623
104.8,-0.597,-0.527,1.01,1.103,1.607,1.63
105.6,-0.599,-0.528,1.019,1.11,1.618,1.638
106.4,-0.601,-0.527,1.024,1.115,1.625,1.642
107.2,-0.601,-0.527,1.025,1.116,1.626,1.644
108.0,-0.602,-0.527,1.025,1.115,1.628,1.642
108.8,-0.605,-0.528,1.03,1.12,1.635,1.648
109.6,-0.604,-0.531,1.031,1.117,1.635,1.648
110.4,-0.602,-0.527,1.025,1.114,1.628,1.642
111.2,-0.596,-0.524,1.014,1.106,1.609,1.63
112.0,-0.595,-0.523,1.014,1.11,1.609,1.633
112.8,-0.594,-0.524,1.019,1.115,1.613,1.638
113.6,-0.594,-0.522,1.024,1.12,1.618,1.642
114.4,-0.595,-0.521,1.029,1.125,1.624,1.646
115.2,-0.596,-0.521,1.034,1.128,1.63,1.648
116.0,-0.598,-0.521,1.037,1.131,1.635,1.652
116.8,-0.601,-0.524,1.04,1.132,1.641,1.656
117.6,-0.604,-0.524,1.046,1.137,1.65,1.661
118.4,-0.602,-0.523,1.04,1.131,1.642,1.654
119.2,-0.593,-0.521,1.027,1.12,1.62,1.641
120.0,-0.591,-0.518,1.023,1.121,1.613,1.639
120.8,-0.59,-0.517,1.026,1.125,1.616,1.643
121.6,-0.592,-0.517,1.033,1.132,1.625,1.649
122.4,-0.595,-0.518,1.042,1.14,1.636,1.657
123.2,-0.596,-0.517,1.046,1.143,1.642,1.66
124.0,-0.597,-0.517,1.047,1.143,1.644,1.659
124.8,-0.597,-0.519,1.047,1.141,1.644,1.66
125.6,-0.601,-0.522,1.054,1.145,1.655,1.667
126.4,-0.6,-0.52,1.051,1.144,1.651,1.664
127.2,-0.596,-0.518,1.043,1.139,1.639,1.657
128.0,-0.592,-0.515,1.033,1.132,1.625,1.646
128.8,-0.59,-0.513,1.034,1.136,1.624,1.649
129.6,-0.59,-0.513,1.04,1.141,1.63,1.653
130.4,-0.59,-0.512,1.044,1.145,1.633,1.657
131.2,-0.591,-0.511,1.048,1.149,1.639,1.66
132.0,-0.593,-0.511,1.053,1.154,1.646,1.664
132.8,-0.594,-0.512,1.056,1.155,1.649,1.666
133.6,-0.596,-0.514,1.059,1.156,1.655,1.67
134.4,-0.597,-0.515,1.063,1.159,1.66,1.674
135.2,-0.596,-0.513,1.058,1.154,1.654,1.668
136.0,-0.589,-0.512,1.043,1.142,1.632,1.653
136.8,-0.586,-0.511,1.04,1.142,1.627,1.654
137.6,-0.586,-0.51,1.044,1.147,1.63,1.657
138.4,-0.587,-0.509,1.051,1.154,1.638,1.663
139.2,-0.59,-0.509,1.06,1.161,1.65,1.67
140.0,-0.592,-0.509,1.063,1.163,1.655,1.672
140.8,-0.592,-0.508,1.062,1.164,1.654,1.672
141.6,-0.592,-0.508,1.063,1.164,1.655,1.672
142.4,-0.596,-0.51,1.07,1.169,1.666,1.68
143.2,-0.594,-0.511,1.066,1.163,1.66,1.674
144.0,-0.591,-0.51,1.057,1.155,1.648,1.665
144.8,-0.553,-0.495,1.008,1.103,1.561,1.598
145.6,-0.545,-0.476,0.992,1.07,1.537,1.546
146.4,-0.547,-0.453,0.99,1.056,1.537,1.51
147.2,-0.568,-0.454,1.025,1.091,1.592,1.545
148.0,-0.565,-0.45,1.027,1.091,1.593,1.54
148.8,-0.573,-0.45,1.039,1.108,1.612,1.558
149.6,-0.57,-0.448,1.042,1.112,1.612,1.561
150.4,-0.582,-0.448,1.055,1.122,1.636,1.57
151.2,-0.584,-0.45,1.054,1.123,1.639,1.573
152.0,-0.588,-0.445,1.053,1.124,1.642,1.569
152.8,-0.588,-0.447,1.052,1.119,1.64,1.566
153.6,-0.572,-0.45,1.04,1.103,1.612,1.553
154.4,-0.571,-0.455,1.043,1.106,1.614,1.56
155.2,-0.571,-0.455,1.046,1.11,1.617,1.566
156.0,-0.573,-0.451,1.045,1.116,1.617,1.567
156.8,-0.572,-0.451,1.049,1.116,1.621,1.567
157.6,-0.572,-0.45,1.051,1.116,1.623,1.566
158.4,-0.56,-0.45,1.038,1.102,1.597,1.552
159.2,-0.562,-0.444,1.036,1.104,1.597,1.548
160.0,-0.586,-0.444,1.061,1.127,1.647,1.571
160.8,-0.584,-0.447,1.059,1.126,1.643,1.573
161.6,-0.582,-0.451,1.062,1.124,1.645,1.575
162.4,-0.582,-0.454,1.064,1.128,1.646,1.582
163.2,-0.582,-0.453,1.063,1.125,1.645,1.578
164.0,-0.57,-0.451,1.045,1.11,1.615,1.56
164.8,-0.568,-0.453,1.045,1.114,1.613,1.567
165.6,-0.565,-0.455,1.048,1.123,1.614,1.578
166.4,-0.564,-0.455,1.05,1.117,1.615,1.571
167.2,-0.566,-0.451,1.053,1.118,1.619,1.569
168.0,-0.566,-0.452,1.052,1.117,1.618,1.569
168.8,-0.579,-0.451,1.063,1.132,1.641,1.583
169.6,-0.565,-0.448,1.047,1.12,1.613,1.568
170.4,-0.566,-0.447,1.051,1.129,1.617,1.576
171.2,-0.557,-0.445,1.042,1.114,1.599,1.56
172.0,-0.568,-0.444,1.055,1.123,1.623,1.567
172.8,-0.567,-0.447,1.056,1.121,1.623,1.568
173.6,-0.578,-0.45,1.071,1.137,1.65,1.586
174.4,-0.581,-0.45,1.07,1.134,1.651,1.583
175.2,-0.582,-0.446,1.063,1.127,1.645,1.574
176.0,-0.571,-0.441,1.046,1.112,1.617,1.553
176.8,-0.575,-0.433,1.052,1.116,1.627,1.549
177.6,-0.581,-0.44,1.062,1.132,1.643,1.572
178.4,-0.547,-0.423,1.003,1.077,1.55,1.5
179.2,-0.324,-0.255,0.581,0.628,0.905,0.883
180.0,-0.116,-0.089,0.18,0.194,0.296,0.283
180.8,-0.019,-0.023,0.001,0.001,0.02,0.024
181.6,-0.019,-0.022,0.001,0.002,0.02,0.023
182.4,-0.019,-0.021,0.001,0.002,0.02,0.023
183.2,-0.018,-0.021,0.001,0.002,0.02,0.023
184.0,-0.018,-0.021,0.002,0.002,0.02,0.023
184.8,-0.019,-0.021,0.001,0.002,0.02,0.023
185.6,-0.019,-0.022,0.001,0.001,0.021,0.023
186.4,-0.019,-0.022,0.001,0.001,0.02,0.023
187.2,-0.019,-0.022,0.001,0.001,0.02,0.023
188.0,-0.019,-0.022,0.001,0.001,0.02,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.019,-0.022,0.001,0.001,0.02,0.023
190.4,-0.019,-0.022,0.001,0.002,0.02,0.023
191.2,-0.019,-0.021,0.001,0.002,0.02,0.023
192.0,-0.019,-0.021,0.001,0.002,0.02,0.023
192.8,-0.019,-0.021,0.001,0.002,0.02,0.023
193.6,-0.019,-0.021,0.001,0.002,0.02,0.023
194.4,-0.02,-0.022,0.001,0.001,0.021,0.023
195.2,-0.02,-0.022,0.001,0.001,0.021,0.023
196.0,-0.02,-0.022,0.001,0.001,0.021,0.023
196.8,-0.019,-0.022,0.001,0.001,0.02,0.023
197.6,-0.019,-0.021,0.001,0.001,0.02,0.023
198.4,-0.019,-0.021,0.001,0.002,0.02,0.023
199.2,-0.017,-0.019,0.001,0.002,0.018,0.02
