t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
56.0,-0.632,-0.579,0.848,0.915,1.48,1.494
56.8,-0.635,-0.584,0.849,0.913,1.484,1.497
57.6,-0.635,-0.584,0.85,0.913,1.485,1.497
58.4,-0.637,-0.586,0.852,0.914,1.489,1.499
59.2,-0.644,-0.585,0.859,0.922,1.503,1.507
60.0,-0.643,-0.587,0.856,0.917,1.499,1.505
60.8,-0.637,-0.583,0.853,0.916,1.489,1.499
61.6,-0.628,-0.585,0.852,0.912,1.48,1.497
62.4,-0.625,-0.582,0.859,0.92,1.484,1.502
63.2,-0.626,-0.583,0.865,0.925,1.491,1.508
64.0,-0.629,-0.584,0.869,0.929,1.498,1.513
64.8,-0.632,-0.584,0.873,0.935,1.505,1.518
65.6,-0.634,-0.584,0.877,0.939,1.511,1.523
66.4,-0.636,-0.588,0.878,0.938,1.514,1.526
67.2,-0.642,-0.589,0.884,0.944,1.526,1.533
68.0,-0.646,-0.592,0.884,0.944,1.53,1.536
68.8,-0.642,-0.59,0.881,0.942,1.523,1.531
69.6,-0.629,-0.584,0.874,0.937,1.503,1.521
70.4,-0.625,-0.584,0.88,0.942,1.505,1.526
71.2,-0.626,-0.585,0.887,0.948,1.513,1.532
72.0,-0.63,-0.583,0.894,0.956,1.524,1.539
72.8,-0.635,-0.588,0.899,0.959,1.533,1.547
73.6,-0.636,-0.589,0.9,0.96,1.535,1.549
74.4,-0.636,-0.587,0.901,0.963,1.537,1.55
75.2,-0.638,-0.588,0.902,0.963,1.54,1.551
76.0,-0.644,-0.59,0.908,0.969,1.552,1.559
76.8,-0.642,-0.59,0.905,0.966,1.546,1.555
77.6,-0.634,-0.586,0.898,0.96,1.533,1.546
78.4,-0.626,-0.581,0.901,0.965,1.528,1.546
79.2,-0.624,-0.58,0.907,0.972,1.532,1.552
80.0,-0.625,-0.582,0.913,0.975,1.537,1.558
80.8,-0.627,-0.579,0.918,0.983,1.545,1.562
81.6,-0.629,-0.582,0.921,0.984,1.55,1.566
82.4,-0.631,-0.584,0.924,0.986,1.555,1.57
83.2,-0.635,-0.585,0.925,0.987,1.559,1.572
84.0,-0.641,-0.589,0.931,0.992,1.572,1.582
84.8,-0.643,-0.588,0.928,0.99,1.571,1.578
85.6,-0.639,-0.585,0.924,0.987,1.562,1.572
86.4,-0.625,-0.582,0.918,0.981,1.543,1.563
87.2,-0.622,-0.579,0.923,0.988,1.545,1.567
88.0,-0.622,-0.578,0.931,0.996,1.552,1.574
88.8,-0.626,-0.58,0.937,1.002,1.563,1.581
89.6,-0.63,-0.581,0.942,1.006,1.572,1.587
90.4,-0.633,-0.58,0.942,1.007,1.575,1.587
91.2,-0.635,-0.58,0.941,1.006,1.576,1.587
92.0,-0.635,-0.581,0.944,1.008,1.578,1.59
92.8,-0.64,-0.585,0.948,1.011,1.587,1.595
93.6,-0.637,-0.583,0.944,1.008,1.581,1.591
94.4,-0.627,-0.577,0.937,1.003,1.563,1.58
95.2,-0.621,-0.577,0.939,1.005,1.561,1.582
96.0,-0.62,-0.574,0.945,1.013,1.565,1.587
96.8,-0.619,-0.576,0.95,1.015,1.569,1.592
97.6,-0.623,-0.574,0.954,1.022,1.577,1.595
98.4,-0.624,-0.575,0.958,1.025,1.582,1.599
99.2,-0.627,-0.575,0.96,1.027,1.587,1.602
100.0,-0.629,-0.579,0.961,1.025,1.59,1.604
100.8,-0.639,-0.582,0.968,1.03,1.607,1.612
101.6,-0.637,-0.58,0.962,1.026,1.599,1.607
102.4,-0.632,-0.574,0.955,1.023,1.587,1.597
103.2,-0.62,-0.573,0.952,1.019,1.572,1.592
104.0,-0.616,-0.571,0.956,1.025,1.572,1.596
104.8,-0.617,-0.57,0.964,1.034,1.581,1.604
105.6,-0.621,-0.572,0.97,1.039,1.591,1.611
106.4,-0.625,-0.574,0.973,1.041,1.598,1.615
107.2,-0.627,-0.573,0.973,1.041,1.6,1.615
108.0,-0.629,-0.573,0.972,1.04,1.6,1.613
108.8,-0.632,-0.575,0.975,1.042,1.607,1.617
109.6,-0.633,-0.578,0.977,1.042,1.611,1.62
110.4,-0.63,-0.574,0.973,1.04,1.603,1.615
111.2,-0.62,-0.569,0.963,1.033,1.583,1.602
112.0,-0.615,-0.567,0.969,1.039,1.584,1.606
112.8,-0.614,-0.565,0.974,1.046,1.588,1.61
113.6,-0.614,-0.562,0.978,1.052,1.592,1.614
114.4,-0.617,-0.566,0.983,1.053,1.599,1.619
115.2,-0.62,-0.564,0.985,1.058,1.606,1.623
116.0,-0.623,-0.566,0.986,1.057,1.609,1.624
116.8,-0.623,-0.57,0.988,1.056,1.611,1.627
117.6,-0.633,-0.576,0.994,1.059,1.627,1.635
118.4,-0.63,-0.571,0.988,1.056,1.618,1.627
119.2,-0.622,-0.571,0.978,1.045,1.6,1.617
120.0,-0.613,-0.564,0.977,1.05,1.59,1.614
120.8,-0.611,-0.559,0.982,1.058,1.593,1.617
121.6,-0.614,-0.559,0.988,1.065,1.602,1.624
122.4,-0.618,-0.562,0.995,1.069,1.613,1.631
123.2,-0.622,-0.563,0.997,1.071,1.619,1.634
124.0,-0.623,-0.566,0.996,1.068,1.62,1.633
124.8,-0.623,-0.567,0.996,1.066,1.619,1.633
125.6,-0.625,-0.568,1.001,1.072,1.626,1.64
126.4,-0.627,-0.571,1.0,1.067,1.627,1.638
127.2,-0.625,-0.567,0.994,1.064,1.62,1.631
128.0,-0.614,-0.56,0.986,1.06,1.6,1.62
128.8,-0.61,-0.556,0.991,1.068,1.6,1.624
129.6,-0.609,-0.556,0.996,1.074,1.605,1.63
130.4,-0.609,-0.556,0.999,1.077,1.609,1.632
131.2,-0.611,-0.555,1.004,1.082,1.615,1.637
132.0,-0.615,-0.557,1.006,1.083,1.621,1.64
132.8,-0.617,-0.559,1.007,1.082,1.625,1.641
133.6,-0.618,-0.56,1.009,1.084,1.628,1.644
134.4,-0.626,-0.566,1.014,1.084,1.64,1.65
135.2,-0.624,-0.565,1.007,1.078,1.632,1.643
136.0,-0.614,-0.56,0.997,1.071,1.612,1.631
136.8,-0.609,-0.554,0.997,1.076,1.606,1.63
137.6,-0.607,-0.55,1.002,1.083,1.609,1.634
138.4,-0.608,-0.55,1.008,1.09,1.616,1.639
139.2,-0.612,-0.553,1.014,1.094,1.626,1.647
140.0,-0.616,-0.554,1.016,1.095,1.631,1.649
140.8,-0.616,-0.558,1.015,1.091,1.631,1.649
141.6,-0.618,-0.558,1.014,1.089,1.632,1.647
142.4,-0.624,-0.56,1.021,1.095,1.644,1.655
143.2,-0.623,-0.562,1.016,1.089,1.639,1.651
144.0,-0.62,-0.557,1.01,1.087,1.63,1.644
144.8,-0.609,-0.551,1.004,1.085,1.613,1.635
145.6,-0.563,-0.522,0.963,1.036,1.526,1.558
146.4,-0.551,-0.489,0.964,1.025,1.515,1.515
147.2,-0.564,-0.464,0.985,1.043,1.548,1.507
148.0,-0.606,-0.469,1.03,1.094,1.637,1.563
148.8,-0.607,-0.475,1.028,1.091,1.635,1.565
149.6,-0.589,-0.473,1.013,1.077,1.602,1.55
150.4,-0.588,-0.473,1.016,1.068,1.604,1.542
151.2,-0.585,-0.473,1.022,1.072,1.607,1.546
152.0,-0.601,-0.474,1.033,1.099,1.634,1.572
152.8,-0.604,-0.472,1.032,1.098,1.636,1.571
153.6,-0.604,-0.474,1.03,1.096,1.633,1.57
154.4,-0.605,-0.474,1.031,1.096,1.636,1.57
155.2,-0.603,-0.473,1.029,1.097,1.632,1.571
156.0,-0.604,-0.475,1.03,1.094,1.634,1.569
156.8,-0.605,-0.478,1.032,1.093,1.638,1.57
157.6,-0.61,-0.475,1.033,1.091,1.643,1.566
158.4,-0.607,-0.48,1.031,1.093,1.638,1.574
159.2,-0.603,-0.482,1.029,1.091,1.632,1.573
160.0,-0.599,-0.484,1.029,1.094,1.628,1.577
160.8,-0.589,-0.48,1.025,1.083,1.614,1.563
161.6,-0.581,-0.469,1.02,1.076,1.6,1.545
162.4,-0.582,-0.464,1.021,1.079,1.603,1.543
163.2,-0.591,-0.464,1.032,1.098,1.623,1.562
164.0,-0.59,-0.464,1.028,1.094,1.618,1.558
164.8,-0.596,-0.468,1.036,1.105,1.632,1.573
165.6,-0.595,-0.467,1.036,1.107,1.631,1.574
166.4,-0.586,-0.469,1.03,1.097,1.615,1.566
167.2,-0.586,-0.474,1.032,1.101,1.619,1.575
168.0,-0.584,-0.476,1.029,1.097,1.613,1.573
168.8,-0.593,-0.485,1.038,1.104,1.632,1.59
169.6,-0.593,-0.483,1.034,1.101,1.627,1.585
170.4,-0.569,-0.477,1.02,1.081,1.589,1.558
171.2,-0.573,-0.471,1.03,1.087,1.603,1.557
172.0,-0.593,-0.469,1.045,1.103,1.638,1.572
172.8,-0.594,-0.467,1.039,1.098,1.633,1.566
173.6,-0.594,-0.471,1.038,1.098,1.631,1.569
174.4,-0.587,-0.474,1.032,1.093,1.619,1.567
175.2,-0.57,-0.466,1.02,1.083,1.589,1.549
176.0,-0.567,-0.462,1.023,1.091,1.59,1.553
176.8,-0.596,-0.464,1.052,1.121,1.649,1.584
177.6,-0.602,-0.461,1.048,1.113,1.651,1.574
178.4,-0.586,-0.461,1.029,1.099,1.615,1.56
179.2,-0.48,-0.378,0.846,0.906,1.326,1.284
180.0,-0.261,-0.2,0.441,0.479,0.702,0.679
180.8,-0.036,-0.027,0.032,0.036,0.068,0.063
181.6,-0.02,-0.021,0.001,0.002,0.021,0.023
182.4,-0.019,-0.021,0.001,0.002,0.02,0.023
183.2,-0.019,-0.021,0.001,0.001,0.02,0.023
184.0,-0.019,-0.021,0.001,0.001,0.02,0.023
184.8,-0.019,-0.021,0.001,0.001,0.02,0.022
185.6,-0.019,-0.021,0.001,0.001,0.02,0.022
186.4,-0.02,-0.022,0.001,0.001,0.021,0.022
187.2,-0.02,-0.022,0.001,0.001,0.021,0.023
188.0,-0.02,-0.022,0.001,0.001,0.021,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.019,-0.022,0.001,0.001,0.02,0.023
190.4,-0.019,-0.022,0.001,0.001,0.02,0.023
191.2,-0.019,-0.022,0.001,0.001,0.02,0.023
192.0,-0.019,-0.022,0.001,0.001,0.02,0.023
192.8,-0.019,-0.022,0.001,0.002,0.02,0.023
193.6,-0.019,-0.021,0.001,0.001,0.02,0.023
194.4,-0.019,-0.022,0.001,0.001,0.021,0.023
195.2,-0.019,-0.022,0.001,0.001,0.02,0.022
196.0,-0.02,-0.022,0.001,0.001,0.021,0.023
196.8,-0.02,-0.022,0.001,0.001,0.021,0.023
197.6,-0.02,-0.022,0.001,0.001,0.021,0.024
198.4,-0.02,-0.022,0.001,0.001,0.021,0.023
199.2,-0.018,-0.019,0.001,0.001,0.019,0.021
