t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
46.4,-0.396,-0.435,2.598,2.952,2.994,3.386
47.2,-0.632,-0.638,2.43,2.735,3.061,3.373
48.0,-0.786,-0.648,1.363,1.585,2.15,2.233
48.8,-0.852,-0.701,1.29,1.482,2.141,2.183
49.6,-0.865,-0.731,1.268,1.437,2.133,2.168
50.4,-0.858,-0.742,1.271,1.424,2.129,2.166
51.2,-0.847,-0.747,1.284,1.426,2.131,2.173
52.0,-0.845,-0.769,1.292,1.411,2.137,2.18
52.8,-0.83,-0.763,1.303,1.415,2.133,2.179
53.6,-0.805,-0.734,1.319,1.443,2.124,2.177
54.4,-0.78,-0.695,1.35,1.494,2.129,2.189
55.2,-0.765,-0.675,1.372,1.524,2.137,2.2
56.0,-0.757,-0.668,1.388,1.542,2.145,2.21
56.8,-0.753,-0.668,1.402,1.553,2.155,2.222
57.6,-0.752,-0.67,1.412,1.559,2.164,2.229
58.4,-0.753,-0.677,1.421,1.56,2.174,2.236
59.2,-0.753,-0.681,1.431,1.563,2.184,2.244
60.0,-0.758,-0.695,1.441,1.56,2.199,2.255
60.8,-0.757,-0.699,1.443,1.557,2.2,2.256
61.6,-0.748,-0.682,1.455,1.58,2.203,2.262
62.4,-0.728,-0.638,1.479,1.634,2.207,2.272
63.2,-0.718,-0.615,1.501,1.673,2.219,2.288
64.0,-0.716,-0.61,1.52,1.695,2.236,2.306
64.8,-0.719,-0.62,1.532,1.697,2.251,2.317
65.6,-0.725,-0.641,1.535,1.683,2.261,2.325
66.4,-0.729,-0.651,1.541,1.678,2.269,2.329
67.2,-0.728,-0.651,1.548,1.685,2.276,2.336
68.0,-0.728,-0.652,1.559,1.694,2.288,2.346
68.8,-0.731,-0.664,1.565,1.689,2.295,2.353
69.6,-0.728,-0.654,1.576,1.707,2.304,2.36
70.4,-0.717,-0.624,1.589,1.741,2.306,2.366
71.2,-0.709,-0.598,1.613,1.786,2.322,2.384
72.0,-0.703,-0.587,1.631,1.813,2.334,2.4
72.8,-0.702,-0.588,1.643,1.823,2.344,2.411
73.6,-0.702,-0.594,1.654,1.828,2.357,2.422
74.4,-0.701,-0.601,1.663,1.829,2.364,2.43
75.2,-0.704,-0.612,1.669,1.825,2.373,2.437
76.0,-0.706,-0.622,1.676,1.822,2.381,2.444
76.8,-0.71,-0.64,1.682,1.811,2.392,2.452
77.6,-0.711,-0.638,1.685,1.814,2.395,2.452
78.4,-0.705,-0.62,1.693,1.837,2.398,2.457
79.2,-0.695,-0.581,1.715,1.891,2.41,2.472
80.0,-0.688,-0.56,1.733,1.926,2.421,2.486
80.8,-0.689,-0.567,1.748,1.935,2.437,2.501
81.6,-0.691,-0.584,1.758,1.928,2.449,2.512
82.4,-0.696,-0.606,1.757,1.905,2.453,2.512
83.2,-0.697,-0.618,1.761,1.897,2.457,2.516
84.0,-0.697,-0.618,1.766,1.902,2.463,2.52
84.8,-0.698,-0.62,1.774,1.908,2.472,2.528
85.6,-0.698,-0.627,1.778,1.905,2.476,2.532
86.4,-0.697,-0.618,1.787,1.919,2.484,2.538
87.2,-0.693,-0.586,1.798,1.959,2.491,2.544
88.0,-0.688,-0.563,1.815,1.995,2.503,2.558
88.8,-0.686,-0.554,1.832,2.018,2.517,2.572
89.6,-0.682,-0.55,1.841,2.029,2.524,2.58
90.4,-0.684,-0.561,1.851,2.027,2.535,2.588
91.2,-0.683,-0.573,1.858,2.021,2.541,2.594
92.0,-0.685,-0.591,1.859,2.004,2.544,2.595
92.8,-0.687,-0.598,1.863,2.002,2.55,2.6
93.6,-0.689,-0.613,1.866,1.99,2.555,2.603
94.4,-0.689,-0.607,1.869,1.998,2.558,2.605
95.2,-0.688,-0.582,1.875,2.024,2.563,2.606
96.0,-0.686,-0.544,1.892,2.077,2.577,2.62
96.8,-0.682,-0.521,1.91,2.115,2.592,2.636
97.6,-0.681,-0.53,1.924,2.118,2.605,2.648
98.4,-0.682,-0.556,1.928,2.096,2.61,2.652
99.2,-0.684,-0.578,1.925,2.071,2.61,2.649
100.0,-0.686,-0.585,1.926,2.065,2.612,2.651
100.8,-0.687,-0.584,1.93,2.069,2.617,2.653
101.6,-0.69,-0.584,1.935,2.073,2.625,2.657
102.4,-0.691,-0.586,1.937,2.074,2.628,2.66
103.2,-0.693,-0.572,1.942,2.09,2.635,2.663
104.0,-0.692,-0.542,1.954,2.129,2.645,2.671
104.8,-0.691,-0.519,1.968,2.164,2.659,2.682
105.6,-0.69,-0.511,1.98,2.182,2.67,2.693
106.4,-0.688,-0.508,1.988,2.192,2.676,2.7
107.2,-0.689,-0.519,1.995,2.187,2.684,2.706
108.0,-0.69,-0.53,1.998,2.177,2.689,2.707
108.8,-0.692,-0.543,1.997,2.163,2.689,2.706
109.6,-0.695,-0.548,1.998,2.159,2.693,2.707
110.4,-0.696,-0.556,1.999,2.153,2.695,2.709
111.2,-0.697,-0.549,2.003,2.163,2.7,2.712
112.0,-0.7,-0.522,2.007,2.193,2.707,2.714
112.8,-0.7,-0.49,2.022,2.238,2.721,2.728
113.6,-0.699,-0.467,2.038,2.277,2.736,2.744
114.4,-0.697,-0.479,2.047,2.271,2.745,2.75
115.2,-0.699,-0.499,2.049,2.25,2.748,2.749
116.0,-0.699,-0.516,2.045,2.229,2.744,2.745
116.8,-0.702,-0.521,2.044,2.224,2.746,2.745
117.6,-0.706,-0.517,2.047,2.23,2.752,2.748
118.4,-0.707,-0.519,2.05,2.233,2.757,2.752
119.2,-0.711,-0.512,2.051,2.24,2.763,2.752
120.0,-0.711,-0.502,2.056,2.254,2.767,2.756
120.8,-0.711,-0.475,2.066,2.29,2.778,2.765
121.6,-0.712,-0.452,2.076,2.322,2.789,2.775
122.4,-0.712,-0.443,2.088,2.343,2.8,2.786
123.2,-0.71,-0.442,2.097,2.352,2.807,2.794
124.0,-0.71,-0.455,2.099,2.339,2.809,2.794
124.8,-0.712,-0.464,2.1,2.328,2.812,2.793
125.6,-0.715,-0.469,2.098,2.321,2.813,2.791
126.4,-0.717,-0.473,2.099,2.32,2.817,2.793
127.2,-0.722,-0.473,2.098,2.319,2.82,2.792
128.0,-0.723,-0.468,2.102,2.328,2.825,2.797
128.8,-0.724,-0.439,2.106,2.363,2.83,2.802
129.6,-0.724,-0.411,2.12,2.408,2.844,2.82
130.4,-0.723,-0.395,2.135,2.44,2.858,2.835
131.2,-0.72,-0.412,2.142,2.427,2.862,2.839
132.0,-0.721,-0.43,2.141,2.404,2.862,2.835
132.8,-0.724,-0.441,2.136,2.386,2.859,2.826
133.6,-0.726,-0.441,2.135,2.386,2.861,2.827
134.4,-0.728,-0.438,2.138,2.391,2.866,2.829
135.2,-0.731,-0.437,2.139,2.394,2.87,2.832
136.0,-0.731,-0.434,2.143,2.4,2.874,2.835
136.8,-0.733,-0.422,2.145,2.416,2.878,2.838
137.6,-0.734,-0.401,2.154,2.449,2.888,2.85
138.4,-0.733,-0.384,2.163,2.479,2.896,2.863
139.2,-0.732,-0.38,2.172,2.493,2.904,2.873
140.0,-0.731,-0.379,2.18,2.502,2.911,2.881
140.8,-0.731,-0.387,2.183,2.493,2.913,2.88
141.6,-0.73,-0.398,2.184,2.481,2.914,2.879
142.4,-0.733,-0.402,2.181,2.474,2.914,2.876
143.2,-0.736,-0.403,2.182,2.472,2.917,2.875
144.0,-0.737,-0.405,2.181,2.47,2.918,2.875
144.8,-0.739,-0.398,2.182,2.479,2.922,2.877
145.6,-0.618,-0.313,2.255,2.587,2.873,2.901
146.4,-0.494,-0.23,2.383,2.76,2.877,2.99
147.2,-0.387,-0.189,2.531,3.031,2.918,3.221
148.0,-0.387,-0.199,2.928,3.539,3.316,3.738
148.8,-0.443,-0.2,3.399,4.074,3.842,4.274
149.6,-0.524,-0.185,3.666,4.305,4.189,4.491
150.4,-0.557,-0.181,3.796,4.452,4.353,4.633
151.2,-0.554,-0.198,3.903,4.583,4.456,4.781
152.0,-0.573,-0.21,4.044,4.754,4.617,4.964
152.8,-0.49,-0.2,3.587,4.215,4.077,4.416
153.6,-0.475,-0.214,3.624,4.29,4.099,4.503
154.4,-0.418,-0.198,3.233,3.807,3.65,4.005
155.2,-0.499,-0.191,3.555,4.157,4.055,4.347
156.0,-0.523,-0.2,3.675,4.274,4.198,4.475
156.8,-0.567,-0.207,3.922,4.527,4.489,4.734
157.6,-0.536,-0.201,3.803,4.408,4.339,4.608
158.4,-0.448,-0.227,3.546,4.21,3.994,4.437
159.2,-0.412,-0.232,3.418,4.074,3.83,4.305
160.0,-0.422,-0.221,3.351,3.963,3.772,4.184
160.8,-0.476,-0.207,3.487,4.033,3.964,4.24
161.6,-0.55,-0.197,3.873,4.504,4.422,4.701
162.4,-0.481,-0.207,3.615,4.253,4.096,4.461
163.2,-0.502,-0.2,3.653,4.266,4.155,4.465
164.0,-0.506,-0.21,3.719,4.328,4.225,4.538
164.8,-0.443,-0.211,3.384,3.966,3.827,4.177
165.6,-0.406,-0.207,3.183,3.737,3.59,3.944
166.4,-0.425,-0.21,3.251,3.813,3.676,4.024
167.2,-0.475,-0.19,3.358,3.947,3.832,4.137
168.0,-0.383,-0.197,2.945,3.492,3.328,3.688
168.8,-0.416,-0.175,2.965,3.505,3.381,3.68
169.6,-0.387,-0.2,2.964,3.512,3.351,3.711
170.4,-0.39,-0.198,3.079,3.7,3.469,3.899
171.2,-0.399,-0.212,3.203,3.876,3.603,4.088
172.0,-0.469,-0.192,3.378,4.032,3.848,4.224
172.8,-0.546,-0.185,3.638,4.289,4.184,4.473
173.6,-0.518,-0.199,3.577,4.218,4.095,4.418
174.4,-0.513,-0.215,3.61,4.232,4.123,4.447
175.2,-0.47,-0.221,3.413,4.004,3.883,4.225
176.0,-0.496,-0.206,3.495,4.128,3.992,4.334
176.8,-0.446,-0.194,3.24,3.865,3.687,4.059
177.6,-0.474,-0.191,3.37,4.047,3.843,4.238
178.4,-0.378,-0.234,3.447,4.34,3.826,4.574
179.2,-0.328,-0.157,2.764,3.463,3.092,3.62
180.0,-0.235,-0.066,1.456,1.682,1.692,1.748
180.8,-0.029,-0.004,0.052,0.056,0.081,0.06
181.6,-0.019,-0.022,0.001,0.001,0.02,0.023
182.4,-0.019,-0.022,0.001,0.001,0.02,0.023
183.2,-0.019,-0.022,0.001,0.001,0.02,0.023
184.0,-0.018,-0.021,0.001,0.001,0.019,0.023
184.8,-0.018,-0.021,0.001,0.001,0.02,0.022
185.6,-0.019,-0.021,0.001,0.001,0.02,0.023
186.4,-0.019,-0.021,0.001,0.001,0.02,0.023
187.2,-0.02,-0.022,0.001,0.001,0.021,0.023
188.0,-0.02,-0.022,0.001,0.001,0.021,0.023
188.8,-0.02,-0.022,0.001,0.001,0.021,0.023
189.6,-0.02,-0.022,0.001,0.001,0.021,0.023
190.4,-0.019,-0.022,0.001,0.001,0.02,0.023
191.2,-0.019,-0.022,0.001,0.001,0.02,0.023
192.0,-0.019,-0.022,0.001,0.001,0.02,0.023
192.8,-0.019,-0.022,0.001,0.001,0.021,0.023
193.6,-0.019,-0.022,0.001,0.001,0.02,0.023
194.4,-0.02,-0.021,0.001,0.001,0.021,0.023
195.2,-0.019,-0.022,0.001,0.001,0.02,0.023
196.0,-0.019,-0.022,0.001,0.001,0.02,0.023
196.8,-0.02,-0.022,0.001,0.001,0.021,0.023
197.6,-0.019,-0.022,0.001,0.001,0.02,0.023
198.4,-0.019,-0.022,0.001,0.001,0.02,0.022
199.2,-0.017,-0.019,0.001,0.001,0.018,0.02
