t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
102.4,-0.795,-0.541,1.773,2.025,2.568,2.566
103.2,-0.803,-0.558,1.769,2.008,2.572,2.566
104.0,-0.811,-0.58,1.77,1.991,2.581,2.571
104.8,-0.817,-0.603,1.758,1.961,2.575,2.564
105.6,-0.815,-0.584,1.76,1.98,2.575,2.564
106.4,-0.8,-0.527,1.774,2.042,2.574,2.569
107.2,-0.791,-0.493,1.797,2.093,2.588,2.587
108.0,-0.791,-0.485,1.813,2.115,2.604,2.6
108.8,-0.796,-0.498,1.817,2.107,2.613,2.604
109.6,-0.81,-0.53,1.812,2.073,2.622,2.603
110.4,-0.818,-0.55,1.804,2.049,2.621,2.599
111.2,-0.822,-0.555,1.8,2.041,2.622,2.596
112.0,-0.825,-0.554,1.802,2.045,2.628,2.599
112.8,-0.83,-0.572,1.802,2.029,2.632,2.602
113.6,-0.828,-0.56,1.802,2.041,2.63,2.601
114.4,-0.819,-0.525,1.808,2.079,2.627,2.604
115.2,-0.81,-0.48,1.829,2.139,2.639,2.619
116.0,-0.803,-0.458,1.846,2.175,2.649,2.632
116.8,-0.801,-0.451,1.855,2.189,2.656,2.64
117.6,-0.803,-0.451,1.863,2.197,2.666,2.648
118.4,-0.806,-0.458,1.864,2.191,2.671,2.65
119.2,-0.814,-0.474,1.864,2.178,2.678,2.651
120.0,-0.823,-0.493,1.859,2.155,2.682,2.648
120.8,-0.834,-0.522,1.856,2.126,2.689,2.647
121.6,-0.838,-0.533,1.843,2.103,2.681,2.636
122.4,-0.832,-0.506,1.844,2.132,2.676,2.638
123.2,-0.818,-0.448,1.863,2.205,2.681,2.654
124.0,-0.808,-0.421,1.885,2.253,2.693,2.674
124.8,-0.808,-0.42,1.899,2.268,2.707,2.688
125.6,-0.813,-0.433,1.903,2.258,2.716,2.691
126.4,-0.825,-0.465,1.895,2.22,2.721,2.684
127.2,-0.835,-0.483,1.885,2.191,2.72,2.674
128.0,-0.839,-0.486,1.88,2.185,2.718,2.671
128.8,-0.84,-0.488,1.882,2.186,2.722,2.674
129.6,-0.845,-0.504,1.879,2.168,2.724,2.672
130.4,-0.842,-0.491,1.881,2.183,2.723,2.674
131.2,-0.832,-0.451,1.886,2.229,2.718,2.681
132.0,-0.82,-0.414,1.909,2.29,2.729,2.704
132.8,-0.812,-0.397,1.925,2.324,2.737,2.721
133.6,-0.809,-0.395,1.933,2.334,2.742,2.729
134.4,-0.809,-0.397,1.94,2.34,2.748,2.737
135.2,-0.812,-0.402,1.943,2.339,2.754,2.74
136.0,-0.819,-0.417,1.941,2.32,2.76,2.738
136.8,-0.827,-0.437,1.936,2.295,2.763,2.732
137.6,-0.837,-0.467,1.93,2.258,2.768,2.725
138.4,-0.842,-0.469,1.918,2.244,2.76,2.713
139.2,-0.837,-0.442,1.919,2.274,2.755,2.716
140.0,-0.82,-0.393,1.939,2.35,2.759,2.742
140.8,-0.806,-0.373,1.959,2.394,2.765,2.767
141.6,-0.802,-0.375,1.973,2.406,2.775,2.782
142.4,-0.808,-0.394,1.979,2.393,2.787,2.786
143.2,-0.819,-0.422,1.969,2.35,2.787,2.771
144.0,-0.828,-0.436,1.958,2.323,2.786,2.759
144.8,-0.832,-0.437,1.954,2.318,2.786,2.755
145.6,-0.648,-0.356,1.968,2.327,2.617,2.682
146.4,-0.484,-0.281,2.166,2.525,2.65,2.805
147.2,-0.413,-0.228,2.365,2.727,2.778,2.956
148.0,-0.425,-0.219,2.405,2.767,2.83,2.986
148.8,-0.426,-0.195,2.544,2.948,2.969,3.143
149.6,-0.427,-0.193,2.702,3.147,3.129,3.34
150.4,-0.459,-0.178,2.828,3.35,3.288,3.528
151.2,-0.497,-0.207,2.726,3.2,3.223,3.408
152.0,-0.501,-0.245,2.63,3.063,3.131,3.308
152.8,-0.419,-0.214,2.363,2.77,2.782,2.984
153.6,-0.43,-0.209,2.775,3.279,3.205,3.488
154.4,-0.431,-0.207,3.201,3.775,3.632,3.982
155.2,-0.437,-0.215,3.335,3.946,3.772,4.161
156.0,-0.472,-0.208,3.405,4.012,3.877,4.22
156.8,-0.505,-0.202,3.598,4.318,4.104,4.52
157.6,-0.465,-0.211,3.43,4.126,3.895,4.337
158.4,-0.395,-0.22,3.18,3.872,3.574,4.093
159.2,-0.334,-0.223,2.956,3.55,3.29,3.773
160.0,-0.418,-0.198,3.126,3.706,3.543,3.905
160.8,-0.438,-0.195,3.151,3.734,3.589,3.93
161.6,-0.457,-0.183,3.222,3.846,3.68,4.029
162.4,-0.47,-0.199,3.42,4.078,3.889,4.277
163.2,-0.418,-0.223,3.355,4.021,3.773,4.243
164.0,-0.418,-0.214,3.252,3.884,3.67,4.098
164.8,-0.492,-0.213,3.553,4.197,4.045,4.411
165.6,-0.547,-0.185,3.662,4.312,4.208,4.496
166.4,-0.458,-0.2,3.351,3.968,3.809,4.168
167.2,-0.455,-0.199,3.27,3.838,3.725,4.037
168.0,-0.44,-0.206,3.214,3.799,3.653,4.005
168.8,-0.388,-0.205,2.986,3.559,3.373,3.764
169.6,-0.496,-0.199,3.475,4.118,3.972,4.318
170.4,-0.539,-0.205,3.727,4.381,4.266,4.585
171.2,-0.602,-0.195,4.006,4.705,4.608,4.899
172.0,-0.539,-0.189,3.669,4.322,4.208,4.511
172.8,-0.504,-0.204,3.552,4.219,4.056,4.423
173.6,-0.506,-0.208,3.535,4.155,4.041,4.364
174.4,-0.506,-0.202,3.519,4.119,4.025,4.321
175.2,-0.453,-0.185,3.231,3.826,3.684,4.011
176.0,-0.427,-0.19,3.127,3.708,3.554,3.898
176.8,-0.484,-0.209,3.508,4.171,3.992,4.38
177.6,-0.535,-0.215,3.796,4.507,4.331,4.722
178.4,-0.534,-0.23,3.855,4.572,4.388,4.801
179.2,-0.458,-0.134,2.875,3.296,3.334,3.43
180.0,-0.266,-0.053,1.489,1.67,1.755,1.722
180.8,-0.043,-0.001,0.112,0.115,0.155,0.117
181.6,-0.019,-0.022,0.002,0.002,0.021,0.023
182.4,-0.02,-0.022,0.001,0.001,0.021,0.023
183.2,-0.02,-0.022,0.001,0.001,0.021,0.023
184.0,-0.02,-0.022,0.001,0.001,0.021,0.023
184.8,-0.02,-0.022,0.001,0.001,0.021,0.023
185.6,-0.019,-0.022,0.001,0.001,0.02,0.023
186.4,-0.019,-0.022,0.001,0.001,0.021,0.023
187.2,-0.02,-0.022,0.001,0.001,0.021,0.023
188.0,-0.02,-0.022,0.001,0.001,0.021,0.023
188.8,-0.02,-0.022,0.001,0.001,0.021,0.023
189.6,-0.02,-0.022,0.001,0.001,0.021,0.023
190.4,-0.019,-0.022,0.001,0.001,0.02,0.023
191.2,-0.019,-0.023,0.001,0.001,0.02,0.023
192.0,-0.02,-0.022,0.001,0.001,0.021,0.023
192.8,-0.02,-0.022,0.001,0.001,0.021,0.023
193.6,-0.02,-0.022,0.001,0.001,0.021,0.023
194.4,-0.02,-0.021,0.001,0.001,0.021,0.023
195.2,-0.02,-0.021,0.001,0.001,0.021,0.023
196.0,-0.02,-0.021,0.001,0.001,0.021,0.022
196.8,-0.02,-0.021,0.001,0.001,0.021,0.022
197.6,-0.019,-0.021,0.001,0.001,0.021,0.023
198.4,-0.02,-0.022,0.001,0.001,0.021,0.023
199.2,-0.018,-0.02,0.001,0.001,0.019,0.021
