t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
102.4,-0.541,-0.367,2.305,2.547,2.845,2.914
103.2,-0.553,-0.369,2.299,2.533,2.852,2.902
104.0,-0.547,-0.383,2.303,2.515,2.85,2.898
104.8,-0.531,-0.391,2.314,2.51,2.844,2.901
105.6,-0.51,-0.395,2.33,2.521,2.84,2.916
106.4,-0.493,-0.379,2.344,2.546,2.837,2.926
107.2,-0.474,-0.378,2.362,2.561,2.836,2.939
108.0,-0.46,-0.362,2.377,2.584,2.837,2.946
108.8,-0.49,-0.34,2.369,2.597,2.859,2.937
109.6,-0.553,-0.299,2.342,2.608,2.895,2.907
110.4,-0.584,-0.292,2.335,2.605,2.919,2.897
111.2,-0.57,-0.332,2.358,2.585,2.928,2.918
112.0,-0.525,-0.4,2.397,2.562,2.923,2.962
112.8,-0.497,-0.421,2.419,2.568,2.916,2.989
113.6,-0.456,-0.411,2.437,2.603,2.893,3.014
114.4,-0.42,-0.391,2.449,2.637,2.869,3.028
115.2,-0.394,-0.386,2.465,2.656,2.859,3.042
116.0,-0.429,-0.35,2.457,2.68,2.886,3.03
116.8,-0.498,-0.315,2.434,2.693,2.932,3.008
117.6,-0.56,-0.281,2.41,2.695,2.969,2.976
118.4,-0.582,-0.278,2.413,2.684,2.995,2.962
119.2,-0.568,-0.308,2.44,2.666,3.008,2.973
120.0,-0.558,-0.318,2.454,2.673,3.013,2.992
120.8,-0.505,-0.324,2.475,2.704,2.98,3.028
121.6,-0.486,-0.33,2.487,2.719,2.973,3.05
122.4,-0.498,-0.332,2.49,2.72,2.988,3.052
123.2,-0.517,-0.318,2.488,2.728,3.005,3.047
124.0,-0.543,-0.296,2.475,2.746,3.018,3.042
124.8,-0.557,-0.272,2.469,2.766,3.026,3.039
125.6,-0.533,-0.299,2.496,2.759,3.029,3.058
126.4,-0.494,-0.326,2.529,2.759,3.022,3.085
127.2,-0.518,-0.303,2.52,2.776,3.037,3.079
128.0,-0.503,-0.318,2.535,2.78,3.038,3.098
128.8,-0.481,-0.319,2.548,2.794,3.028,3.112
129.6,-0.483,-0.321,2.555,2.795,3.039,3.116
130.4,-0.49,-0.316,2.559,2.8,3.049,3.117
131.2,-0.514,-0.306,2.556,2.809,3.069,3.115
132.0,-0.522,-0.299,2.559,2.814,3.08,3.113
132.8,-0.531,-0.289,2.557,2.824,3.088,3.112
133.6,-0.536,-0.281,2.557,2.839,3.094,3.12
134.4,-0.525,-0.286,2.569,2.848,3.094,3.134
135.2,-0.51,-0.297,2.588,2.847,3.098,3.145
136.0,-0.509,-0.296,2.595,2.854,3.104,3.15
136.8,-0.513,-0.294,2.602,2.86,3.115,3.154
137.6,-0.516,-0.293,2.607,2.866,3.123,3.159
138.4,-0.521,-0.29,2.61,2.873,3.13,3.163
139.2,-0.521,-0.284,2.612,2.886,3.133,3.17
140.0,-0.53,-0.275,2.612,2.895,3.143,3.17
140.8,-0.524,-0.277,2.622,2.9,3.146,3.178
141.6,-0.523,-0.281,2.63,2.904,3.153,3.184
142.4,-0.52,-0.274,2.633,2.918,3.153,3.192
143.2,-0.478,-0.249,2.529,2.827,3.007,3.076
144.0,-0.457,-0.187,2.642,3.034,3.1,3.22
144.8,-0.397,-0.168,2.884,3.422,3.28,3.59
145.6,-0.425,-0.198,3.28,3.91,3.705,4.108
146.4,-0.519,-0.203,3.75,4.404,4.269,4.607
147.2,-0.459,-0.218,3.568,4.219,4.027,4.436
148.0,-0.486,-0.231,3.731,4.35,4.217,4.581
148.8,-0.404,-0.229,3.38,4.008,3.784,4.237
149.6,-0.443,-0.211,3.446,4.02,3.889,4.231
150.4,-0.51,-0.204,3.662,4.231,4.172,4.435
151.2,-0.548,-0.191,3.779,4.326,4.326,4.518
152.0,-0.525,-0.213,3.796,4.367,4.322,4.581
152.8,-0.519,-0.215,3.767,4.355,4.286,4.57
153.6,-0.492,-0.214,3.621,4.221,4.113,4.435
154.4,-0.447,-0.225,3.478,4.105,3.925,4.33
155.2,-0.429,-0.239,3.468,4.107,3.897,4.346
156.0,-0.449,-0.226,3.493,4.098,3.941,4.324
156.8,-0.487,-0.221,3.642,4.25,4.129,4.471
157.6,-0.48,-0.217,3.608,4.2,4.088,4.417
158.4,-0.524,-0.219,3.819,4.415,4.344,4.634
159.2,-0.533,-0.209,3.806,4.401,4.338,4.61
160.0,-0.568,-0.194,3.869,4.46,4.437,4.654
160.8,-0.582,-0.198,3.921,4.51,4.503,4.709
161.6,-0.536,-0.19,3.641,4.194,4.176,4.383
162.4,-0.479,-0.21,3.522,4.09,4.001,4.3
163.2,-0.405,-0.202,3.13,3.655,3.535,3.857
164.0,-0.513,-0.197,3.639,4.235,4.151,4.432
164.8,-0.522,-0.187,3.632,4.222,4.154,4.408
165.6,-0.551,-0.159,3.606,4.185,4.157,4.344
166.4,-0.593,-0.193,3.993,4.62,4.586,4.814
167.2,-0.573,-0.201,3.938,4.528,4.511,4.729
168.0,-0.513,-0.223,3.716,4.302,4.229,4.525
168.8,-0.493,-0.222,3.622,4.249,4.115,4.471
169.6,-0.542,-0.22,3.834,4.532,4.376,4.752
170.4,-0.553,-0.214,3.858,4.553,4.411,4.766
171.2,-0.508,-0.207,3.58,4.238,4.088,4.445
172.0,-0.474,-0.198,3.347,3.968,3.821,4.167
172.8,-0.417,-0.203,3.083,3.687,3.499,3.89
173.6,-0.397,-0.205,3.037,3.643,3.435,3.848
174.4,-0.441,-0.233,3.425,4.063,3.866,4.296
175.2,-0.456,-0.248,3.646,4.313,4.102,4.56
176.0,-0.412,-0.249,3.427,4.086,3.839,4.335
176.8,-0.302,-0.164,2.458,2.961,2.76,3.125
177.6,-0.159,-0.07,1.129,1.313,1.287,1.384
178.4,-0.012,-0.01,0.012,0.015,0.023,0.025
179.2,-0.019,-0.022,0.001,0.001,0.02,0.023
180.0,-0.02,-0.022,0.001,0.001,0.021,0.023
180.8,-0.019,-0.022,0.001,0.001,0.02,0.023
181.6,-0.019,-0.023,0.001,0.001,0.02,0.024
182.4,-0.019,-0.022,0.001,0.001,0.02,0.023
183.2,-0.02,-0.022,0.001,0.001,0.021,0.023
184.0,-0.019,-0.022,0.001,0.001,0.02,0.023
184.8,-0.019,-0.022,0.001,0.001,0.02,0.023
185.6,-0.019,-0.022,0.001,0.001,0.02,0.023
186.4,-0.02,-0.022,0.001,0.001,0.021,0.023
187.2,-0.02,-0.022,0.001,0.001,0.021,0.023
188.0,-0.02,-0.022,0.001,0.001,0.021,0.023
188.8,-0.019,-0.022,0.001,0.001,0.021,0.023
189.6,-0.019,-0.022,0.001,0.001,0.02,0.023
190.4,-0.019,-0.022,0.001,0.001,0.02,0.023
191.2,-0.019,-0.022,0.001,0.001,0.02,0.023
192.0,-0.019,-0.022,0.001,0.001,0.02,0.023
192.8,-0.018,-0.022,0.001,0.001,0.019,0.023
193.6,-0.019,-0.022,0.001,0.001,0.02,0.023
194.4,-0.019,-0.022,0.001,0.001,0.02,0.023
195.2,-0.019,-0.021,0.001,0.001,0.02,0.023
196.0,-0.019,-0.022,0.001,0.001,0.02,0.023
196.8,-0.019,-0.022,0.001,0.001,0.02,0.022
197.6,-0.019,-0.022,0.001,0.001,0.02,0.023
198.4,-0.019,-0.022,0.001,0.001,0.02,0.023
199.2,-0.017,-0.021,0.001,0.001,0.018,0.021
