t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
143.2,-1.041,-1.099,0.73,0.727,1.77,1.826
144.0,-1.049,-1.108,0.728,0.723,1.777,1.831
144.8,-0.994,-1.056,0.71,0.698,1.704,1.754
145.6,-0.974,-1.023,0.719,0.687,1.693,1.71
146.4,-0.992,-1.022,0.748,0.707,1.74,1.729
147.2,-1.012,-1.039,0.751,0.715,1.763,1.754
148.0,-1.05,-1.058,0.746,0.716,1.796,1.774
148.8,-1.076,-1.072,0.738,0.711,1.814,1.783
149.6,-1.081,-1.083,0.733,0.698,1.813,1.781
150.4,-1.07,-1.08,0.724,0.687,1.793,1.767
151.2,-1.047,-1.071,0.722,0.687,1.77,1.758
152.0,-1.034,-1.056,0.722,0.684,1.756,1.741
152.8,-1.022,-1.048,0.734,0.699,1.756,1.747
153.6,-1.001,-1.03,0.723,0.687,1.724,1.717
154.4,-1.033,-1.04,0.747,0.72,1.78,1.761
155.2,-1.0,-1.021,0.739,0.705,1.739,1.726
156.0,-1.046,-1.049,0.756,0.724,1.802,1.774
156.8,-1.051,-1.068,0.747,0.711,1.798,1.779
157.6,-1.048,-1.074,0.737,0.705,1.784,1.78
158.4,-1.077,-1.084,0.741,0.716,1.818,1.8
159.2,-1.069,-1.072,0.734,0.709,1.803,1.781
160.0,-1.042,-1.054,0.732,0.701,1.773,1.756
160.8,-1.042,-1.053,0.742,0.712,1.784,1.765
161.6,-1.037,-1.052,0.74,0.709,1.778,1.761
162.4,-1.039,-1.055,0.747,0.715,1.786,1.77
163.2,-1.058,-1.067,0.753,0.722,1.812,1.789
164.0,-1.077,-1.082,0.745,0.718,1.823,1.8
164.8,-1.074,-1.08,0.742,0.714,1.816,1.795
165.6,-1.059,-1.071,0.741,0.71,1.8,1.78
166.4,-1.016,-1.038,0.74,0.71,1.756,1.748
167.2,-0.996,-1.023,0.747,0.713,1.742,1.736
168.0,-1.051,-1.06,0.77,0.742,1.821,1.801
168.8,-1.062,-1.067,0.756,0.721,1.818,1.788
169.6,-1.078,-1.081,0.755,0.72,1.833,1.801
170.4,-1.062,-1.077,0.747,0.709,1.809,1.786
171.2,-1.033,-1.063,0.752,0.713,1.785,1.776
172.0,-0.984,-1.027,0.744,0.704,1.728,1.73
172.8,-1.04,-1.045,0.768,0.745,1.808,1.789
173.6,-1.043,-1.046,0.761,0.738,1.804,1.784
174.4,-1.079,-1.08,0.761,0.741,1.84,1.821
175.2,-1.079,-1.087,0.752,0.728,1.831,1.816
176.0,-1.061,-1.07,0.74,0.716,1.801,1.786
176.8,-0.958,-1.005,0.727,0.692,1.685,1.696
177.6,-0.922,-0.962,0.756,0.735,1.678,1.696
178.4,-0.708,-0.714,0.59,0.578,1.298,1.292
179.2,-0.378,-0.362,0.298,0.297,0.676,0.659
180.0,-0.018,-0.022,0.003,0.001,0.021,0.023
180.8,-0.019,-0.022,0.001,0.001,0.021,0.023
181.6,-0.019,-0.022,0.001,0.001,0.021,0.023
182.4,-0.019,-0.022,0.001,0.001,0.02,0.023
183.2,-0.019,-0.022,0.001,0.001,0.02,0.023
184.0,-0.019,-0.021,0.001,0.001,0.02,0.023
184.8,-0.019,-0.021,0.001,0.001,0.021,0.022
185.6,-0.019,-0.022,0.001,0.001,0.021,0.023
186.4,-0.019,-0.022,0.001,0.001,0.02,0.023
187.2,-0.019,-0.022,0.001,0.001,0.02,0.023
188.0,-0.019,-0.022,0.001,0.001,0.02,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.019,-0.022,0.001,0.001,0.02,0.023
190.4,-0.02,-0.022,0.001,0.001,0.021,0.023
191.2,-0.02,-0.022,0.001,0.001,0.021,0.023
192.0,-0.019,-0.021,0.001,0.002,0.02,0.023
192.8,-0.019,-0.021,0.001,0.001,0.02,0.023
193.6,-0.019,-0.022,0.001,0.001,0.02,0.023
194.4,-0.019,-0.022,0.001,0.001,0.02,0.023
195.2,-0.019,-0.021,0.001,0.001,0.02,0.023
196.0,-0.019,-0.022,0.001,0.001,0.02,0.023
196.8,-0.019,-0.022,0.001,0.001,0.02,0.023
197.6,-0.019,-0.022,0.001,0.001,0.02,0.023
198.4,-0.019,-0.022,0.001,0.001,0.02,0.023
199.2,-0.017,-0.02,0.001,0.001,0.018,0.021
