t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
69.6,-0.583,-0.578,0.786,0.806,1.369,1.384
70.4,-0.582,-0.579,0.788,0.807,1.37,1.386
71.2,-0.583,-0.582,0.791,0.805,1.374,1.387
72.0,-0.587,-0.587,0.796,0.806,1.383,1.393
72.8,-0.584,-0.585,0.795,0.805,1.379,1.39
73.6,-0.573,-0.574,0.792,0.807,1.365,1.381
74.4,-0.559,-0.556,0.795,0.818,1.354,1.374
75.2,-0.551,-0.548,0.8,0.823,1.352,1.372
76.0,-0.549,-0.546,0.806,0.828,1.355,1.375
76.8,-0.553,-0.551,0.811,0.829,1.363,1.38
77.6,-0.557,-0.557,0.813,0.826,1.37,1.384
78.4,-0.559,-0.561,0.813,0.825,1.372,1.386
79.2,-0.558,-0.559,0.814,0.826,1.372,1.385
80.0,-0.559,-0.563,0.819,0.826,1.379,1.389
80.8,-0.56,-0.563,0.818,0.826,1.378,1.389
81.6,-0.555,-0.558,0.817,0.827,1.372,1.384
82.4,-0.54,-0.54,0.816,0.835,1.357,1.375
83.2,-0.531,-0.53,0.822,0.844,1.352,1.373
84.0,-0.528,-0.526,0.826,0.849,1.354,1.375
84.8,-0.527,-0.525,0.829,0.851,1.357,1.377
85.6,-0.53,-0.529,0.832,0.85,1.362,1.379
86.4,-0.532,-0.533,0.835,0.849,1.367,1.382
87.2,-0.534,-0.536,0.835,0.849,1.369,1.385
88.0,-0.537,-0.54,0.837,0.848,1.375,1.388
88.8,-0.543,-0.549,0.839,0.844,1.382,1.393
89.6,-0.541,-0.548,0.837,0.842,1.379,1.39
90.4,-0.531,-0.534,0.833,0.847,1.365,1.382
91.2,-0.52,-0.52,0.838,0.858,1.357,1.378
92.0,-0.514,-0.512,0.842,0.865,1.356,1.377
92.8,-0.515,-0.512,0.846,0.868,1.361,1.379
93.6,-0.52,-0.518,0.85,0.867,1.369,1.385
94.4,-0.524,-0.526,0.85,0.862,1.374,1.389
95.2,-0.526,-0.529,0.849,0.86,1.376,1.388
96.0,-0.526,-0.527,0.85,0.861,1.376,1.388
96.8,-0.528,-0.532,0.855,0.859,1.382,1.391
97.6,-0.528,-0.532,0.852,0.86,1.38,1.391
98.4,-0.523,-0.525,0.85,0.864,1.373,1.388
99.2,-0.512,-0.51,0.85,0.871,1.362,1.381
100.0,-0.505,-0.5,0.855,0.879,1.359,1.379
100.8,-0.502,-0.498,0.859,0.883,1.361,1.381
101.6,-0.503,-0.5,0.862,0.883,1.365,1.382
102.4,-0.506,-0.505,0.864,0.881,1.37,1.386
103.2,-0.51,-0.509,0.865,0.88,1.374,1.389
104.0,-0.512,-0.513,0.865,0.878,1.376,1.39
104.8,-0.514,-0.517,0.866,0.877,1.38,1.394
105.6,-0.519,-0.523,0.867,0.874,1.385,1.397
106.4,-0.517,-0.519,0.865,0.875,1.382,1.394
107.2,-0.508,-0.507,0.861,0.879,1.369,1.386
108.0,-0.499,-0.494,0.865,0.89,1.364,1.384
108.8,-0.495,-0.489,0.869,0.894,1.364,1.384
109.6,-0.496,-0.491,0.873,0.895,1.369,1.387
110.4,-0.501,-0.499,0.876,0.892,1.377,1.391
111.2,-0.504,-0.505,0.875,0.889,1.38,1.394
112.0,-0.506,-0.507,0.875,0.886,1.38,1.393
112.8,-0.506,-0.508,0.875,0.885,1.381,1.393
113.6,-0.509,-0.512,0.878,0.885,1.387,1.397
114.4,-0.508,-0.511,0.876,0.885,1.384,1.396
115.2,-0.503,-0.505,0.874,0.885,1.377,1.39
116.0,-0.492,-0.49,0.875,0.897,1.367,1.387
116.8,-0.487,-0.482,0.879,0.904,1.365,1.386
117.6,-0.486,-0.479,0.881,0.908,1.368,1.387
118.4,-0.488,-0.48,0.884,0.91,1.371,1.389
119.2,-0.49,-0.484,0.885,0.908,1.375,1.392
120.0,-0.493,-0.489,0.886,0.904,1.379,1.393
120.8,-0.494,-0.493,0.887,0.902,1.381,1.395
121.6,-0.497,-0.502,0.889,0.898,1.386,1.4
122.4,-0.501,-0.505,0.887,0.896,1.388,1.401
123.2,-0.497,-0.5,0.885,0.897,1.383,1.398
124.0,-0.488,-0.487,0.882,0.904,1.37,1.391
124.8,-0.481,-0.475,0.886,0.915,1.367,1.39
125.6,-0.48,-0.472,0.891,0.919,1.37,1.39
126.4,-0.482,-0.476,0.894,0.918,1.376,1.394
127.2,-0.488,-0.484,0.896,0.914,1.384,1.398
128.0,-0.492,-0.491,0.895,0.908,1.387,1.399
128.8,-0.492,-0.492,0.894,0.907,1.386,1.399
129.6,-0.491,-0.493,0.895,0.906,1.386,1.399
130.4,-0.494,-0.497,0.897,0.905,1.391,1.402
131.2,-0.493,-0.495,0.895,0.905,1.388,1.4
132.0,-0.487,-0.482,0.891,0.913,1.379,1.395
132.8,-0.479,-0.471,0.894,0.921,1.373,1.392
133.6,-0.476,-0.465,0.898,0.927,1.374,1.392
134.4,-0.476,-0.466,0.9,0.928,1.376,1.393
135.2,-0.477,-0.467,0.902,0.929,1.379,1.396
136.0,-0.48,-0.47,0.903,0.928,1.383,1.398
136.8,-0.483,-0.475,0.904,0.925,1.387,1.4
137.6,-0.485,-0.481,0.905,0.921,1.39,1.402
138.4,-0.487,-0.488,0.908,0.919,1.395,1.407
139.2,-0.489,-0.491,0.904,0.914,1.393,1.405
140.0,-0.486,-0.486,0.902,0.915,1.388,1.401
140.8,-0.477,-0.469,0.901,0.925,1.378,1.394
141.6,-0.472,-0.46,0.904,0.934,1.376,1.394
142.4,-0.471,-0.458,0.908,0.939,1.379,1.398
143.2,-0.474,-0.461,0.911,0.94,1.385,1.401
144.0,-0.479,-0.471,0.912,0.932,1.391,1.404
144.8,-0.482,-0.479,0.911,0.927,1.393,1.405
145.6,-0.411,-0.421,0.851,0.877,1.262,1.298
146.4,-0.346,-0.286,0.885,0.964,1.231,1.25
147.2,-0.306,-0.155,0.916,1.064,1.222,1.218
148.0,-0.376,-0.134,0.961,1.16,1.336,1.294
148.8,-0.415,-0.132,0.935,1.18,1.35,1.312
149.6,-0.454,-0.127,0.913,1.197,1.367,1.323
150.4,-0.486,-0.118,0.895,1.212,1.381,1.331
151.2,-0.514,-0.115,0.884,1.223,1.397,1.338
152.0,-0.534,-0.11,0.873,1.235,1.407,1.345
152.8,-0.55,-0.103,0.866,1.239,1.415,1.342
153.6,-0.56,-0.098,0.862,1.251,1.422,1.349
154.4,-0.571,-0.095,0.858,1.258,1.429,1.353
155.2,-0.578,-0.092,0.853,1.268,1.431,1.36
156.0,-0.586,-0.085,0.852,1.267,1.437,1.352
156.8,-0.591,-0.079,0.851,1.271,1.442,1.35
157.6,-0.597,-0.077,0.85,1.281,1.447,1.357
158.4,-0.6,-0.079,0.848,1.283,1.448,1.362
159.2,-0.604,-0.074,0.847,1.287,1.452,1.361
160.0,-0.61,-0.066,0.849,1.293,1.459,1.359
160.8,-0.611,-0.068,0.849,1.293,1.46,1.361
161.6,-0.609,-0.074,0.85,1.296,1.459,1.369
162.4,-0.609,-0.074,0.85,1.29,1.458,1.364
163.2,-0.604,-0.076,0.853,1.294,1.457,1.37
164.0,-0.602,-0.072,0.856,1.298,1.458,1.37
164.8,-0.603,-0.075,0.856,1.304,1.459,1.379
165.6,-0.602,-0.073,0.856,1.305,1.458,1.378
166.4,-0.598,-0.075,0.857,1.308,1.455,1.384
167.2,-0.597,-0.084,0.86,1.308,1.457,1.393
168.0,-0.599,-0.086,0.859,1.305,1.457,1.391
168.8,-0.597,-0.085,0.861,1.302,1.459,1.387
169.6,-0.597,-0.081,0.866,1.306,1.463,1.387
170.4,-0.6,-0.08,0.869,1.304,1.469,1.384
171.2,-0.601,-0.08,0.87,1.305,1.471,1.385
172.0,-0.59,-0.09,0.871,1.308,1.461,1.398
172.8,-0.588,-0.091,0.87,1.306,1.458,1.396
173.6,-0.59,-0.092,0.874,1.309,1.464,1.401
174.4,-0.595,-0.088,0.874,1.306,1.469,1.394
175.2,-0.594,-0.088,0.875,1.308,1.469,1.396
176.0,-0.589,-0.09,0.877,1.309,1.466,1.4
176.8,-0.589,-0.093,0.879,1.306,1.469,1.4
177.6,-0.585,-0.096,0.881,1.308,1.466,1.404
178.4,-0.531,-0.077,0.802,1.18,1.333,1.257
179.2,-0.303,-0.047,0.452,0.661,0.755,0.708
180.0,-0.078,-0.021,0.104,0.148,0.182,0.169
180.8,-0.019,-0.021,0.002,0.003,0.021,0.023
181.6,-0.019,-0.022,0.001,0.001,0.021,0.023
182.4,-0.019,-0.022,0.001,0.001,0.02,0.023
183.2,-0.019,-0.022,0.001,0.001,0.02,0.023
184.0,-0.019,-0.022,0.001,0.001,0.02,0.023
184.8,-0.019,-0.022,0.001,0.001,0.02,0.023
185.6,-0.019,-0.021,0.001,0.002,0.02,0.023
186.4,-0.019,-0.021,0.001,0.002,0.02,0.023
187.2,-0.019,-0.022,0.001,0.001,0.02,0.023
188.0,-0.019,-0.022,0.001,0.001,0.02,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.019,-0.022,0.001,0.001,0.02,0.023
190.4,-0.019,-0.022,0.001,0.001,0.02,0.023
191.2,-0.019,-0.022,0.001,0.001,0.02,0.023
192.0,-0.019,-0.023,0.001,0.001,0.02,0.023
192.8,-0.02,-0.023,0.001,0.001,0.021,0.023
193.6,-0.02,-0.022,0.001,0.001,0.021,0.023
194.4,-0.02,-0.022,0.001,0.001,0.021,0.023
195.2,-0.02,-0.022,0.001,0.001,0.021,0.023
196.0,-0.019,-0.022,0.001,0.001,0.02,0.023
196.8,-0.018,-0.022,0.001,0.002,0.02,0.024
197.6,-0.019,-0.022,0.001,0.001,0.02,0.023
198.4,-0.019,-0.022,0.001,0.001,0.02,0.023
199.2,-0.017,-0.02,0.001,0.001,0.018,0.02
