t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
0.0,-0.01,-0.01,0.001,0.001,0.011,0.011
0.8,-0.019,-0.019,0.001,0.001,0.02,0.02
1.6,-0.021,-0.022,0.001,0.001,0.022,0.023
2.4,-0.021,-0.022,0.001,0.001,0.022,0.023
3.2,-0.022,-0.022,0.001,0.001,0.023,0.023
4.0,-0.022,-0.022,0.001,0.001,0.023,0.023
4.8,-0.022,-0.022,0.001,0.001,0.023,0.023
5.6,-0.021,-0.022,0.001,0.001,0.022,0.023
6.4,-0.022,-0.022,0.001,0.001,0.023,0.023
7.2,-0.021,-0.021,0.001,0.002,0.022,0.023
8.0,-0.022,-0.021,0.001,0.002,0.023,0.023
8.8,-0.021,-0.022,0.001,0.001,0.022,0.023
9.6,-0.021,-0.022,0.001,0.001,0.023,0.023
10.4,-0.021,-0.022,0.001,0.001,0.023,0.023
11.2,-0.021,-0.022,0.001,0.001,0.022,0.023
12.0,-0.021,-0.022,0.001,0.001,0.022,0.023
12.8,-0.021,-0.022,0.001,0.001,0.023,0.023
13.6,-0.021,-0.021,0.001,0.002,0.022,0.023
14.4,-0.021,-0.021,0.001,0.001,0.022,0.023
15.2,-0.021,-0.022,0.001,0.002,0.022,0.023
16.0,-0.021,-0.021,0.001,0.002,0.023,0.023
16.8,-0.022,-0.021,0.001,0.001,0.023,0.023
17.6,-0.022,-0.022,0.001,0.001,0.023,0.023
18.4,-0.022,-0.022,0.001,0.001,0.023,0.023
19.2,-0.022,-0.023,0.001,0.001,0.022,0.023
20.0,-0.021,-0.022,0.001,0.001,0.022,0.023
20.8,-0.021,-0.023,0.001,0.001,0.022,0.024
21.6,-0.021,-0.022,0.001,0.001,0.022,0.023
22.4,-0.02,-0.022,0.001,0.001,0.021,0.023
23.2,-0.02,-0.021,0.001,0.001,0.021,0.023
24.0,-0.021,-0.021,0.001,0.002,0.022,0.023
24.8,-0.021,-0.021,0.001,0.002,0.022,0.023
25.6,-0.021,-0.021,0.001,0.001,0.022,0.023
26.4,-0.021,-0.022,0.001,0.001,0.022,0.023
27.2,-0.02,-0.022,0.001,0.001,0.021,0.023
28.0,-0.019,-0.021,0.002,0.002,0.022,0.022
28.8,-0.019,-0.021,0.003,0.002,0.022,0.023
29.6,-0.019,-0.022,0.003,0.002,0.022,0.023
30.4,-0.02,-0.022,0.001,0.001,0.022,0.024
31.2,-0.02,-0.022,0.001,0.001,0.021,0.023
32.0,-0.02,-0.021,0.001,0.001,0.021,0.023
32.8,-0.02,-0.021,0.001,0.002,0.021,0.023
33.6,-0.02,-0.021,0.001,0.001,0.021,0.023
34.4,-0.02,-0.022,0.001,0.001,0.021,0.023
35.2,-0.021,-0.023,0.001,0.001,0.022,0.023
36.0,-0.021,-0.022,0.001,0.001,0.022,0.023
36.8,-0.021,-0.022,0.001,0.001,0.022,0.023
37.6,-0.021,-0.022,0.001,0.001,0.022,0.023
38.4,-0.021,-0.021,0.001,0.001,0.022,0.023
39.2,-0.021,-0.022,0.001,0.001,0.022,0.023
40.0,-0.02,-0.022,0.001,0.001,0.021,0.023
40.8,-0.02,-0.021,0.001,0.002,0.022,0.023
41.6,-0.021,-0.022,0.001,0.002,0.022,0.023
42.4,-0.02,-0.022,0.001,0.001,0.021,0.023
43.2,-0.02,-0.022,0.001,0.001,0.021,0.023
44.0,-0.02,-0.022,0.001,0.001,0.021,0.023
44.8,-0.023,-0.026,0.072,0.094,0.095,0.119
45.6,-0.327,-0.09,2.131,2.523,2.458,2.613
46.4,-0.677,-0.133,4.289,5.049,4.966,5.182
47.2,-0.89,-0.13,5.394,6.312,6.284,6.441
48.0,-0.887,-0.125,5.374,6.288,6.262,6.413
48.8,-0.784,-0.294,4.314,5.028,5.098,5.321
49.6,-0.692,-0.599,2.582,2.925,3.274,3.525
50.4,-0.67,-0.882,1.012,1.021,1.682,1.903
51.2,-0.739,-0.913,0.896,0.862,1.635,1.775
52.0,-0.773,-0.901,0.84,0.811,1.613,1.712
52.8,-0.789,-0.88,0.816,0.8,1.606,1.679
53.6,-0.8,-0.865,0.805,0.799,1.605,1.665
54.4,-0.814,-0.861,0.801,0.802,1.615,1.663
55.2,-0.821,-0.861,0.797,0.801,1.618,1.661
56.0,-0.822,-0.856,0.795,0.802,1.617,1.658
56.8,-0.821,-0.85,0.797,0.807,1.618,1.657
57.6,-0.83,-0.855,0.804,0.813,1.634,1.668
58.4,-0.825,-0.853,0.801,0.81,1.627,1.663
59.2,-0.812,-0.841,0.803,0.816,1.614,1.656
60.0,-0.794,-0.826,0.815,0.831,1.609,1.657
60.8,-0.786,-0.816,0.828,0.847,1.614,1.663
61.6,-0.783,-0.812,0.837,0.858,1.62,1.67
62.4,-0.782,-0.812,0.844,0.866,1.627,1.677
63.2,-0.784,-0.813,0.849,0.87,1.633,1.683
64.0,-0.788,-0.815,0.853,0.874,1.641,1.689
64.8,-0.791,-0.819,0.855,0.875,1.646,1.693
65.6,-0.802,-0.827,0.86,0.877,1.662,1.704
66.4,-0.808,-0.833,0.853,0.869,1.662,1.701
67.2,-0.804,-0.829,0.853,0.869,1.656,1.698
68.0,-0.784,-0.811,0.857,0.879,1.641,1.689
68.8,-0.774,-0.802,0.871,0.896,1.646,1.698
69.6,-0.772,-0.799,0.883,0.909,1.655,1.708
70.4,-0.776,-0.803,0.891,0.916,1.666,1.719
71.2,-0.785,-0.81,0.893,0.917,1.678,1.727
72.0,-0.791,-0.816,0.891,0.913,1.682,1.729
72.8,-0.794,-0.82,0.89,0.91,1.683,1.729
73.6,-0.794,-0.821,0.892,0.913,1.686,1.733
74.4,-0.804,-0.829,0.894,0.912,1.698,1.741
75.2,-0.801,-0.826,0.892,0.911,1.694,1.737
76.0,-0.787,-0.813,0.892,0.915,1.679,1.728
76.8,-0.776,-0.803,0.906,0.932,1.681,1.735
77.6,-0.771,-0.798,0.917,0.945,1.688,1.742
78.4,-0.77,-0.796,0.923,0.952,1.693,1.748
79.2,-0.771,-0.796,0.928,0.957,1.699,1.753
80.0,-0.775,-0.8,0.931,0.959,1.706,1.758
80.8,-0.78,-0.805,0.932,0.959,1.712,1.764
81.6,-0.786,-0.811,0.932,0.957,1.718,1.768
82.4,-0.798,-0.822,0.935,0.957,1.733,1.779
83.2,-0.8,-0.825,0.926,0.946,1.726,1.771
84.0,-0.793,-0.819,0.924,0.946,1.716,1.765
84.8,-0.774,-0.801,0.931,0.96,1.705,1.761
85.6,-0.767,-0.793,0.944,0.976,1.712,1.77
86.4,-0.768,-0.792,0.953,0.986,1.721,1.779
87.2,-0.774,-0.797,0.958,0.99,1.733,1.787
88.0,-0.783,-0.804,0.958,0.986,1.741,1.791
88.8,-0.787,-0.81,0.955,0.981,1.742,1.791
89.6,-0.788,-0.813,0.953,0.979,1.741,1.792
90.4,-0.791,-0.815,0.956,0.981,1.747,1.796
91.2,-0.799,-0.823,0.954,0.976,1.753,1.8
92.0,-0.796,-0.82,0.952,0.975,1.748,1.795
92.8,-0.779,-0.806,0.951,0.98,1.73,1.786
93.6,-0.771,-0.795,0.966,0.999,1.737,1.795
94.4,-0.767,-0.79,0.975,1.011,1.742,1.801
95.2,-0.766,-0.788,0.98,1.017,1.746,1.805
96.0,-0.768,-0.79,0.984,1.02,1.752,1.81
96.8,-0.772,-0.794,0.986,1.02,1.757,1.814
97.6,-0.778,-0.8,0.986,1.018,1.764,1.818
98.4,-0.783,-0.805,0.985,1.015,1.768,1.82
99.2,-0.796,-0.819,0.986,1.011,1.782,1.83
100.0,-0.796,-0.821,0.976,1.0,1.772,1.821
100.8,-0.787,-0.811,0.973,1.001,1.76,1.813
101.6,-0.772,-0.794,0.983,1.018,1.754,1.812
102.4,-0.764,-0.783,0.994,1.035,1.758,1.818
103.2,-0.764,-0.785,1.003,1.043,1.766,1.828
104.0,-0.771,-0.793,1.007,1.044,1.778,1.837
104.8,-0.78,-0.802,1.004,1.037,1.784,1.838
105.6,-0.785,-0.807,1.0,1.03,1.785,1.837
106.4,-0.785,-0.808,0.998,1.029,1.783,1.837
107.2,-0.789,-0.811,1.002,1.031,1.791,1.842
108.0,-0.795,-0.817,0.996,1.023,1.792,1.84
108.8,-0.791,-0.814,0.994,1.021,1.786,1.835
109.6,-0.774,-0.796,0.995,1.031,1.77,1.827
110.4,-0.767,-0.786,1.009,1.05,1.776,1.836
111.2,-0.765,-0.782,1.017,1.061,1.782,1.843
112.0,-0.764,-0.781,1.021,1.065,1.784,1.846
112.8,-0.766,-0.784,1.024,1.067,1.79,1.85
113.6,-0.77,-0.788,1.025,1.065,1.795,1.853
114.4,-0.775,-0.795,1.024,1.061,1.8,1.857
115.2,-0.781,-0.802,1.022,1.056,1.803,1.858
116.0,-0.793,-0.815,1.02,1.049,1.814,1.864
116.8,-0.792,-0.814,1.012,1.041,1.804,1.855
117.6,-0.78,-0.8,1.008,1.043,1.788,1.843
118.4,-0.767,-0.783,1.021,1.065,1.788,1.847
119.2,-0.762,-0.774,1.032,1.081,1.794,1.855
120.0,-0.764,-0.776,1.039,1.087,1.803,1.863
120.8,-0.771,-0.786,1.041,1.084,1.812,1.87
121.6,-0.777,-0.796,1.037,1.075,1.814,1.871
122.4,-0.782,-0.802,1.033,1.068,1.815,1.87
123.2,-0.783,-0.805,1.031,1.064,1.814,1.869
124.0,-0.79,-0.812,1.034,1.064,1.824,1.876
124.8,-0.793,-0.814,1.026,1.055,1.819,1.87
125.6,-0.786,-0.808,1.024,1.056,1.81,1.864
126.4,-0.769,-0.787,1.029,1.072,1.798,1.858
127.2,-0.763,-0.777,1.041,1.089,1.804,1.866
128.0,-0.762,-0.774,1.049,1.1,1.811,1.874
128.8,-0.763,-0.775,1.053,1.103,1.816,1.877
129.6,-0.766,-0.78,1.054,1.101,1.82,1.881
130.4,-0.769,-0.784,1.054,1.099,1.823,1.882
131.2,-0.775,-0.791,1.052,1.094,1.827,1.885
132.0,-0.78,-0.797,1.051,1.09,1.831,1.887
132.8,-0.791,-0.811,1.046,1.077,1.837,1.888
133.6,-0.789,-0.81,1.04,1.072,1.829,1.881
134.4,-0.774,-0.791,1.036,1.077,1.81,1.867
135.2,-0.763,-0.775,1.051,1.1,1.813,1.875
136.0,-0.759,-0.768,1.061,1.115,1.82,1.883
136.8,-0.763,-0.771,1.066,1.119,1.829,1.89
137.6,-0.772,-0.781,1.066,1.115,1.838,1.896
138.4,-0.778,-0.792,1.062,1.104,1.84,1.896
139.2,-0.781,-0.797,1.057,1.096,1.838,1.893
140.0,-0.78,-0.799,1.057,1.094,1.837,1.893
140.8,-0.787,-0.807,1.061,1.095,1.848,1.902
141.6,-0.787,-0.808,1.052,1.086,1.839,1.893
142.4,-0.78,-0.798,1.05,1.088,1.83,1.886
143.2,-0.766,-0.778,1.058,1.106,1.823,1.884
144.0,-0.761,-0.768,1.067,1.122,1.828,1.891
144.8,-0.725,-0.741,1.038,1.091,1.763,1.831
145.6,-0.676,-0.683,1.07,1.116,1.746,1.798
146.4,-0.666,-0.659,1.098,1.13,1.763,1.789
147.2,-0.734,-0.705,1.156,1.179,1.89,1.884
148.0,-0.746,-0.72,1.123,1.138,1.868,1.859
148.8,-0.747,-0.727,1.116,1.137,1.863,1.864
149.6,-0.729,-0.708,1.108,1.132,1.837,1.84
150.4,-0.729,-0.705,1.114,1.136,1.843,1.841
151.2,-0.725,-0.699,1.124,1.145,1.849,1.845
152.0,-0.724,-0.701,1.122,1.148,1.846,1.849
152.8,-0.739,-0.711,1.137,1.161,1.876,1.872
153.6,-0.726,-0.704,1.119,1.139,1.845,1.843
154.4,-0.727,-0.705,1.12,1.147,1.847,1.852
155.2,-0.745,-0.721,1.134,1.163,1.879,1.884
156.0,-0.745,-0.724,1.12,1.143,1.865,1.867
156.8,-0.743,-0.724,1.122,1.143,1.865,1.867
157.6,-0.746,-0.729,1.123,1.14,1.87,1.869
158.4,-0.747,-0.726,1.12,1.139,1.866,1.865
159.2,-0.747,-0.724,1.119,1.144,1.866,1.867
160.0,-0.726,-0.715,1.114,1.138,1.84,1.853
160.8,-0.726,-0.712,1.124,1.147,1.85,1.859
161.6,-0.733,-0.719,1.13,1.151,1.863,1.87
162.4,-0.73,-0.715,1.121,1.139,1.852,1.853
163.2,-0.706,-0.702,1.121,1.133,1.827,1.835
164.0,-0.698,-0.695,1.138,1.155,1.836,1.851
164.8,-0.698,-0.693,1.135,1.157,1.833,1.85
165.6,-0.703,-0.694,1.133,1.159,1.836,1.853
166.4,-0.709,-0.697,1.12,1.141,1.829,1.838
167.2,-0.724,-0.706,1.139,1.162,1.864,1.868
168.0,-0.705,-0.693,1.135,1.153,1.84,1.846
168.8,-0.725,-0.711,1.146,1.158,1.871,1.869
169.6,-0.725,-0.709,1.142,1.161,1.867,1.869
170.4,-0.726,-0.712,1.136,1.154,1.861,1.866
171.2,-0.742,-0.723,1.148,1.164,1.889,1.886
172.0,-0.742,-0.726,1.138,1.144,1.88,1.871
172.8,-0.74,-0.731,1.143,1.148,1.883,1.879
173.6,-0.743,-0.732,1.14,1.144,1.882,1.875
174.4,-0.726,-0.715,1.122,1.138,1.848,1.853
175.2,-0.704,-0.692,1.13,1.151,1.834,1.843
176.0,-0.681,-0.673,1.133,1.156,1.814,1.829
176.8,-0.691,-0.675,1.164,1.189,1.854,1.865
177.6,-0.657,-0.651,1.134,1.166,1.791,1.817
178.4,-0.66,-0.618,1.129,1.181,1.789,1.799
179.2,-0.419,-0.381,0.72,0.757,1.139,1.138
180.0,-0.159,-0.14,0.258,0.275,0.417,0.415
180.8,-0.021,-0.021,0.001,0.002,0.023,0.023
181.6,-0.021,-0.021,0.001,0.002,0.022,0.023
182.4,-0.021,-0.021,0.001,0.002,0.022,0.023
183.2,-0.021,-0.022,0.001,0.002,0.022,0.023
184.0,-0.021,-0.022,0.001,0.001,0.022,0.023
184.8,-0.02,-0.022,0.001,0.001,0.021,0.023
185.6,-0.021,-0.022,0.001,0.001,0.022,0.023
186.4,-0.021,-0.022,0.001,0.001,0.022,0.023
187.2,-0.021,-0.022,0.001,0.001,0.022,0.024
188.0,-0.021,-0.022,0.001,0.001,0.022,0.024
188.8,-0.021,-0.022,0.001,0.001,0.022,0.023
189.6,-0.021,-0.022,0.001,0.001,0.022,0.023
190.4,-0.021,-0.021,0.001,0.002,0.022,0.022
191.2,-0.021,-0.021,0.001,0.002,0.023,0.023
192.0,-0.021,-0.022,0.001,0.002,0.023,0.023
192.8,-0.022,-0.022,0.001,0.001,0.023,0.023
193.6,-0.022,-0.022,0.001,0.001,0.023,0.023
194.4,-0.022,-0.022,0.001,0.001,0.023,0.023
195.2,-0.021,-0.022,0.001,0.001,0.023,0.023
196.0,-0.021,-0.021,0.001,0.002,0.022,0.023
196.8,-0.022,-0.021,0.001,0.002,0.023,0.023
197.6,-0.022,-0.022,0.001,0.002,0.023,0.023
198.4,-0.021,-0.022,0.001,0.002,0.022,0.023
199.2,-0.019,-0.019,0.001,0.002,0.02,0.021
