t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
44.8,-0.019,-0.021,0.001,0.002,0.02,0.023
45.6,-0.143,-0.058,0.975,1.173,1.118,1.232
46.4,-0.494,-0.102,3.159,3.73,3.653,3.833
47.2,-0.849,-0.145,5.306,6.239,6.155,6.385
48.0,-0.833,-0.182,5.289,6.183,6.122,6.365
48.8,-0.685,-0.49,3.529,4.179,4.214,4.669
49.6,-0.683,-0.824,1.664,2.035,2.346,2.859
50.4,-0.886,-0.969,0.754,0.957,1.64,1.926
51.2,-0.982,-1.01,0.664,0.803,1.646,1.813
52.0,-0.995,-1.025,0.646,0.727,1.641,1.752
52.8,-1.0,-1.037,0.647,0.688,1.647,1.725
53.6,-0.988,-1.032,0.647,0.664,1.635,1.697
54.4,-0.963,-1.016,0.647,0.652,1.611,1.668
55.2,-0.945,-1.001,0.662,0.662,1.607,1.662
56.0,-0.937,-0.993,0.673,0.67,1.61,1.663
56.8,-0.935,-0.991,0.68,0.675,1.615,1.666
57.6,-0.937,-0.992,0.687,0.68,1.623,1.672
58.4,-0.94,-0.995,0.69,0.683,1.631,1.677
59.2,-0.947,-0.998,0.692,0.684,1.639,1.683
60.0,-0.953,-1.003,0.693,0.684,1.646,1.687
60.8,-0.969,-1.016,0.697,0.685,1.665,1.701
61.6,-0.971,-1.015,0.689,0.679,1.66,1.694
62.4,-0.959,-1.005,0.688,0.679,1.647,1.685
63.2,-0.932,-0.984,0.696,0.691,1.628,1.675
64.0,-0.92,-0.973,0.711,0.709,1.632,1.682
64.8,-0.922,-0.973,0.723,0.721,1.645,1.694
65.6,-0.93,-0.98,0.73,0.727,1.66,1.707
66.4,-0.942,-0.991,0.73,0.725,1.672,1.716
67.2,-0.949,-0.997,0.728,0.722,1.677,1.719
68.0,-0.951,-0.997,0.726,0.722,1.678,1.719
68.8,-0.956,-1.002,0.73,0.724,1.686,1.726
69.6,-0.966,-1.01,0.729,0.722,1.695,1.732
70.4,-0.961,-1.004,0.728,0.723,1.689,1.727
71.2,-0.938,-0.986,0.729,0.727,1.667,1.713
72.0,-0.927,-0.978,0.744,0.744,1.671,1.722
72.8,-0.923,-0.974,0.756,0.757,1.678,1.731
73.6,-0.922,-0.973,0.762,0.763,1.684,1.736
74.4,-0.926,-0.977,0.767,0.768,1.693,1.745
75.2,-0.931,-0.981,0.77,0.77,1.7,1.751
76.0,-0.939,-0.988,0.771,0.77,1.71,1.758
76.8,-0.947,-0.995,0.771,0.769,1.718,1.763
77.6,-0.966,-1.011,0.772,0.766,1.738,1.778
78.4,-0.965,-1.011,0.763,0.757,1.728,1.769
79.2,-0.951,-0.997,0.76,0.759,1.712,1.756
80.0,-0.928,-0.978,0.773,0.775,1.701,1.753
80.8,-0.92,-0.97,0.787,0.792,1.707,1.762
81.6,-0.923,-0.973,0.796,0.801,1.72,1.774
82.4,-0.934,-0.982,0.801,0.804,1.735,1.785
83.2,-0.946,-0.994,0.798,0.798,1.743,1.792
84.0,-0.954,-1.001,0.795,0.794,1.749,1.795
84.8,-0.956,-1.001,0.792,0.792,1.748,1.792
85.6,-0.961,-1.006,0.797,0.796,1.758,1.801
86.4,-0.967,-1.013,0.792,0.789,1.76,1.801
87.2,-0.962,-1.008,0.791,0.789,1.753,1.797
88.0,-0.939,-0.988,0.794,0.797,1.733,1.785
88.8,-0.929,-0.979,0.809,0.814,1.738,1.793
89.6,-0.927,-0.975,0.819,0.826,1.746,1.801
90.4,-0.927,-0.975,0.824,0.832,1.751,1.807
91.2,-0.931,-0.979,0.827,0.834,1.758,1.813
92.0,-0.937,-0.984,0.829,0.835,1.766,1.819
92.8,-0.945,-0.99,0.828,0.833,1.774,1.823
93.6,-0.952,-0.999,0.828,0.83,1.78,1.828
94.4,-0.969,-1.016,0.825,0.823,1.795,1.839
95.2,-0.967,-1.013,0.818,0.816,1.785,1.829
96.0,-0.95,-0.995,0.814,0.818,1.764,1.813
96.8,-0.93,-0.976,0.829,0.84,1.759,1.815
97.6,-0.922,-0.967,0.843,0.857,1.765,1.824
98.4,-0.926,-0.969,0.851,0.865,1.777,1.835
99.2,-0.938,-0.982,0.854,0.865,1.792,1.846
100.0,-0.949,-0.993,0.849,0.856,1.798,1.849
100.8,-0.957,-1.0,0.845,0.849,1.802,1.85
101.6,-0.959,-1.004,0.843,0.846,1.802,1.85
102.4,-0.968,-1.013,0.847,0.847,1.815,1.86
103.2,-0.971,-1.015,0.839,0.84,1.811,1.855
104.0,-0.964,-1.007,0.838,0.84,1.801,1.848
104.8,-0.94,-0.984,0.844,0.854,1.784,1.839
105.6,-0.931,-0.973,0.857,0.873,1.788,1.846
106.4,-0.928,-0.97,0.866,0.883,1.794,1.853
107.2,-0.929,-0.969,0.871,0.89,1.799,1.859
108.0,-0.933,-0.974,0.872,0.89,1.806,1.864
108.8,-0.94,-0.981,0.873,0.888,1.813,1.869
109.6,-0.949,-0.989,0.872,0.883,1.821,1.872
110.4,-0.958,-0.999,0.871,0.879,1.829,1.878
111.2,-0.974,-1.016,0.864,0.866,1.838,1.883
112.0,-0.97,-1.014,0.858,0.861,1.828,1.875
112.8,-0.947,-0.988,0.855,0.868,1.802,1.856
113.6,-0.929,-0.968,0.873,0.895,1.802,1.863
114.4,-0.923,-0.959,0.886,0.912,1.809,1.871
115.2,-0.928,-0.963,0.892,0.918,1.82,1.88
116.0,-0.942,-0.977,0.893,0.914,1.835,1.891
116.8,-0.954,-0.992,0.888,0.901,1.842,1.894
117.6,-0.96,-1.0,0.882,0.892,1.841,1.892
118.4,-0.959,-1.003,0.881,0.889,1.84,1.892
119.2,-0.97,-1.012,0.884,0.89,1.855,1.903
120.0,-0.971,-1.012,0.876,0.882,1.847,1.894
120.8,-0.961,-1.002,0.874,0.884,1.835,1.885
121.6,-0.94,-0.977,0.883,0.903,1.823,1.88
122.4,-0.93,-0.964,0.895,0.921,1.825,1.885
123.2,-0.929,-0.961,0.903,0.932,1.831,1.893
124.0,-0.931,-0.961,0.908,0.937,1.838,1.898
124.8,-0.935,-0.966,0.909,0.937,1.844,1.903
125.6,-0.943,-0.975,0.909,0.934,1.852,1.909
126.4,-0.951,-0.986,0.905,0.925,1.856,1.911
127.2,-0.962,-0.998,0.905,0.919,1.867,1.918
128.0,-0.974,-1.014,0.895,0.903,1.869,1.917
128.8,-0.968,-1.008,0.891,0.901,1.859,1.909
129.6,-0.942,-0.979,0.89,0.912,1.832,1.891
130.4,-0.928,-0.957,0.908,0.941,1.836,1.898
131.2,-0.925,-0.951,0.92,0.957,1.845,1.908
132.0,-0.93,-0.956,0.925,0.96,1.855,1.916
132.8,-0.944,-0.973,0.925,0.952,1.868,1.925
133.6,-0.954,-0.987,0.918,0.939,1.873,1.927
134.4,-0.959,-0.994,0.912,0.93,1.872,1.924
135.2,-0.961,-0.995,0.911,0.929,1.873,1.924
136.0,-0.973,-1.008,0.913,0.925,1.886,1.933
136.8,-0.971,-1.007,0.905,0.917,1.876,1.924
137.6,-0.957,-0.99,0.902,0.921,1.859,1.911
138.4,-0.937,-0.965,0.915,0.946,1.852,1.911
139.2,-0.93,-0.954,0.927,0.964,1.856,1.918
140.0,-0.93,-0.954,0.933,0.971,1.863,1.925
140.8,-0.932,-0.956,0.936,0.973,1.868,1.929
141.6,-0.937,-0.961,0.936,0.972,1.874,1.933
142.4,-0.944,-0.97,0.936,0.968,1.88,1.937
143.2,-0.951,-0.979,0.934,0.961,1.884,1.94
144.0,-0.963,-0.994,0.934,0.955,1.897,1.949
144.8,-0.972,-1.007,0.922,0.936,1.893,1.943
145.6,-0.871,-0.919,0.887,0.901,1.758,1.82
146.4,-0.818,-0.85,0.923,0.939,1.741,1.789
147.2,-0.829,-0.832,0.979,0.989,1.808,1.822
148.0,-0.89,-0.881,0.996,0.999,1.886,1.88
148.8,-0.903,-0.899,0.977,0.974,1.88,1.872
149.6,-0.943,-0.932,0.986,0.984,1.929,1.916
150.4,-0.948,-0.934,0.967,0.96,1.915,1.894
151.2,-0.926,-0.919,0.962,0.959,1.888,1.878
152.0,-0.927,-0.918,0.965,0.962,1.891,1.88
152.8,-0.924,-0.906,0.972,0.975,1.896,1.881
153.6,-0.931,-0.907,0.973,0.973,1.904,1.88
154.4,-0.926,-0.909,0.984,0.979,1.91,1.888
155.2,-0.916,-0.91,0.959,0.952,1.875,1.862
156.0,-0.933,-0.922,0.976,0.973,1.909,1.894
156.8,-0.929,-0.917,0.97,0.967,1.899,1.884
157.6,-0.947,-0.926,0.978,0.973,1.925,1.899
158.4,-0.946,-0.924,0.979,0.973,1.925,1.897
159.2,-0.944,-0.926,0.977,0.97,1.921,1.896
160.0,-0.92,-0.908,0.982,0.977,1.902,1.885
160.8,-0.906,-0.895,0.967,0.967,1.872,1.862
161.6,-0.877,-0.876,0.975,0.975,1.852,1.851
162.4,-0.854,-0.853,0.976,0.982,1.83,1.835
163.2,-0.848,-0.854,0.988,0.999,1.835,1.853
164.0,-0.873,-0.876,0.985,0.991,1.858,1.867
164.8,-0.851,-0.858,0.988,0.995,1.84,1.853
165.6,-0.875,-0.871,1.001,1.009,1.875,1.88
166.4,-0.901,-0.885,1.006,1.013,1.908,1.899
167.2,-0.931,-0.906,0.991,0.997,1.923,1.903
168.0,-0.946,-0.915,0.999,1.001,1.944,1.916
168.8,-0.944,-0.926,0.988,0.99,1.932,1.917
169.6,-0.921,-0.916,0.988,0.987,1.909,1.903
170.4,-0.903,-0.9,0.989,0.989,1.892,1.889
171.2,-0.9,-0.893,1.002,1.003,1.902,1.896
172.0,-0.881,-0.88,0.985,0.987,1.866,1.867
172.8,-0.897,-0.874,1.009,1.019,1.906,1.893
173.6,-0.908,-0.885,1.01,1.024,1.918,1.909
174.4,-0.897,-0.876,0.999,1.015,1.897,1.891
175.2,-0.896,-0.887,1.004,1.015,1.9,1.902
176.0,-0.888,-0.888,1.021,1.029,1.909,1.916
176.8,-0.877,-0.889,0.999,0.998,1.876,1.887
177.6,-0.915,-0.904,1.026,1.026,1.941,1.93
178.4,-0.867,-0.858,0.998,1.009,1.865,1.867
179.2,-0.725,-0.702,0.854,0.874,1.579,1.576
180.0,-0.399,-0.373,0.475,0.49,0.874,0.862
180.8,-0.057,-0.052,0.054,0.057,0.112,0.109
181.6,-0.019,-0.022,0.001,0.001,0.02,0.023
182.4,-0.019,-0.022,0.001,0.001,0.02,0.023
183.2,-0.019,-0.022,0.001,0.001,0.021,0.023
184.0,-0.019,-0.021,0.001,0.002,0.021,0.022
184.8,-0.019,-0.021,0.001,0.002,0.02,0.023
185.6,-0.019,-0.021,0.001,0.002,0.02,0.023
186.4,-0.019,-0.021,0.001,0.002,0.02,0.024
187.2,-0.019,-0.021,0.001,0.002,0.02,0.023
188.0,-0.019,-0.021,0.001,0.001,0.02,0.023
188.8,-0.02,-0.021,0.001,0.001,0.021,0.023
189.6,-0.019,-0.021,0.001,0.001,0.02,0.023
190.4,-0.02,-0.021,0.001,0.001,0.02,0.023
191.2,-0.019,-0.021,0.001,0.001,0.02,0.022
192.0,-0.019,-0.021,0.001,0.002,0.02,0.023
192.8,-0.019,-0.021,0.001,0.002,0.02,0.023
193.6,-0.019,-0.021,0.001,0.002,0.02,0.023
194.4,-0.019,-0.02,0.001,0.002,0.02,0.022
195.2,-0.02,-0.021,0.001,0.002,0.021,0.023
196.0,-0.02,-0.021,0.001,0.001,0.021,0.023
196.8,-0.02,-0.022,0.001,0.001,0.021,0.022
197.6,-0.019,-0.022,0.001,0.001,0.02,0.023
198.4,-0.019,-0.022,0.001,0.001,0.02,0.023
199.2,-0.017,-0.019,0.001,0.001,0.018,0.02
