t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
80.8,-0.799,-0.663,1.466,1.65,2.264,2.313
81.6,-0.805,-0.675,1.466,1.642,2.271,2.317
82.4,-0.807,-0.68,1.467,1.641,2.274,2.32
83.2,-0.809,-0.679,1.473,1.646,2.281,2.326
84.0,-0.817,-0.697,1.473,1.634,2.29,2.33
84.8,-0.814,-0.689,1.478,1.643,2.292,2.333
85.6,-0.802,-0.661,1.485,1.671,2.287,2.332
86.4,-0.79,-0.632,1.505,1.712,2.296,2.344
87.2,-0.786,-0.618,1.519,1.735,2.305,2.353
88.0,-0.786,-0.616,1.526,1.743,2.312,2.359
88.8,-0.788,-0.617,1.533,1.75,2.321,2.367
89.6,-0.791,-0.621,1.538,1.751,2.328,2.372
90.4,-0.796,-0.63,1.542,1.748,2.338,2.378
91.2,-0.802,-0.641,1.542,1.74,2.344,2.381
92.0,-0.812,-0.665,1.543,1.725,2.356,2.391
92.8,-0.815,-0.672,1.537,1.714,2.351,2.386
93.6,-0.808,-0.655,1.542,1.732,2.35,2.387
94.4,-0.79,-0.609,1.561,1.783,2.352,2.392
95.2,-0.785,-0.591,1.575,1.81,2.36,2.402
96.0,-0.787,-0.592,1.586,1.82,2.373,2.412
96.8,-0.793,-0.604,1.59,1.814,2.383,2.418
97.6,-0.802,-0.624,1.587,1.797,2.39,2.421
98.4,-0.807,-0.633,1.586,1.789,2.393,2.421
99.2,-0.808,-0.634,1.587,1.789,2.395,2.423
100.0,-0.81,-0.636,1.591,1.792,2.401,2.428
100.8,-0.818,-0.653,1.587,1.776,2.405,2.429
101.6,-0.814,-0.642,1.593,1.789,2.407,2.431
102.4,-0.801,-0.608,1.6,1.821,2.402,2.429
103.2,-0.794,-0.583,1.619,1.858,2.412,2.442
104.0,-0.79,-0.572,1.631,1.878,2.421,2.45
104.8,-0.791,-0.569,1.637,1.886,2.428,2.455
105.6,-0.792,-0.572,1.643,1.888,2.435,2.46
106.4,-0.795,-0.578,1.646,1.887,2.441,2.465
107.2,-0.801,-0.589,1.647,1.88,2.448,2.469
108.0,-0.808,-0.603,1.646,1.868,2.454,2.471
108.8,-0.82,-0.633,1.643,1.842,2.464,2.475
109.6,-0.819,-0.634,1.636,1.836,2.455,2.469
110.4,-0.811,-0.609,1.64,1.858,2.451,2.468
111.2,-0.795,-0.561,1.661,1.916,2.456,2.477
112.0,-0.789,-0.544,1.676,1.943,2.465,2.487
112.8,-0.792,-0.547,1.684,1.948,2.476,2.495
113.6,-0.799,-0.561,1.688,1.94,2.486,2.502
114.4,-0.808,-0.583,1.682,1.918,2.49,2.501
115.2,-0.814,-0.598,1.678,1.902,2.493,2.5
116.0,-0.816,-0.598,1.677,1.901,2.493,2.499
116.8,-0.819,-0.601,1.681,1.903,2.5,2.504
117.6,-0.824,-0.616,1.675,1.886,2.499,2.502
118.4,-0.82,-0.601,1.679,1.902,2.499,2.502
119.2,-0.807,-0.559,1.689,1.944,2.496,2.503
120.0,-0.802,-0.539,1.706,1.978,2.508,2.516
120.8,-0.8,-0.532,1.716,1.992,2.516,2.524
121.6,-0.799,-0.528,1.721,1.999,2.52,2.527
122.4,-0.8,-0.529,1.726,2.003,2.526,2.532
123.2,-0.801,-0.531,1.73,2.005,2.531,2.536
124.0,-0.807,-0.545,1.73,1.995,2.538,2.539
124.8,-0.815,-0.561,1.728,1.979,2.543,2.539
125.6,-0.828,-0.597,1.719,1.941,2.547,2.539
126.4,-0.826,-0.591,1.713,1.942,2.539,2.533
127.2,-0.817,-0.558,1.716,1.972,2.533,2.53
128.0,-0.805,-0.514,1.739,2.03,2.544,2.544
128.8,-0.8,-0.501,1.753,2.055,2.553,2.555
129.6,-0.802,-0.504,1.759,2.056,2.561,2.561
130.4,-0.809,-0.521,1.76,2.042,2.569,2.564
131.2,-0.817,-0.541,1.753,2.018,2.57,2.559
132.0,-0.822,-0.551,1.749,2.007,2.571,2.558
132.8,-0.825,-0.551,1.748,2.007,2.573,2.558
133.6,-0.832,-0.563,1.751,2.001,2.583,2.564
134.4,-0.834,-0.574,1.742,1.983,2.577,2.557
135.2,-0.83,-0.556,1.745,2.002,2.575,2.558
136.0,-0.817,-0.512,1.759,2.053,2.576,2.565
136.8,-0.81,-0.493,1.773,2.083,2.583,2.575
137.6,-0.809,-0.486,1.782,2.097,2.591,2.583
138.4,-0.807,-0.48,1.789,2.108,2.596,2.588
139.2,-0.81,-0.483,1.792,2.107,2.601,2.59
140.0,-0.814,-0.489,1.794,2.105,2.608,2.593
140.8,-0.821,-0.506,1.792,2.087,2.613,2.593
141.6,-0.829,-0.524,1.786,2.067,2.616,2.591
142.4,-0.839,-0.557,1.774,2.028,2.613,2.585
143.2,-0.767,-0.516,1.732,1.986,2.499,2.502
144.0,-0.666,-0.402,1.835,2.111,2.501,2.513
144.8,-0.527,-0.266,1.912,2.218,2.439,2.485
145.6,-0.485,-0.223,2.021,2.351,2.506,2.574
146.4,-0.424,-0.216,2.094,2.432,2.518,2.648
147.2,-0.459,-0.239,2.124,2.45,2.584,2.689
148.0,-0.461,-0.229,2.142,2.487,2.603,2.716
148.8,-0.453,-0.235,2.191,2.55,2.644,2.785
149.6,-0.444,-0.24,2.218,2.572,2.662,2.811
150.4,-0.439,-0.244,2.219,2.571,2.657,2.815
151.2,-0.441,-0.272,2.252,2.581,2.693,2.853
152.0,-0.41,-0.294,2.107,2.405,2.518,2.699
152.8,-0.418,-0.273,2.159,2.475,2.577,2.748
153.6,-0.449,-0.264,2.288,2.619,2.737,2.883
154.4,-0.483,-0.329,2.18,2.462,2.664,2.791
155.2,-0.474,-0.344,2.074,2.322,2.548,2.666
156.0,-0.392,-0.271,2.116,2.464,2.508,2.735
156.8,-0.369,-0.229,2.276,2.677,2.646,2.906
157.6,-0.401,-0.242,2.311,2.694,2.712,2.936
158.4,-0.434,-0.281,2.304,2.644,2.738,2.925
159.2,-0.438,-0.277,2.232,2.547,2.669,2.824
160.0,-0.417,-0.265,2.203,2.538,2.62,2.803
160.8,-0.373,-0.213,2.375,2.812,2.747,3.025
161.6,-0.446,-0.194,2.481,2.903,2.927,3.098
162.4,-0.463,-0.198,2.37,2.741,2.833,2.939
163.2,-0.458,-0.193,2.407,2.778,2.864,2.971
164.0,-0.436,-0.19,2.393,2.758,2.829,2.949
164.8,-0.466,-0.242,2.351,2.696,2.817,2.939
165.6,-0.489,-0.267,2.252,2.57,2.741,2.837
166.4,-0.485,-0.296,2.146,2.445,2.631,2.741
167.2,-0.439,-0.264,2.215,2.545,2.654,2.809
168.0,-0.452,-0.272,2.337,2.677,2.789,2.949
168.8,-0.498,-0.293,2.266,2.552,2.764,2.845
169.6,-0.497,-0.296,2.203,2.491,2.701,2.787
170.4,-0.391,-0.245,2.158,2.522,2.548,2.767
171.2,-0.417,-0.224,2.352,2.77,2.769,2.994
172.0,-0.363,-0.198,2.285,2.685,2.648,2.883
172.8,-0.385,-0.19,2.486,2.894,2.87,3.084
173.6,-0.345,-0.202,2.782,3.266,3.127,3.468
174.4,-0.405,-0.225,3.244,3.845,3.649,4.069
175.2,-0.395,-0.231,3.246,3.837,3.641,4.068
176.0,-0.471,-0.234,3.668,4.349,4.139,4.583
176.8,-0.546,-0.19,3.76,4.382,4.306,4.573
177.6,-0.372,-0.09,2.359,2.722,2.731,2.812
178.4,-0.139,-0.021,0.732,0.826,0.871,0.846
179.2,-0.016,-0.017,0.004,0.006,0.02,0.023
180.0,-0.019,-0.023,0.001,0.001,0.02,0.023
180.8,-0.02,-0.022,0.001,0.001,0.021,0.023
181.6,-0.019,-0.022,0.001,0.001,0.02,0.023
182.4,-0.019,-0.022,0.001,0.001,0.02,0.023
183.2,-0.019,-0.021,0.001,0.002,0.02,0.023
184.0,-0.019,-0.022,0.001,0.002,0.02,0.023
184.8,-0.019,-0.022,0.001,0.001,0.02,0.023
185.6,-0.019,-0.022,0.001,0.001,0.02,0.023
186.4,-0.018,-0.022,0.001,0.001,0.019,0.023
187.2,-0.019,-0.022,0.001,0.001,0.02,0.023
188.0,-0.019,-0.022,0.001,0.001,0.02,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.02,-0.022,0.001,0.001,0.021,0.023
190.4,-0.02,-0.022,0.001,0.001,0.021,0.023
191.2,-0.019,-0.021,0.001,0.001,0.02,0.023
192.0,-0.019,-0.021,0.001,0.002,0.02,0.023
192.8,-0.02,-0.022,0.001,0.001,0.021,0.023
193.6,-0.02,-0.022,0.001,0.001,0.021,0.023
194.4,-0.02,-0.021,0.001,0.001,0.021,0.022
195.2,-0.02,-0.022,0.001,0.001,0.021,0.022
196.0,-0.019,-0.022,0.001,0.001,0.02,0.023
196.8,-0.019,-0.022,0.001,0.001,0.02,0.022
197.6,-0.02,-0.022,0.001,0.001,0.021,0.022
198.4,-0.02,-0.022,0.001,0.001,0.021,0.023
199.2,-0.017,-0.019,0.001,0.001,0.018,0.02
