t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
24.8,-0.02,-0.022,0.001,0.001,0.021,0.023
25.6,-0.019,-0.022,0.001,0.001,0.02,0.023
26.4,-0.02,-0.022,0.001,0.001,0.021,0.023
27.2,-0.02,-0.022,0.001,0.001,0.021,0.023
28.0,-0.016,-0.02,0.004,0.003,0.02,0.023
28.8,-0.016,-0.019,0.005,0.004,0.02,0.023
29.6,-0.017,-0.02,0.003,0.003,0.02,0.023
30.4,-0.019,-0.021,0.001,0.002,0.02,0.023
31.2,-0.019,-0.021,0.001,0.002,0.02,0.023
32.0,-0.02,-0.022,0.001,0.001,0.021,0.023
32.8,-0.02,-0.023,0.001,0.001,0.021,0.024
33.6,-0.02,-0.023,0.001,0.001,0.021,0.024
34.4,-0.02,-0.023,0.001,0.001,0.021,0.023
35.2,-0.02,-0.023,0.001,0.001,0.021,0.024
36.0,-0.019,-0.023,0.001,0.001,0.02,0.024
36.8,-0.019,-0.023,0.001,0.001,0.02,0.024
37.6,-0.02,-0.022,0.001,0.002,0.021,0.024
38.4,-0.02,-0.021,0.001,0.002,0.021,0.023
39.2,-0.02,-0.021,0.001,0.002,0.022,0.023
40.0,-0.02,-0.021,0.001,0.002,0.021,0.023
40.8,-0.021,-0.023,0.001,0.001,0.022,0.024
41.6,-0.02,-0.022,0.001,0.001,0.022,0.023
42.4,-0.021,-0.022,0.001,0.001,0.022,0.023
43.2,-0.02,-0.022,0.001,0.001,0.021,0.023
44.0,-0.021,-0.023,0.001,0.001,0.022,0.024
44.8,-0.02,-0.022,0.001,0.001,0.021,0.023
45.6,-0.031,-0.024,0.148,0.188,0.178,0.213
46.4,-0.348,-0.092,2.3,2.711,2.647,2.803
47.2,-0.699,-0.14,4.522,5.3,5.221,5.44
48.0,-0.901,-0.14,5.552,6.476,6.453,6.617
48.8,-0.904,-0.136,5.544,6.471,6.448,6.606
49.6,-0.904,-0.132,5.537,6.464,6.441,6.596
50.4,-0.899,-0.134,5.531,6.453,6.43,6.587
51.2,-0.891,-0.143,5.523,6.433,6.413,6.576
52.0,-0.835,-0.187,5.493,6.334,6.328,6.521
52.8,-0.696,-0.255,5.044,5.894,5.74,6.149
53.6,-0.623,-0.452,3.259,4.08,3.882,4.531
54.4,-0.694,-0.684,1.398,2.11,2.092,2.794
55.2,-0.902,-0.866,0.698,1.131,1.6,1.997
56.0,-1.004,-0.951,0.578,0.903,1.582,1.854
56.8,-1.037,-1.007,0.528,0.767,1.565,1.775
57.6,-1.024,-1.03,0.514,0.686,1.538,1.716
58.4,-1.02,-1.046,0.518,0.644,1.538,1.69
59.2,-1.019,-1.055,0.523,0.618,1.542,1.673
60.0,-1.019,-1.061,0.527,0.6,1.547,1.66
60.8,-1.02,-1.066,0.531,0.585,1.551,1.65
61.6,-1.023,-1.07,0.534,0.574,1.556,1.644
62.4,-1.028,-1.075,0.537,0.565,1.565,1.64
63.2,-1.036,-1.081,0.539,0.558,1.574,1.639
64.0,-1.053,-1.097,0.54,0.55,1.593,1.648
64.8,-1.048,-1.095,0.534,0.539,1.582,1.634
65.6,-1.027,-1.079,0.528,0.53,1.555,1.609
66.4,-1.013,-1.068,0.536,0.536,1.549,1.605
67.2,-1.009,-1.066,0.544,0.541,1.553,1.607
68.0,-1.011,-1.068,0.551,0.546,1.562,1.614
68.8,-1.02,-1.076,0.556,0.548,1.576,1.624
69.6,-1.028,-1.082,0.555,0.545,1.583,1.628
70.4,-1.032,-1.085,0.554,0.542,1.585,1.627
71.2,-1.031,-1.084,0.553,0.541,1.584,1.625
72.0,-1.042,-1.093,0.558,0.545,1.6,1.638
72.8,-1.043,-1.095,0.553,0.539,1.596,1.634
73.6,-1.035,-1.088,0.55,0.537,1.585,1.625
74.4,-1.014,-1.071,0.55,0.54,1.564,1.61
75.2,-1.009,-1.066,0.558,0.548,1.567,1.615
76.0,-1.008,-1.067,0.564,0.554,1.572,1.62
76.8,-1.008,-1.067,0.568,0.557,1.576,1.625
77.6,-1.011,-1.07,0.571,0.56,1.582,1.63
78.4,-1.016,-1.073,0.573,0.562,1.589,1.634
79.2,-1.021,-1.079,0.574,0.561,1.595,1.64
80.0,-1.029,-1.084,0.575,0.563,1.605,1.647
80.8,-1.044,-1.097,0.574,0.559,1.618,1.656
81.6,-1.042,-1.094,0.568,0.554,1.609,1.647
82.4,-1.019,-1.074,0.561,0.551,1.58,1.625
83.2,-1.008,-1.067,0.571,0.561,1.579,1.628
84.0,-1.006,-1.066,0.578,0.569,1.584,1.635
84.8,-1.01,-1.069,0.584,0.574,1.594,1.643
85.6,-1.022,-1.079,0.588,0.576,1.61,1.655
86.4,-1.029,-1.085,0.587,0.575,1.616,1.659
87.2,-1.032,-1.086,0.584,0.573,1.617,1.659
88.0,-1.033,-1.088,0.584,0.572,1.617,1.66
88.8,-1.047,-1.098,0.588,0.575,1.635,1.673
89.6,-1.045,-1.096,0.582,0.57,1.627,1.666
90.4,-1.034,-1.089,0.578,0.566,1.612,1.655
91.2,-1.018,-1.074,0.582,0.572,1.599,1.647
92.0,-1.012,-1.071,0.589,0.58,1.602,1.651
92.8,-1.013,-1.072,0.595,0.585,1.608,1.657
93.6,-1.014,-1.073,0.598,0.588,1.612,1.661
94.4,-1.017,-1.076,0.6,0.59,1.617,1.666
95.2,-1.022,-1.082,0.603,0.592,1.625,1.674
96.0,-1.028,-1.087,0.603,0.591,1.631,1.679
96.8,-1.041,-1.097,0.606,0.593,1.647,1.691
97.6,-1.052,-1.106,0.6,0.586,1.652,1.692
98.4,-1.047,-1.101,0.594,0.582,1.641,1.682
99.2,-1.022,-1.079,0.589,0.58,1.611,1.66
100.0,-1.014,-1.075,0.6,0.59,1.613,1.665
100.8,-1.012,-1.076,0.608,0.598,1.62,1.674
101.6,-1.018,-1.08,0.613,0.602,1.631,1.682
102.4,-1.028,-1.089,0.615,0.603,1.643,1.692
103.2,-1.036,-1.094,0.614,0.602,1.65,1.696
104.0,-1.039,-1.097,0.611,0.599,1.65,1.696
104.8,-1.041,-1.099,0.61,0.598,1.652,1.698
105.6,-1.055,-1.11,0.613,0.599,1.668,1.71
106.4,-1.053,-1.107,0.607,0.595,1.66,1.702
107.2,-1.037,-1.096,0.602,0.59,1.639,1.687
108.0,-1.023,-1.086,0.608,0.598,1.631,1.683
108.8,-1.019,-1.083,0.616,0.605,1.635,1.688
109.6,-1.02,-1.083,0.621,0.61,1.64,1.694
110.4,-1.022,-1.085,0.624,0.613,1.646,1.698
111.2,-1.024,-1.089,0.625,0.614,1.649,1.702
112.0,-1.03,-1.093,0.628,0.615,1.657,1.709
112.8,-1.036,-1.098,0.628,0.614,1.664,1.713
113.6,-1.052,-1.11,0.631,0.617,1.683,1.727
114.4,-1.058,-1.114,0.622,0.608,1.68,1.722
115.2,-1.051,-1.109,0.617,0.603,1.668,1.712
116.0,-1.028,-1.09,0.614,0.603,1.642,1.693
116.8,-1.019,-1.083,0.625,0.614,1.644,1.697
117.6,-1.019,-1.085,0.633,0.621,1.652,1.707
118.4,-1.027,-1.091,0.638,0.626,1.664,1.717
119.2,-1.037,-1.101,0.639,0.625,1.676,1.726
120.0,-1.044,-1.106,0.636,0.623,1.68,1.729
120.8,-1.046,-1.107,0.633,0.62,1.679,1.727
121.6,-1.049,-1.109,0.633,0.62,1.682,1.728
122.4,-1.061,-1.118,0.634,0.619,1.695,1.737
123.2,-1.057,-1.116,0.629,0.614,1.686,1.73
124.0,-1.039,-1.101,0.623,0.611,1.662,1.712
124.8,-1.028,-1.094,0.632,0.62,1.66,1.714
125.6,-1.026,-1.092,0.639,0.627,1.665,1.719
126.4,-1.026,-1.093,0.642,0.631,1.668,1.723
127.2,-1.028,-1.094,0.645,0.634,1.673,1.728
128.0,-1.031,-1.096,0.647,0.635,1.678,1.731
128.8,-1.036,-1.101,0.648,0.636,1.685,1.736
129.6,-1.043,-1.107,0.648,0.634,1.691,1.741
130.4,-1.061,-1.121,0.651,0.636,1.712,1.757
131.2,-1.063,-1.122,0.641,0.626,1.704,1.748
132.0,-1.054,-1.115,0.635,0.62,1.689,1.736
132.8,-1.03,-1.096,0.636,0.624,1.667,1.721
133.6,-1.024,-1.09,0.645,0.634,1.669,1.725
134.4,-1.026,-1.093,0.653,0.642,1.679,1.734
135.2,-1.034,-1.099,0.658,0.645,1.691,1.744
136.0,-1.043,-1.108,0.658,0.643,1.701,1.751
136.8,-1.05,-1.114,0.655,0.641,1.706,1.754
137.6,-1.052,-1.115,0.652,0.638,1.703,1.752
138.4,-1.056,-1.117,0.653,0.638,1.708,1.756
139.2,-1.065,-1.125,0.65,0.634,1.715,1.759
140.0,-1.06,-1.121,0.646,0.631,1.707,1.753
140.8,-1.04,-1.105,0.642,0.629,1.682,1.734
141.6,-1.033,-1.099,0.651,0.639,1.684,1.738
142.4,-1.03,-1.096,0.657,0.646,1.688,1.743
143.2,-1.029,-1.095,0.661,0.65,1.69,1.745
144.0,-1.031,-1.098,0.665,0.653,1.696,1.751
144.8,-1.035,-1.101,0.667,0.655,1.702,1.756
145.6,-0.985,-1.065,0.638,0.623,1.623,1.688
146.4,-0.985,-1.049,0.662,0.634,1.647,1.684
147.2,-1.003,-1.044,0.667,0.631,1.671,1.675
148.0,-1.078,-1.091,0.684,0.65,1.762,1.741
148.8,-1.06,-1.089,0.661,0.623,1.721,1.712
149.6,-1.062,-1.089,0.665,0.625,1.727,1.714
150.4,-1.049,-1.082,0.663,0.62,1.711,1.702
151.2,-1.084,-1.104,0.67,0.629,1.754,1.733
152.0,-1.061,-1.098,0.654,0.609,1.715,1.708
152.8,-1.004,-1.062,0.646,0.594,1.649,1.656
153.6,-1.017,-1.065,0.666,0.619,1.684,1.684
154.4,-1.073,-1.087,0.68,0.64,1.753,1.727
155.2,-1.089,-1.096,0.672,0.634,1.76,1.729
156.0,-1.067,-1.092,0.662,0.621,1.729,1.713
156.8,-1.068,-1.09,0.665,0.627,1.733,1.716
157.6,-1.067,-1.085,0.666,0.627,1.733,1.712
158.4,-1.085,-1.097,0.67,0.635,1.755,1.731
159.2,-1.054,-1.076,0.666,0.621,1.72,1.697
160.0,-1.051,-1.079,0.668,0.624,1.719,1.703
160.8,-1.063,-1.085,0.676,0.637,1.739,1.721
161.6,-1.059,-1.085,0.675,0.635,1.734,1.72
162.4,-1.042,-1.072,0.676,0.636,1.718,1.708
163.2,-1.029,-1.068,0.678,0.63,1.708,1.698
164.0,-1.06,-1.088,0.685,0.64,1.745,1.729
164.8,-1.074,-1.087,0.679,0.638,1.753,1.725
165.6,-1.045,-1.066,0.666,0.628,1.712,1.694
166.4,-1.054,-1.071,0.676,0.646,1.73,1.717
167.2,-1.065,-1.077,0.678,0.651,1.743,1.728
168.0,-1.099,-1.102,0.687,0.66,1.786,1.762
168.8,-1.091,-1.1,0.675,0.644,1.765,1.744
169.6,-1.043,-1.076,0.662,0.622,1.705,1.698
170.4,-1.021,-1.064,0.67,0.627,1.691,1.691
171.2,-1.031,-1.071,0.678,0.636,1.709,1.707
172.0,-1.049,-1.075,0.681,0.641,1.73,1.716
172.8,-1.031,-1.061,0.679,0.634,1.71,1.695
173.6,-1.053,-1.078,0.689,0.642,1.742,1.72
174.4,-1.08,-1.098,0.688,0.641,1.769,1.738
175.2,-1.095,-1.107,0.681,0.639,1.776,1.747
176.0,-1.09,-1.097,0.68,0.638,1.77,1.736
176.8,-1.082,-1.098,0.678,0.641,1.76,1.738
177.6,-1.057,-1.081,0.678,0.64,1.734,1.721
178.4,-1.037,-1.064,0.678,0.644,1.715,1.708
179.2,-0.947,-0.967,0.636,0.607,1.582,1.574
180.0,-0.535,-0.548,0.363,0.347,0.898,0.896
180.8,-0.149,-0.149,0.094,0.09,0.243,0.239
181.6,-0.02,-0.021,0.001,0.002,0.021,0.022
182.4,-0.02,-0.021,0.001,0.001,0.022,0.022
183.2,-0.02,-0.022,0.001,0.001,0.021,0.023
184.0,-0.019,-0.022,0.001,0.001,0.021,0.023
184.8,-0.02,-0.022,0.001,0.001,0.021,0.023
185.6,-0.02,-0.022,0.001,0.001,0.021,0.023
186.4,-0.02,-0.022,0.001,0.001,0.021,0.023
187.2,-0.02,-0.022,0.001,0.001,0.021,0.024
188.0,-0.02,-0.021,0.001,0.002,0.022,0.023
188.8,-0.02,-0.021,0.001,0.002,0.022,0.023
189.6,-0.02,-0.021,0.001,0.002,0.021,0.023
190.4,-0.02,-0.021,0.001,0.002,0.021,0.023
191.2,-0.02,-0.022,0.001,0.001,0.021,0.023
192.0,-0.02,-0.022,0.001,0.001,0.022,0.023
192.8,-0.02,-0.021,0.001,0.001,0.021,0.023
193.6,-0.02,-0.022,0.001,0.001,0.022,0.023
194.4,-0.02,-0.021,0.001,0.001,0.021,0.023
195.2,-0.02,-0.021,0.001,0.002,0.021,0.022
196.0,-0.02,-0.02,0.001,0.002,0.021,0.022
196.8,-0.02,-0.02,0.001,0.002,0.021,0.023
197.6,-0.021,-0.021,0.001,0.002,0.022,0.023
198.4,-0.021,-0.021,0.001,0.002,0.022,0.023
199.2,-0.018,-0.02,0.001,0.001,0.019,0.021
