t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
41.6,-0.019,-0.021,0.001,0.001,0.02,0.022
42.4,-0.019,-0.021,0.001,0.001,0.02,0.022
43.2,-0.019,-0.021,0.001,0.001,0.02,0.022
44.0,-0.019,-0.02,0.001,0.001,0.02,0.022
44.8,-0.019,-0.021,0.001,0.001,0.02,0.022
45.6,-0.216,-0.079,1.484,1.76,1.7,1.839
46.4,-0.551,-0.128,3.608,4.237,4.16,4.365
47.2,-0.842,-0.151,5.295,6.175,6.137,6.326
48.0,-0.86,-0.139,5.306,6.188,6.166,6.326
48.8,-0.857,-0.139,5.303,6.184,6.16,6.323
49.6,-0.852,-0.141,5.302,6.177,6.154,6.318
50.4,-0.846,-0.146,5.299,6.167,6.145,6.313
51.2,-0.83,-0.159,5.297,6.143,6.127,6.302
52.0,-0.795,-0.188,5.284,6.087,6.079,6.274
52.8,-0.759,-0.219,5.274,6.033,6.033,6.252
53.6,-0.748,-0.222,5.266,6.017,6.014,6.239
54.4,-0.74,-0.233,5.254,5.995,5.994,6.227
55.2,-0.727,-0.24,5.24,5.969,5.967,6.209
56.0,-0.711,-0.247,5.207,5.918,5.917,6.165
56.8,-0.688,-0.326,4.466,5.017,5.154,5.342
57.6,-0.597,-0.553,2.928,3.121,3.525,3.674
58.4,-0.556,-0.777,1.425,1.3,1.981,2.077
59.2,-0.559,-0.808,1.17,1.036,1.729,1.844
60.0,-0.63,-0.763,1.059,0.998,1.689,1.761
60.8,-0.665,-0.71,0.997,0.995,1.662,1.705
61.6,-0.669,-0.674,0.975,1.005,1.644,1.679
62.4,-0.655,-0.641,0.977,1.027,1.632,1.668
63.2,-0.643,-0.62,0.991,1.052,1.634,1.672
64.0,-0.636,-0.607,1.006,1.072,1.642,1.679
64.8,-0.629,-0.599,1.019,1.088,1.648,1.686
65.6,-0.624,-0.593,1.03,1.099,1.654,1.692
66.4,-0.62,-0.588,1.04,1.109,1.659,1.697
67.2,-0.617,-0.586,1.047,1.115,1.664,1.701
68.0,-0.615,-0.586,1.057,1.123,1.672,1.709
68.8,-0.614,-0.589,1.062,1.123,1.677,1.713
69.6,-0.608,-0.583,1.066,1.128,1.674,1.711
70.4,-0.593,-0.568,1.071,1.139,1.663,1.707
71.2,-0.583,-0.556,1.089,1.163,1.672,1.718
72.0,-0.575,-0.548,1.106,1.183,1.682,1.731
72.8,-0.575,-0.546,1.118,1.194,1.693,1.74
73.6,-0.577,-0.549,1.127,1.199,1.704,1.749
74.4,-0.578,-0.553,1.13,1.198,1.708,1.751
75.2,-0.578,-0.554,1.132,1.199,1.71,1.753
76.0,-0.576,-0.553,1.139,1.205,1.715,1.758
76.8,-0.578,-0.556,1.148,1.211,1.726,1.767
77.6,-0.577,-0.554,1.148,1.211,1.724,1.766
78.4,-0.568,-0.547,1.151,1.219,1.719,1.765
79.2,-0.559,-0.535,1.162,1.236,1.721,1.772
80.0,-0.554,-0.527,1.176,1.255,1.73,1.782
80.8,-0.552,-0.524,1.187,1.267,1.739,1.791
81.6,-0.553,-0.524,1.195,1.276,1.748,1.8
82.4,-0.553,-0.527,1.201,1.279,1.754,1.806
83.2,-0.555,-0.53,1.205,1.281,1.76,1.811
84.0,-0.556,-0.532,1.208,1.281,1.764,1.813
84.8,-0.559,-0.534,1.214,1.285,1.773,1.819
85.6,-0.559,-0.538,1.213,1.28,1.772,1.819
86.4,-0.556,-0.538,1.213,1.281,1.769,1.819
87.2,-0.549,-0.527,1.215,1.292,1.765,1.818
88.0,-0.544,-0.517,1.229,1.311,1.773,1.828
88.8,-0.542,-0.512,1.243,1.328,1.784,1.84
89.6,-0.542,-0.514,1.252,1.335,1.793,1.849
90.4,-0.545,-0.519,1.256,1.335,1.801,1.854
91.2,-0.548,-0.523,1.255,1.33,1.803,1.853
92.0,-0.548,-0.525,1.256,1.33,1.803,1.855
92.8,-0.549,-0.526,1.259,1.332,1.808,1.858
93.6,-0.549,-0.53,1.265,1.335,1.814,1.864
94.4,-0.548,-0.529,1.263,1.334,1.811,1.863
95.2,-0.543,-0.521,1.262,1.338,1.805,1.859
96.0,-0.537,-0.511,1.274,1.359,1.811,1.87
96.8,-0.534,-0.505,1.286,1.375,1.819,1.879
97.6,-0.534,-0.504,1.293,1.383,1.827,1.886
98.4,-0.534,-0.505,1.3,1.388,1.834,1.893
99.2,-0.536,-0.507,1.303,1.388,1.838,1.896
100.0,-0.538,-0.512,1.305,1.386,1.843,1.898
100.8,-0.539,-0.514,1.306,1.385,1.844,1.9
101.6,-0.54,-0.52,1.312,1.386,1.852,1.906
102.4,-0.54,-0.522,1.306,1.378,1.846,1.901
103.2,-0.538,-0.519,1.305,1.38,1.843,1.898
104.0,-0.532,-0.508,1.308,1.393,1.84,1.901
104.8,-0.528,-0.498,1.32,1.413,1.848,1.911
105.6,-0.526,-0.495,1.333,1.428,1.859,1.923
106.4,-0.528,-0.498,1.34,1.432,1.868,1.93
107.2,-0.531,-0.505,1.341,1.426,1.872,1.931
108.0,-0.532,-0.509,1.339,1.422,1.871,1.93
108.8,-0.533,-0.51,1.339,1.42,1.872,1.93
109.6,-0.533,-0.513,1.343,1.421,1.876,1.934
110.4,-0.535,-0.516,1.343,1.418,1.879,1.935
111.2,-0.534,-0.515,1.342,1.417,1.875,1.932
112.0,-0.528,-0.505,1.34,1.424,1.868,1.929
112.8,-0.525,-0.495,1.352,1.446,1.877,1.941
113.6,-0.523,-0.489,1.363,1.462,1.885,1.951
114.4,-0.522,-0.489,1.369,1.468,1.891,1.956
115.2,-0.523,-0.491,1.374,1.47,1.897,1.961
116.0,-0.525,-0.494,1.376,1.468,1.901,1.962
116.8,-0.526,-0.498,1.376,1.465,1.902,1.963
117.6,-0.527,-0.501,1.377,1.463,1.904,1.964
118.4,-0.529,-0.508,1.381,1.46,1.91,1.968
119.2,-0.527,-0.509,1.374,1.452,1.902,1.961
120.0,-0.524,-0.503,1.372,1.455,1.897,1.958
120.8,-0.522,-0.492,1.378,1.473,1.9,1.965
121.6,-0.519,-0.484,1.388,1.491,1.907,1.975
122.4,-0.519,-0.483,1.399,1.501,1.917,1.984
123.2,-0.52,-0.487,1.404,1.502,1.924,1.988
124.0,-0.521,-0.493,1.403,1.494,1.925,1.987
124.8,-0.523,-0.498,1.401,1.488,1.925,1.986
125.6,-0.522,-0.499,1.401,1.486,1.923,1.984
126.4,-0.522,-0.5,1.404,1.487,1.926,1.988
127.2,-0.522,-0.503,1.403,1.482,1.925,1.985
128.0,-0.521,-0.5,1.402,1.483,1.922,1.984
128.8,-0.518,-0.49,1.401,1.493,1.919,1.983
129.6,-0.515,-0.48,1.412,1.514,1.928,1.994
130.4,-0.515,-0.476,1.421,1.527,1.936,2.003
131.2,-0.514,-0.475,1.426,1.532,1.94,2.008
132.0,-0.515,-0.478,1.43,1.534,1.945,2.012
132.8,-0.515,-0.482,1.431,1.53,1.946,2.012
133.6,-0.516,-0.485,1.431,1.525,1.947,2.01
134.4,-0.516,-0.488,1.432,1.524,1.949,2.012
135.2,-0.518,-0.495,1.435,1.519,1.952,2.014
136.0,-0.518,-0.496,1.428,1.511,1.946,2.008
136.8,-0.514,-0.49,1.424,1.515,1.938,2.005
137.6,-0.511,-0.478,1.433,1.535,1.944,2.013
138.4,-0.51,-0.469,1.442,1.552,1.952,2.021
139.2,-0.51,-0.468,1.451,1.561,1.961,2.03
140.0,-0.512,-0.475,1.455,1.558,1.967,2.032
140.8,-0.513,-0.481,1.453,1.549,1.966,2.03
141.6,-0.514,-0.485,1.451,1.543,1.965,2.028
142.4,-0.515,-0.487,1.45,1.54,1.965,2.027
143.2,-0.514,-0.49,1.454,1.541,1.968,2.031
144.0,-0.514,-0.492,1.45,1.535,1.964,2.027
144.8,-0.512,-0.489,1.449,1.536,1.961,2.025
145.6,-0.465,-0.434,1.408,1.506,1.873,1.94
146.4,-0.419,-0.364,1.42,1.533,1.839,1.897
147.2,-0.427,-0.315,1.544,1.688,1.97,2.003
148.0,-0.428,-0.296,1.576,1.735,2.004,2.031
148.8,-0.454,-0.3,1.613,1.781,2.067,2.081
149.6,-0.459,-0.31,1.605,1.762,2.064,2.072
150.4,-0.469,-0.319,1.604,1.756,2.072,2.075
151.2,-0.469,-0.325,1.596,1.751,2.066,2.076
152.0,-0.469,-0.327,1.592,1.742,2.061,2.069
152.8,-0.464,-0.332,1.593,1.744,2.058,2.076
153.6,-0.465,-0.333,1.596,1.742,2.06,2.075
154.4,-0.452,-0.332,1.582,1.726,2.034,2.058
155.2,-0.438,-0.326,1.574,1.719,2.012,2.045
156.0,-0.444,-0.319,1.61,1.759,2.053,2.079
156.8,-0.45,-0.322,1.612,1.755,2.062,2.077
157.6,-0.463,-0.331,1.619,1.767,2.082,2.098
158.4,-0.443,-0.321,1.563,1.714,2.006,2.035
159.2,-0.442,-0.313,1.592,1.754,2.033,2.067
160.0,-0.441,-0.306,1.604,1.767,2.045,2.072
160.8,-0.467,-0.313,1.639,1.801,2.106,2.115
161.6,-0.469,-0.316,1.621,1.783,2.09,2.099
162.4,-0.457,-0.317,1.587,1.737,2.044,2.054
163.2,-0.441,-0.308,1.592,1.753,2.033,2.061
164.0,-0.44,-0.299,1.607,1.775,2.047,2.075
164.8,-0.468,-0.309,1.658,1.828,2.126,2.137
165.6,-0.454,-0.311,1.617,1.779,2.071,2.09
166.4,-0.452,-0.315,1.62,1.781,2.073,2.096
167.2,-0.463,-0.321,1.642,1.811,2.106,2.132
168.0,-0.465,-0.324,1.625,1.787,2.089,2.111
168.8,-0.447,-0.313,1.585,1.736,2.032,2.049
169.6,-0.427,-0.301,1.599,1.757,2.026,2.058
170.4,-0.426,-0.293,1.624,1.794,2.05,2.087
171.2,-0.464,-0.303,1.686,1.853,2.15,2.156
172.0,-0.467,-0.31,1.643,1.811,2.11,2.121
172.8,-0.45,-0.314,1.622,1.786,2.072,2.1
173.6,-0.447,-0.317,1.628,1.787,2.075,2.104
174.4,-0.463,-0.319,1.659,1.811,2.122,2.13
175.2,-0.45,-0.316,1.614,1.772,2.064,2.087
176.0,-0.451,-0.312,1.63,1.791,2.081,2.103
176.8,-0.451,-0.309,1.637,1.798,2.088,2.107
177.6,-0.467,-0.319,1.649,1.808,2.116,2.127
178.4,-0.454,-0.307,1.618,1.772,2.072,2.078
179.2,-0.355,-0.221,1.274,1.396,1.629,1.617
180.0,-0.189,-0.109,0.654,0.715,0.843,0.824
180.8,-0.026,-0.022,0.038,0.041,0.064,0.063
181.6,-0.02,-0.022,0.001,0.001,0.022,0.023
182.4,-0.021,-0.022,0.001,0.002,0.022,0.023
183.2,-0.02,-0.022,0.001,0.002,0.022,0.023
184.0,-0.02,-0.022,0.001,0.002,0.021,0.023
184.8,-0.02,-0.021,0.001,0.001,0.021,0.023
185.6,-0.02,-0.021,0.001,0.001,0.021,0.022
186.4,-0.02,-0.021,0.001,0.001,0.021,0.023
187.2,-0.019,-0.022,0.001,0.001,0.021,0.023
188.0,-0.019,-0.022,0.001,0.001,0.021,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.019,-0.022,0.001,0.001,0.02,0.023
190.4,-0.019,-0.022,0.001,0.001,0.021,0.023
191.2,-0.019,-0.022,0.001,0.001,0.02,0.023
192.0,-0.019,-0.022,0.001,0.001,0.021,0.023
192.8,-0.02,-0.021,0.001,0.001,0.021,0.023
193.6,-0.02,-0.021,0.001,0.002,0.021,0.023
194.4,-0.02,-0.022,0.001,0.001,0.021,0.023
195.2,-0.02,-0.022,0.001,0.001,0.021,0.023
196.0,-0.02,-0.022,0.001,0.001,0.021,0.023
196.8,-0.02,-0.022,0.001,0.001,0.021,0.022
197.6,-0.02,-0.021,0.001,0.001,0.021,0.022
198.4,-0.021,-0.021,0.001,0.001,0.022,0.022
199.2,-0.018,-0.019,0.001,0.001,0.019,0.02
