t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
36.0,-0.019,-0.023,0.001,0.001,0.02,0.024
36.8,-0.019,-0.022,0.001,0.001,0.02,0.023
37.6,-0.019,-0.023,0.001,0.001,0.021,0.024
38.4,-0.019,-0.023,0.001,0.001,0.02,0.024
39.2,-0.019,-0.023,0.001,0.001,0.02,0.024
40.0,-0.019,-0.023,0.001,0.001,0.02,0.024
40.8,-0.019,-0.022,0.001,0.001,0.02,0.024
41.6,-0.019,-0.022,0.001,0.002,0.021,0.024
42.4,-0.019,-0.023,0.001,0.002,0.02,0.025
43.2,-0.019,-0.022,0.001,0.002,0.02,0.024
44.0,-0.019,-0.023,0.001,0.001,0.02,0.024
44.8,-0.019,-0.023,0.001,0.001,0.02,0.024
45.6,-0.112,-0.063,0.789,0.947,0.902,1.01
46.4,-0.466,-0.106,2.995,3.53,3.461,3.636
47.2,-0.681,-0.27,4.906,5.753,5.587,6.022
48.0,-0.598,-0.614,3.399,3.946,3.997,4.56
48.8,-0.559,-0.985,1.488,1.711,2.047,2.696
49.6,-0.827,-1.062,0.707,0.82,1.534,1.882
50.4,-0.955,-1.083,0.613,0.707,1.569,1.79
51.2,-1.014,-1.099,0.573,0.635,1.587,1.734
52.0,-1.026,-1.092,0.558,0.599,1.584,1.692
52.8,-1.007,-1.069,0.553,0.578,1.56,1.648
53.6,-0.998,-1.06,0.564,0.578,1.562,1.639
54.4,-0.998,-1.059,0.573,0.579,1.571,1.639
55.2,-1.003,-1.063,0.578,0.577,1.581,1.64
56.0,-1.016,-1.073,0.581,0.576,1.597,1.649
56.8,-1.024,-1.08,0.579,0.571,1.603,1.651
57.6,-1.028,-1.082,0.578,0.567,1.606,1.65
58.4,-1.029,-1.083,0.579,0.567,1.607,1.65
59.2,-1.041,-1.094,0.584,0.569,1.625,1.663
60.0,-1.039,-1.092,0.58,0.565,1.618,1.657
60.8,-1.026,-1.081,0.579,0.566,1.605,1.647
61.6,-1.007,-1.066,0.588,0.576,1.595,1.642
62.4,-1.001,-1.062,0.598,0.587,1.599,1.648
63.2,-1.0,-1.061,0.604,0.593,1.604,1.654
64.0,-1.0,-1.062,0.609,0.597,1.609,1.659
64.8,-1.003,-1.064,0.613,0.6,1.615,1.665
65.6,-1.008,-1.07,0.616,0.603,1.624,1.673
66.4,-1.015,-1.075,0.617,0.603,1.632,1.679
67.2,-1.03,-1.086,0.62,0.606,1.65,1.691
68.0,-1.04,-1.095,0.613,0.597,1.652,1.692
68.8,-1.033,-1.09,0.61,0.595,1.642,1.685
69.6,-1.006,-1.068,0.611,0.6,1.617,1.668
70.4,-0.996,-1.06,0.625,0.614,1.621,1.675
71.2,-0.995,-1.06,0.635,0.624,1.63,1.685
72.0,-1.001,-1.066,0.64,0.629,1.641,1.694
72.8,-1.013,-1.076,0.642,0.629,1.655,1.706
73.6,-1.021,-1.082,0.64,0.627,1.661,1.709
74.4,-1.025,-1.085,0.638,0.625,1.663,1.709
75.2,-1.027,-1.087,0.639,0.625,1.667,1.712
76.0,-1.043,-1.098,0.641,0.626,1.684,1.725
76.8,-1.039,-1.096,0.637,0.622,1.675,1.718
77.6,-1.022,-1.082,0.635,0.623,1.657,1.705
78.4,-1.006,-1.07,0.647,0.636,1.652,1.706
79.2,-1.001,-1.066,0.656,0.646,1.657,1.712
80.0,-1.0,-1.066,0.662,0.651,1.662,1.717
80.8,-1.003,-1.069,0.667,0.655,1.669,1.724
81.6,-1.006,-1.071,0.669,0.657,1.674,1.728
82.4,-1.013,-1.079,0.671,0.658,1.684,1.737
83.2,-1.021,-1.085,0.67,0.656,1.691,1.741
84.0,-1.038,-1.099,0.672,0.657,1.71,1.756
84.8,-1.044,-1.104,0.662,0.646,1.706,1.751
85.6,-1.036,-1.098,0.66,0.645,1.696,1.743
86.4,-1.009,-1.075,0.664,0.653,1.673,1.729
87.2,-1.0,-1.067,0.677,0.668,1.677,1.735
88.0,-1.002,-1.069,0.686,0.676,1.687,1.745
88.8,-1.008,-1.075,0.69,0.68,1.698,1.755
89.6,-1.02,-1.084,0.689,0.678,1.709,1.762
90.4,-1.027,-1.09,0.687,0.675,1.714,1.764
91.2,-1.029,-1.093,0.685,0.671,1.714,1.764
92.0,-1.033,-1.094,0.686,0.674,1.719,1.768
92.8,-1.046,-1.105,0.685,0.67,1.73,1.775
93.6,-1.042,-1.102,0.681,0.667,1.724,1.769
94.4,-1.022,-1.086,0.679,0.668,1.702,1.753
95.2,-1.01,-1.074,0.693,0.684,1.703,1.758
96.0,-1.005,-1.069,0.701,0.694,1.706,1.763
96.8,-1.004,-1.068,0.705,0.699,1.709,1.768
97.6,-1.006,-1.07,0.709,0.703,1.715,1.774
98.4,-1.01,-1.074,0.711,0.705,1.722,1.779
99.2,-1.018,-1.081,0.712,0.703,1.73,1.784
100.0,-1.025,-1.089,0.711,0.7,1.736,1.789
100.8,-1.046,-1.106,0.712,0.699,1.758,1.804
101.6,-1.047,-1.108,0.701,0.687,1.749,1.795
102.4,-1.036,-1.097,0.697,0.685,1.734,1.783
103.2,-1.01,-1.073,0.706,0.7,1.716,1.773
104.0,-1.001,-1.064,0.717,0.716,1.719,1.779
104.8,-1.003,-1.066,0.725,0.724,1.728,1.789
105.6,-1.012,-1.073,0.728,0.726,1.741,1.799
106.4,-1.024,-1.084,0.726,0.719,1.75,1.804
107.2,-1.032,-1.092,0.723,0.715,1.755,1.807
108.0,-1.033,-1.094,0.721,0.711,1.753,1.805
108.8,-1.038,-1.101,0.723,0.711,1.761,1.812
109.6,-1.049,-1.11,0.718,0.705,1.767,1.814
110.4,-1.044,-1.105,0.715,0.703,1.759,1.808
111.2,-1.02,-1.081,0.714,0.709,1.735,1.79
112.0,-1.01,-1.07,0.728,0.727,1.738,1.797
112.8,-1.007,-1.065,0.736,0.738,1.743,1.802
113.6,-1.007,-1.063,0.739,0.743,1.746,1.806
114.4,-1.01,-1.067,0.742,0.745,1.752,1.812
115.2,-1.015,-1.071,0.744,0.745,1.758,1.816
116.0,-1.022,-1.079,0.743,0.743,1.765,1.821
116.8,-1.029,-1.087,0.742,0.738,1.771,1.825
117.6,-1.051,-1.107,0.741,0.732,1.792,1.839
118.4,-1.049,-1.106,0.731,0.721,1.78,1.828
119.2,-1.031,-1.091,0.726,0.721,1.757,1.812
120.0,-1.009,-1.066,0.739,0.742,1.747,1.808
120.8,-1.002,-1.056,0.75,0.759,1.752,1.814
121.6,-1.006,-1.058,0.756,0.765,1.762,1.823
122.4,-1.016,-1.068,0.758,0.764,1.774,1.832
123.2,-1.026,-1.081,0.755,0.756,1.781,1.837
124.0,-1.032,-1.088,0.751,0.75,1.783,1.838
124.8,-1.033,-1.09,0.749,0.746,1.782,1.836
125.6,-1.043,-1.1,0.752,0.747,1.795,1.847
126.4,-1.05,-1.107,0.744,0.736,1.794,1.843
127.2,-1.045,-1.101,0.741,0.736,1.786,1.837
128.0,-1.019,-1.073,0.744,0.748,1.763,1.821
128.8,-1.009,-1.061,0.756,0.766,1.765,1.827
129.6,-1.006,-1.056,0.764,0.777,1.77,1.833
130.4,-1.005,-1.053,0.767,0.783,1.772,1.835
131.2,-1.008,-1.056,0.77,0.784,1.778,1.84
132.0,-1.014,-1.062,0.771,0.783,1.785,1.846
132.8,-1.022,-1.072,0.77,0.778,1.792,1.85
133.6,-1.03,-1.083,0.768,0.772,1.798,1.855
134.4,-1.05,-1.104,0.763,0.759,1.812,1.863
135.2,-1.047,-1.103,0.754,0.751,1.802,1.853
136.0,-1.026,-1.076,0.75,0.756,1.775,1.832
136.8,-1.007,-1.054,0.765,0.781,1.772,1.835
137.6,-1.001,-1.046,0.776,0.796,1.778,1.842
138.4,-1.007,-1.051,0.781,0.799,1.788,1.85
139.2,-1.019,-1.063,0.782,0.796,1.801,1.859
140.0,-1.028,-1.074,0.777,0.787,1.805,1.861
140.8,-1.032,-1.081,0.773,0.78,1.805,1.861
141.6,-1.033,-1.083,0.772,0.778,1.805,1.861
142.4,-1.046,-1.098,0.775,0.776,1.822,1.874
143.2,-1.05,-1.101,0.765,0.765,1.815,1.866
144.0,-1.041,-1.092,0.762,0.766,1.804,1.857
144.8,-1.015,-1.063,0.769,0.783,1.784,1.846
145.6,-0.94,-0.996,0.765,0.777,1.706,1.773
146.4,-0.942,-0.977,0.796,0.79,1.738,1.767
147.2,-0.962,-0.979,0.801,0.774,1.763,1.753
148.0,-1.025,-1.029,0.805,0.774,1.83,1.803
148.8,-0.969,-1.001,0.787,0.753,1.756,1.754
149.6,-0.981,-1.01,0.796,0.764,1.777,1.774
150.4,-1.006,-1.026,0.812,0.78,1.818,1.807
151.2,-1.031,-1.042,0.799,0.771,1.829,1.813
152.0,-1.033,-1.048,0.783,0.755,1.816,1.803
152.8,-0.987,-1.008,0.778,0.753,1.765,1.762
153.6,-0.966,-0.99,0.792,0.767,1.758,1.757
154.4,-1.004,-1.015,0.817,0.791,1.822,1.806
155.2,-1.013,-1.015,0.804,0.777,1.818,1.792
156.0,-1.027,-1.024,0.808,0.779,1.835,1.803
156.8,-1.006,-1.021,0.795,0.768,1.801,1.789
157.6,-1.008,-1.02,0.802,0.772,1.811,1.792
158.4,-1.009,-1.016,0.798,0.772,1.807,1.788
159.2,-1.033,-1.029,0.795,0.769,1.827,1.798
160.0,-1.022,-1.027,0.805,0.783,1.828,1.81
160.8,-1.02,-1.029,0.803,0.777,1.823,1.806
161.6,-1.063,-1.055,0.812,0.795,1.875,1.85
162.4,-1.072,-1.068,0.798,0.779,1.87,1.848
163.2,-1.056,-1.058,0.783,0.758,1.839,1.816
164.0,-1.012,-1.023,0.788,0.762,1.8,1.785
164.8,-0.967,-0.99,0.794,0.766,1.761,1.757
165.6,-0.976,-0.995,0.818,0.793,1.795,1.787
166.4,-0.981,-1.005,0.807,0.778,1.788,1.784
167.2,-0.975,-0.994,0.811,0.791,1.786,1.785
168.0,-0.963,-0.981,0.806,0.788,1.769,1.769
168.8,-1.006,-1.004,0.824,0.814,1.83,1.817
169.6,-1.031,-1.032,0.814,0.799,1.845,1.831
170.4,-1.05,-1.053,0.811,0.788,1.861,1.841
171.2,-1.058,-1.058,0.803,0.777,1.861,1.835
172.0,-1.035,-1.043,0.804,0.773,1.839,1.816
172.8,-1.035,-1.038,0.803,0.776,1.838,1.813
173.6,-1.053,-1.053,0.813,0.786,1.866,1.839
174.4,-1.048,-1.052,0.806,0.783,1.854,1.834
175.2,-1.007,-1.024,0.798,0.769,1.805,1.792
176.0,-0.972,-0.993,0.812,0.783,1.784,1.776
176.8,-0.971,-0.984,0.826,0.81,1.797,1.794
177.6,-0.959,-0.974,0.823,0.801,1.782,1.775
178.4,-0.91,-0.936,0.818,0.8,1.728,1.737
179.2,-0.758,-0.766,0.692,0.684,1.449,1.45
180.0,-0.4,-0.403,0.366,0.366,0.766,0.769
180.8,-0.045,-0.045,0.026,0.024,0.071,0.068
181.6,-0.019,-0.023,0.001,0.002,0.021,0.024
182.4,-0.019,-0.023,0.001,0.001,0.02,0.025
183.2,-0.019,-0.022,0.001,0.002,0.02,0.024
184.0,-0.019,-0.022,0.001,0.002,0.02,0.024
184.8,-0.019,-0.022,0.001,0.002,0.02,0.024
185.6,-0.019,-0.023,0.001,0.001,0.02,0.024
186.4,-0.02,-0.023,0.001,0.001,0.021,0.024
187.2,-0.019,-0.023,0.001,0.001,0.021,0.024
188.0,-0.019,-0.023,0.001,0.001,0.02,0.024
188.8,-0.019,-0.024,0.001,0.001,0.02,0.025
189.6,-0.019,-0.024,0.001,0.001,0.021,0.025
190.4,-0.02,-0.023,0.001,0.001,0.021,0.025
191.2,-0.019,-0.023,0.001,0.001,0.021,0.025
192.0,-0.019,-0.022,0.001,0.002,0.021,0.024
192.8,-0.02,-0.022,0.001,0.002,0.021,0.024
193.6,-0.019,-0.023,0.001,0.002,0.02,0.025
194.4,-0.019,-0.023,0.001,0.001,0.02,0.025
195.2,-0.019,-0.023,0.001,0.001,0.021,0.024
196.0,-0.019,-0.023,0.001,0.001,0.02,0.025
196.8,-0.02,-0.023,0.001,0.001,0.021,0.024
197.6,-0.02,-0.023,0.001,0.001,0.021,0.024
198.4,-0.019,-0.023,0.001,0.001,0.02,0.024
199.2,-0.017,-0.02,0.001,0.001,0.018,0.021
