t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
56.0,-0.709,-0.327,5.559,6.373,6.268,6.7
56.8,-0.706,-0.328,5.558,6.37,6.264,6.698
57.6,-0.713,-0.319,5.557,6.378,6.27,6.697
58.4,-0.719,-0.316,5.556,6.382,6.275,6.699
59.2,-0.722,-0.311,5.556,6.387,6.278,6.698
60.0,-0.723,-0.309,5.553,6.385,6.277,6.695
60.8,-0.718,-0.315,5.549,6.375,6.267,6.69
61.6,-0.712,-0.318,5.546,6.366,6.258,6.684
62.4,-0.713,-0.318,5.543,6.365,6.257,6.682
63.2,-0.713,-0.32,5.541,6.362,6.254,6.681
64.0,-0.713,-0.319,5.54,6.361,6.253,6.68
64.8,-0.712,-0.318,5.539,6.359,6.251,6.677
65.6,-0.715,-0.316,5.537,6.36,6.252,6.676
66.4,-0.713,-0.317,5.535,6.357,6.248,6.674
67.2,-0.712,-0.319,5.533,6.353,6.244,6.672
68.0,-0.713,-0.316,5.532,6.354,6.245,6.671
68.8,-0.717,-0.315,5.531,6.357,6.247,6.672
69.6,-0.715,-0.316,5.529,6.354,6.244,6.67
70.4,-0.713,-0.317,5.527,6.349,6.24,6.666
71.2,-0.708,-0.321,5.524,6.342,6.232,6.663
72.0,-0.7,-0.325,5.523,6.333,6.224,6.658
72.8,-0.702,-0.322,5.519,6.33,6.221,6.652
73.6,-0.702,-0.327,5.517,6.327,6.219,6.654
74.4,-0.705,-0.321,5.519,6.335,6.224,6.656
75.2,-0.713,-0.316,5.519,6.342,6.231,6.658
76.0,-0.712,-0.316,5.518,6.342,6.231,6.658
76.8,-0.711,-0.315,5.517,6.341,6.228,6.656
77.6,-0.71,-0.318,5.515,6.335,6.225,6.653
78.4,-0.708,-0.32,5.514,6.331,6.221,6.651
79.2,-0.706,-0.319,5.512,6.329,6.219,6.649
80.0,-0.707,-0.319,5.511,6.328,6.218,6.647
80.8,-0.708,-0.319,5.51,6.329,6.219,6.648
81.6,-0.709,-0.318,5.51,6.329,6.218,6.647
82.4,-0.708,-0.318,5.509,6.328,6.216,6.645
83.2,-0.706,-0.319,5.507,6.325,6.213,6.644
84.0,-0.707,-0.319,5.506,6.324,6.213,6.643
84.8,-0.708,-0.318,5.506,6.326,6.214,6.644
85.6,-0.71,-0.316,5.505,6.326,6.214,6.642
86.4,-0.708,-0.318,5.503,6.322,6.211,6.641
87.2,-0.707,-0.319,5.502,6.32,6.209,6.639
88.0,-0.704,-0.32,5.5,6.316,6.205,6.637
88.8,-0.697,-0.328,5.497,6.305,6.194,6.633
89.6,-0.691,-0.328,5.497,6.299,6.188,6.627
90.4,-0.698,-0.323,5.495,6.304,6.193,6.627
91.2,-0.702,-0.322,5.495,6.308,6.197,6.63
92.0,-0.707,-0.317,5.496,6.316,6.203,6.632
92.8,-0.708,-0.317,5.495,6.316,6.204,6.633
93.6,-0.707,-0.319,5.495,6.314,6.201,6.633
94.4,-0.703,-0.319,5.493,6.31,6.196,6.629
95.2,-0.701,-0.321,5.491,6.305,6.192,6.626
96.0,-0.699,-0.324,5.49,6.301,6.189,6.625
96.8,-0.702,-0.32,5.49,6.305,6.192,6.624
97.6,-0.703,-0.32,5.49,6.305,6.192,6.625
98.4,-0.702,-0.321,5.489,6.305,6.191,6.626
99.2,-0.701,-0.323,5.487,6.301,6.188,6.624
100.0,-0.701,-0.322,5.486,6.3,6.187,6.622
100.8,-0.701,-0.322,5.486,6.3,6.186,6.621
101.6,-0.704,-0.32,5.485,6.302,6.189,6.622
102.4,-0.701,-0.321,5.485,6.301,6.186,6.621
103.2,-0.701,-0.321,5.484,6.3,6.185,6.621
104.0,-0.699,-0.322,5.482,6.295,6.181,6.617
104.8,-0.694,-0.327,5.48,6.286,6.174,6.613
105.6,-0.69,-0.325,5.479,6.282,6.169,6.608
106.4,-0.692,-0.327,5.476,6.28,6.167,6.608
107.2,-0.692,-0.327,5.476,6.283,6.169,6.61
108.0,-0.697,-0.322,5.477,6.289,6.174,6.611
108.8,-0.702,-0.32,5.477,6.293,6.178,6.614
109.6,-0.7,-0.321,5.477,6.293,6.177,6.614
110.4,-0.699,-0.321,5.476,6.291,6.174,6.612
111.2,-0.696,-0.322,5.474,6.286,6.17,6.608
112.0,-0.695,-0.323,5.473,6.283,6.168,6.606
112.8,-0.696,-0.323,5.472,6.283,6.167,6.606
113.6,-0.696,-0.323,5.471,6.284,6.167,6.607
114.4,-0.696,-0.323,5.47,6.282,6.166,6.605
115.2,-0.698,-0.321,5.47,6.283,6.167,6.605
116.0,-0.699,-0.32,5.469,6.284,6.168,6.604
116.8,-0.699,-0.321,5.468,6.283,6.167,6.603
117.6,-0.697,-0.322,5.467,6.28,6.164,6.602
118.4,-0.699,-0.322,5.468,6.283,6.166,6.605
119.2,-0.698,-0.321,5.467,6.282,6.166,6.603
120.0,-0.698,-0.321,5.466,6.279,6.164,6.601
120.8,-0.695,-0.323,5.464,6.275,6.159,6.598
121.6,-0.69,-0.326,5.462,6.269,6.152,6.595
122.4,-0.687,-0.326,5.46,6.264,6.148,6.59
123.2,-0.687,-0.33,5.458,6.26,6.145,6.59
124.0,-0.689,-0.328,5.46,6.266,6.149,6.593
124.8,-0.696,-0.322,5.46,6.273,6.157,6.595
125.6,-0.701,-0.321,5.46,6.277,6.161,6.598
126.4,-0.698,-0.322,5.46,6.274,6.158,6.596
127.2,-0.694,-0.323,5.459,6.27,6.153,6.593
128.0,-0.693,-0.324,5.457,6.267,6.15,6.59
128.8,-0.691,-0.325,5.456,6.264,6.147,6.589
129.6,-0.692,-0.324,5.455,6.264,6.147,6.588
130.4,-0.694,-0.324,5.455,6.265,6.148,6.589
131.2,-0.694,-0.324,5.455,6.266,6.149,6.59
132.0,-0.694,-0.323,5.455,6.266,6.149,6.589
132.8,-0.693,-0.324,5.454,6.263,6.146,6.587
133.6,-0.693,-0.323,5.453,6.262,6.146,6.585
134.4,-0.693,-0.323,5.451,6.261,6.144,6.584
135.2,-0.694,-0.324,5.45,6.262,6.145,6.585
136.0,-0.692,-0.325,5.45,6.259,6.142,6.584
136.8,-0.692,-0.325,5.45,6.259,6.141,6.584
137.6,-0.69,-0.324,5.449,6.257,6.138,6.581
138.4,-0.686,-0.329,5.446,6.249,6.132,6.578
139.2,-0.68,-0.333,5.445,6.241,6.125,6.574
140.0,-0.681,-0.33,5.443,6.242,6.124,6.572
140.8,-0.686,-0.328,5.443,6.247,6.129,6.575
141.6,-0.69,-0.323,5.445,6.254,6.135,6.578
142.4,-0.693,-0.32,5.445,6.257,6.138,6.577
143.2,-0.695,-0.32,5.443,6.257,6.139,6.577
144.0,-0.692,-0.324,5.442,6.252,6.135,6.576
144.8,-0.688,-0.326,5.441,6.247,6.129,6.574
145.6,-0.663,-0.307,5.132,5.891,5.795,6.198
146.4,-0.543,-0.243,4.069,4.72,4.612,4.963
147.2,-0.471,-0.196,3.351,3.897,3.823,4.092
148.0,-0.465,-0.209,3.377,3.92,3.842,4.129
148.8,-0.457,-0.22,3.397,3.998,3.854,4.218
149.6,-0.48,-0.215,3.508,4.13,3.988,4.345
150.4,-0.496,-0.202,3.517,4.122,4.013,4.324
151.2,-0.447,-0.194,3.297,3.901,3.744,4.094
152.0,-0.485,-0.184,3.417,4.033,3.902,4.217
152.8,-0.448,-0.182,3.215,3.84,3.663,4.022
153.6,-0.441,-0.167,3.097,3.697,3.538,3.863
154.4,-0.37,-0.195,2.895,3.459,3.265,3.653
155.2,-0.426,-0.217,3.304,3.944,3.729,4.162
156.0,-0.474,-0.218,3.557,4.207,4.031,4.425
156.8,-0.533,-0.217,3.767,4.411,4.3,4.628
157.6,-0.458,-0.212,3.393,4.036,3.851,4.247
158.4,-0.497,-0.2,3.483,4.128,3.979,4.328
159.2,-0.463,-0.199,3.283,3.939,3.746,4.138
160.0,-0.401,-0.22,3.126,3.753,3.528,3.973
160.8,-0.423,-0.213,3.214,3.883,3.637,4.096
161.6,-0.474,-0.202,3.388,4.038,3.862,4.24
162.4,-0.461,-0.214,3.392,4.062,3.853,4.276
163.2,-0.456,-0.221,3.432,4.082,3.887,4.303
164.0,-0.431,-0.229,3.405,4.043,3.835,4.272
164.8,-0.451,-0.227,3.435,4.08,3.886,4.306
165.6,-0.44,-0.22,3.312,3.95,3.752,4.17
166.4,-0.417,-0.21,3.176,3.787,3.593,3.997
167.2,-0.387,-0.222,3.166,3.845,3.552,4.067
168.0,-0.364,-0.25,3.261,3.999,3.626,4.249
168.8,-0.378,-0.249,3.28,4.031,3.658,4.28
169.6,-0.433,-0.217,3.295,3.98,3.727,4.197
170.4,-0.491,-0.198,3.48,4.141,3.971,4.34
171.2,-0.517,-0.215,3.77,4.439,4.288,4.655
172.0,-0.482,-0.23,3.66,4.302,4.142,4.532
172.8,-0.527,-0.23,3.853,4.516,4.38,4.745
173.6,-0.445,-0.234,3.487,4.118,3.932,4.353
174.4,-0.437,-0.23,3.399,4.05,3.837,4.279
175.2,-0.382,-0.219,3.109,3.738,3.491,3.957
176.0,-0.341,-0.226,2.914,3.496,3.256,3.722
176.8,-0.399,-0.221,3.18,3.782,3.579,4.003
177.6,-0.397,-0.212,3.113,3.682,3.509,3.895
178.4,-0.453,-0.209,3.364,3.968,3.818,4.177
179.2,-0.456,-0.152,3.031,3.504,3.487,3.656
180.0,-0.301,-0.084,1.878,2.145,2.179,2.229
180.8,-0.073,-0.005,0.301,0.329,0.374,0.334
181.6,-0.02,-0.021,0.002,0.002,0.022,0.023
182.4,-0.021,-0.022,0.001,0.001,0.022,0.023
183.2,-0.021,-0.022,0.001,0.001,0.022,0.024
184.0,-0.02,-0.022,0.001,0.001,0.021,0.023
184.8,-0.02,-0.022,0.001,0.001,0.021,0.023
185.6,-0.02,-0.022,0.001,0.001,0.021,0.023
186.4,-0.021,-0.022,0.001,0.001,0.022,0.023
187.2,-0.021,-0.022,0.001,0.001,0.022,0.023
188.0,-0.021,-0.023,0.001,0.001,0.022,0.023
188.8,-0.021,-0.022,0.001,0.001,0.022,0.023
189.6,-0.02,-0.022,0.001,0.001,0.021,0.023
190.4,-0.02,-0.022,0.001,0.001,0.021,0.023
191.2,-0.02,-0.022,0.001,0.001,0.021,0.023
192.0,-0.02,-0.022,0.001,0.002,0.021,0.023
192.8,-0.02,-0.021,0.001,0.001,0.021,0.023
193.6,-0.02,-0.022,0.001,0.001,0.021,0.023
194.4,-0.02,-0.022,0.001,0.001,0.021,0.023
195.2,-0.019,-0.022,0.001,0.001,0.02,0.023
196.0,-0.02,-0.022,0.001,0.001,0.021,0.023
196.8,-0.02,-0.022,0.001,0.001,0.02,0.023
197.6,-0.02,-0.022,0.001,0.001,0.021,0.023
198.4,-0.02,-0.022,0.001,0.001,0.021,0.023
199.2,-0.018,-0.02,0.001,0.001,0.019,0.021
