t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
54.4,-0.879,-0.142,5.503,6.405,6.382,6.547
55.2,-0.885,-0.135,5.497,6.408,6.382,6.543
56.0,-0.885,-0.135,5.492,6.403,6.377,6.538
56.8,-0.882,-0.137,5.487,6.394,6.368,6.531
57.6,-0.876,-0.139,5.482,6.383,6.358,6.522
58.4,-0.867,-0.146,5.475,6.366,6.342,6.512
59.2,-0.863,-0.148,5.452,6.342,6.315,6.489
60.0,-0.629,-0.394,4.537,5.277,5.165,5.671
60.8,-0.459,-0.762,2.835,3.301,3.294,4.063
61.6,-0.486,-1.058,1.16,1.406,1.646,2.464
62.4,-0.771,-1.07,0.883,1.112,1.654,2.182
63.2,-0.928,-1.076,0.75,0.985,1.678,2.061
64.0,-1.02,-1.097,0.691,0.908,1.711,2.005
64.8,-1.052,-1.102,0.661,0.848,1.713,1.949
65.6,-1.047,-1.088,0.651,0.811,1.698,1.899
66.4,-1.038,-1.073,0.662,0.803,1.7,1.876
67.2,-1.038,-1.07,0.671,0.797,1.709,1.866
68.0,-1.044,-1.073,0.677,0.789,1.721,1.862
68.8,-1.056,-1.082,0.68,0.778,1.736,1.86
69.6,-1.067,-1.092,0.679,0.763,1.745,1.855
70.4,-1.07,-1.098,0.676,0.749,1.746,1.847
71.2,-1.069,-1.099,0.676,0.74,1.746,1.84
72.0,-1.081,-1.111,0.682,0.735,1.763,1.847
72.8,-1.084,-1.118,0.675,0.718,1.76,1.836
73.6,-1.075,-1.111,0.674,0.711,1.749,1.822
74.4,-1.05,-1.087,0.679,0.719,1.729,1.805
75.2,-1.042,-1.077,0.69,0.73,1.732,1.807
76.0,-1.04,-1.075,0.698,0.736,1.738,1.81
76.8,-1.038,-1.075,0.702,0.736,1.74,1.811
77.6,-1.038,-1.076,0.705,0.735,1.743,1.811
78.4,-1.04,-1.08,0.708,0.734,1.748,1.814
79.2,-1.047,-1.088,0.709,0.73,1.756,1.818
80.0,-1.055,-1.1,0.71,0.723,1.765,1.824
80.8,-1.071,-1.12,0.705,0.709,1.776,1.829
81.6,-1.065,-1.118,0.699,0.7,1.764,1.818
82.4,-1.039,-1.09,0.695,0.703,1.734,1.794
83.2,-1.024,-1.074,0.71,0.724,1.734,1.798
84.0,-1.021,-1.07,0.721,0.736,1.742,1.806
84.8,-1.025,-1.074,0.726,0.739,1.751,1.813
85.6,-1.036,-1.087,0.729,0.735,1.764,1.822
86.4,-1.042,-1.097,0.726,0.728,1.768,1.825
87.2,-1.044,-1.101,0.723,0.721,1.767,1.823
88.0,-1.045,-1.103,0.723,0.72,1.768,1.823
88.8,-1.059,-1.116,0.728,0.72,1.787,1.836
89.6,-1.057,-1.117,0.719,0.71,1.776,1.827
90.4,-1.044,-1.105,0.717,0.71,1.761,1.816
91.2,-1.024,-1.082,0.725,0.726,1.749,1.808
92.0,-1.017,-1.073,0.735,0.74,1.751,1.813
92.8,-1.016,-1.071,0.741,0.748,1.757,1.819
93.6,-1.015,-1.07,0.745,0.752,1.761,1.822
94.4,-1.017,-1.071,0.748,0.754,1.765,1.825
95.2,-1.021,-1.077,0.751,0.755,1.772,1.831
96.0,-1.029,-1.085,0.75,0.751,1.779,1.836
96.8,-1.042,-1.099,0.752,0.748,1.793,1.847
97.6,-1.054,-1.115,0.742,0.732,1.797,1.846
98.4,-1.048,-1.109,0.736,0.727,1.785,1.836
99.2,-1.021,-1.079,0.736,0.737,1.757,1.816
100.0,-1.011,-1.066,0.751,0.759,1.762,1.825
100.8,-1.01,-1.064,0.761,0.77,1.771,1.834
101.6,-1.016,-1.069,0.765,0.773,1.781,1.842
102.4,-1.027,-1.081,0.766,0.77,1.793,1.851
103.2,-1.034,-1.089,0.762,0.763,1.796,1.853
104.0,-1.037,-1.093,0.759,0.759,1.796,1.852
104.8,-1.038,-1.094,0.759,0.758,1.797,1.852
105.6,-1.054,-1.111,0.761,0.755,1.815,1.866
106.4,-1.051,-1.109,0.754,0.748,1.805,1.857
107.2,-1.037,-1.092,0.75,0.75,1.787,1.842
108.0,-1.018,-1.071,0.762,0.77,1.78,1.841
108.8,-1.012,-1.062,0.771,0.784,1.783,1.846
109.6,-1.011,-1.06,0.777,0.792,1.788,1.852
110.4,-1.013,-1.061,0.78,0.796,1.793,1.857
111.2,-1.015,-1.063,0.782,0.798,1.797,1.86
112.0,-1.021,-1.068,0.784,0.798,1.806,1.866
112.8,-1.029,-1.077,0.783,0.794,1.813,1.871
113.6,-1.046,-1.097,0.786,0.789,1.832,1.886
114.4,-1.052,-1.106,0.773,0.772,1.825,1.878
115.2,-1.045,-1.098,0.769,0.771,1.814,1.869
116.0,-1.018,-1.067,0.772,0.786,1.79,1.853
116.8,-1.01,-1.055,0.785,0.806,1.796,1.861
117.6,-1.011,-1.053,0.794,0.816,1.805,1.869
118.4,-1.017,-1.059,0.798,0.819,1.816,1.878
119.2,-1.028,-1.072,0.798,0.814,1.826,1.886
120.0,-1.035,-1.08,0.794,0.808,1.829,1.887
120.8,-1.036,-1.082,0.79,0.803,1.826,1.885
121.6,-1.038,-1.083,0.791,0.804,1.83,1.887
122.4,-1.054,-1.101,0.79,0.795,1.844,1.896
123.2,-1.052,-1.098,0.784,0.79,1.836,1.889
124.0,-1.031,-1.075,0.78,0.795,1.812,1.87
124.8,-1.018,-1.059,0.794,0.816,1.812,1.875
125.6,-1.013,-1.053,0.803,0.828,1.815,1.881
126.4,-1.012,-1.05,0.807,0.835,1.819,1.885
127.2,-1.013,-1.05,0.811,0.84,1.824,1.889
128.0,-1.017,-1.052,0.813,0.841,1.83,1.894
128.8,-1.024,-1.059,0.813,0.84,1.837,1.898
129.6,-1.031,-1.066,0.812,0.835,1.843,1.902
130.4,-1.05,-1.088,0.815,0.83,1.865,1.918
131.2,-1.053,-1.095,0.801,0.813,1.854,1.907
132.0,-1.043,-1.083,0.796,0.812,1.839,1.895
132.8,-1.016,-1.05,0.803,0.833,1.819,1.883
133.6,-1.007,-1.039,0.816,0.851,1.823,1.89
134.4,-1.009,-1.04,0.824,0.861,1.834,1.9
135.2,-1.017,-1.048,0.828,0.862,1.845,1.91
136.0,-1.029,-1.061,0.825,0.854,1.854,1.915
136.8,-1.036,-1.068,0.821,0.847,1.857,1.915
137.6,-1.037,-1.068,0.818,0.844,1.855,1.913
138.4,-1.041,-1.076,0.821,0.844,1.862,1.92
139.2,-1.054,-1.09,0.815,0.832,1.869,1.922
140.0,-1.049,-1.085,0.811,0.829,1.86,1.914
140.8,-1.025,-1.058,0.809,0.837,1.834,1.895
141.6,-1.016,-1.044,0.823,0.859,1.839,1.903
142.4,-1.012,-1.037,0.831,0.871,1.843,1.908
143.2,-1.011,-1.034,0.835,0.877,1.846,1.911
144.0,-1.014,-1.037,0.838,0.879,1.852,1.916
144.8,-0.966,-1.003,0.811,0.844,1.777,1.846
145.6,-0.958,-0.977,0.835,0.85,1.793,1.828
146.4,-0.95,-0.967,0.841,0.832,1.79,1.799
147.2,-1.021,-1.027,0.855,0.837,1.876,1.864
148.0,-1.021,-1.025,0.844,0.826,1.865,1.851
148.8,-0.997,-1.009,0.833,0.814,1.83,1.823
149.6,-1.003,-1.01,0.834,0.819,1.837,1.83
150.4,-0.977,-0.988,0.84,0.826,1.818,1.814
151.2,-0.933,-0.957,0.834,0.816,1.768,1.773
152.0,-0.973,-0.975,0.871,0.854,1.845,1.829
152.8,-1.018,-1.007,0.865,0.851,1.883,1.857
153.6,-1.001,-0.998,0.84,0.821,1.84,1.819
154.4,-0.972,-0.973,0.848,0.831,1.82,1.803
155.2,-0.969,-0.974,0.855,0.837,1.824,1.81
156.0,-0.964,-0.964,0.861,0.847,1.825,1.811
156.8,-0.956,-0.962,0.869,0.851,1.824,1.813
157.6,-0.984,-0.98,0.89,0.879,1.874,1.858
158.4,-0.991,-0.99,0.872,0.856,1.863,1.846
159.2,-1.062,-1.039,0.873,0.861,1.936,1.9
160.0,-1.038,-1.029,0.857,0.848,1.895,1.877
160.8,-1.023,-1.013,0.85,0.843,1.873,1.857
161.6,-0.986,-0.983,0.843,0.826,1.829,1.81
162.4,-0.962,-0.962,0.859,0.845,1.821,1.806
163.2,-0.933,-0.954,0.86,0.847,1.794,1.801
164.0,-0.93,-0.953,0.874,0.864,1.804,1.817
164.8,-0.962,-0.97,0.876,0.865,1.839,1.835
165.6,-1.012,-0.992,0.893,0.888,1.905,1.88
166.4,-1.014,-0.999,0.867,0.863,1.881,1.862
167.2,-1.016,-0.994,0.875,0.868,1.891,1.863
168.0,-1.041,-1.023,0.876,0.861,1.917,1.884
168.8,-1.048,-1.032,0.863,0.847,1.911,1.88
169.6,-1.041,-1.025,0.852,0.835,1.893,1.86
170.4,-1.026,-1.009,0.857,0.849,1.882,1.858
171.2,-1.018,-1.009,0.853,0.849,1.87,1.858
172.0,-0.995,-0.989,0.853,0.844,1.847,1.833
172.8,-0.984,-0.974,0.868,0.864,1.853,1.838
173.6,-0.963,-0.961,0.876,0.876,1.839,1.837
174.4,-0.987,-0.982,0.884,0.879,1.871,1.861
175.2,-1.038,-1.016,0.892,0.893,1.931,1.909
176.0,-1.094,-1.051,0.875,0.878,1.969,1.929
176.8,-1.066,-1.036,0.854,0.856,1.92,1.892
177.6,-0.993,-0.987,0.836,0.837,1.829,1.824
178.4,-0.863,-0.853,0.788,0.803,1.652,1.656
179.2,-0.461,-0.458,0.443,0.456,0.904,0.915
180.0,-0.119,-0.119,0.102,0.106,0.221,0.225
180.8,-0.019,-0.02,0.001,0.002,0.021,0.022
181.6,-0.019,-0.02,0.001,0.001,0.02,0.022
182.4,-0.019,-0.021,0.001,0.001,0.02,0.022
183.2,-0.019,-0.022,0.001,0.001,0.02,0.022
184.0,-0.019,-0.022,0.001,0.001,0.02,0.023
184.8,-0.019,-0.022,0.001,0.001,0.02,0.023
185.6,-0.019,-0.022,0.001,0.001,0.02,0.023
186.4,-0.019,-0.021,0.001,0.001,0.02,0.023
187.2,-0.019,-0.021,0.001,0.001,0.02,0.023
188.0,-0.02,-0.021,0.001,0.001,0.021,0.023
188.8,-0.019,-0.021,0.001,0.002,0.02,0.023
189.6,-0.019,-0.021,0.001,0.002,0.02,0.023
190.4,-0.019,-0.022,0.001,0.001,0.02,0.023
191.2,-0.019,-0.022,0.001,0.001,0.02,0.023
192.0,-0.02,-0.023,0.001,0.001,0.021,0.023
192.8,-0.019,-0.022,0.001,0.001,0.02,0.023
193.6,-0.019,-0.022,0.001,0.001,0.02,0.023
194.4,-0.02,-0.022,0.001,0.002,0.021,0.023
195.2,-0.02,-0.021,0.001,0.002,0.021,0.023
196.0,-0.02,-0.021,0.001,0.002,0.021,0.022
196.8,-0.019,-0.021,0.001,0.002,0.021,0.023
197.6,-0.019,-0.021,0.001,0.002,0.02,0.023
198.4,-0.019,-0.022,0.001,0.001,0.02,0.023
199.2,-0.017,-0.02,0.001,0.001,0.018,0.021
