t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
143.2,-0.471,-0.108,3.119,3.545,3.591,3.654
144.0,-0.474,-0.107,3.126,3.555,3.6,3.662
144.8,-0.434,-0.111,2.941,3.361,3.375,3.473
145.6,-0.464,-0.122,3.097,3.583,3.561,3.705
146.4,-0.435,-0.163,3.091,3.607,3.526,3.77
147.2,-0.508,-0.186,3.501,4.066,4.009,4.253
148.0,-0.457,-0.205,3.363,3.954,3.82,4.159
148.8,-0.464,-0.197,3.406,3.981,3.87,4.177
149.6,-0.526,-0.205,3.813,4.44,4.339,4.645
150.4,-0.505,-0.215,3.781,4.411,4.286,4.626
151.2,-0.426,-0.221,3.361,3.933,3.787,4.153
152.0,-0.468,-0.228,3.549,4.154,4.018,4.382
152.8,-0.453,-0.224,3.424,4.009,3.877,4.233
153.6,-0.496,-0.219,3.618,4.202,4.114,4.421
154.4,-0.478,-0.203,3.47,4.0,3.949,4.203
155.2,-0.452,-0.199,3.331,3.896,3.783,4.094
156.0,-0.457,-0.198,3.324,3.95,3.781,4.149
156.8,-0.439,-0.203,3.248,3.909,3.687,4.112
157.6,-0.437,-0.209,3.263,3.905,3.7,4.114
158.4,-0.457,-0.189,3.244,3.854,3.701,4.044
159.2,-0.434,-0.19,3.134,3.724,3.568,3.915
160.0,-0.463,-0.179,3.163,3.735,3.627,3.913
160.8,-0.468,-0.2,3.308,3.936,3.775,4.137
161.6,-0.467,-0.2,3.347,4.017,3.813,4.217
162.4,-0.417,-0.197,3.142,3.784,3.56,3.981
163.2,-0.353,-0.195,2.811,3.372,3.164,3.567
164.0,-0.347,-0.207,2.904,3.472,3.251,3.679
164.8,-0.291,-0.207,2.656,3.195,2.947,3.402
165.6,-0.388,-0.191,2.935,3.502,3.324,3.693
166.4,-0.445,-0.195,3.207,3.809,3.652,4.004
167.2,-0.436,-0.216,3.302,3.901,3.738,4.117
168.0,-0.426,-0.227,3.325,3.922,3.751,4.149
168.8,-0.456,-0.223,3.369,4.0,3.825,4.223
169.6,-0.479,-0.196,3.377,3.981,3.856,4.177
170.4,-0.567,-0.215,3.871,4.544,4.438,4.759
171.2,-0.504,-0.219,3.587,4.211,4.09,4.43
172.0,-0.536,-0.209,3.708,4.346,4.244,4.555
172.8,-0.589,-0.213,4.022,4.799,4.611,5.012
173.6,-0.571,-0.198,3.903,4.649,4.474,4.847
174.4,-0.491,-0.205,3.479,4.156,3.97,4.361
175.2,-0.435,-0.21,3.16,3.752,3.596,3.962
176.0,-0.404,-0.21,3.088,3.709,3.492,3.919
176.8,-0.403,-0.221,3.178,3.801,3.581,4.022
177.6,-0.465,-0.218,3.496,4.185,3.961,4.403
178.4,-0.463,-0.196,3.289,3.87,3.752,4.066
179.2,-0.304,-0.106,2.058,2.403,2.362,2.509
180.0,-0.109,-0.016,0.545,0.607,0.654,0.624
180.8,-0.019,-0.017,0.037,0.041,0.057,0.058
181.6,-0.02,-0.022,0.001,0.001,0.021,0.023
182.4,-0.02,-0.022,0.001,0.001,0.021,0.023
183.2,-0.02,-0.021,0.001,0.001,0.021,0.023
184.0,-0.021,-0.021,0.001,0.001,0.021,0.022
184.8,-0.021,-0.021,0.001,0.001,0.022,0.022
185.6,-0.021,-0.022,0.001,0.001,0.022,0.023
186.4,-0.02,-0.022,0.001,0.001,0.021,0.023
187.2,-0.02,-0.022,0.001,0.001,0.021,0.023
188.0,-0.021,-0.022,0.001,0.001,0.022,0.023
188.8,-0.021,-0.023,0.001,0.001,0.022,0.023
189.6,-0.021,-0.022,0.001,0.001,0.022,0.023
190.4,-0.02,-0.022,0.001,0.001,0.021,0.023
191.2,-0.021,-0.022,0.001,0.001,0.022,0.023
192.0,-0.02,-0.022,0.001,0.001,0.021,0.023
192.8,-0.021,-0.022,0.001,0.001,0.022,0.023
193.6,-0.02,-0.022,0.001,0.001,0.021,0.023
194.4,-0.02,-0.021,0.001,0.001,0.021,0.023
195.2,-0.02,-0.021,0.001,0.002,0.021,0.023
196.0,-0.02,-0.021,0.001,0.001,0.021,0.023
196.8,-0.02,-0.022,0.001,0.001,0.021,0.023
197.6,-0.019,-0.022,0.001,0.001,0.02,0.023
198.4,-0.019,-0.022,0.001,0.001,0.02,0.023
199.2,-0.017,-0.019,0.001,0.001,0.018,0.02
