t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
46.4,-0.617,-0.131,3.969,4.666,4.586,4.797
47.2,-0.875,-0.139,5.397,6.309,6.272,6.447
48.0,-0.881,-0.134,5.392,6.303,6.273,6.437
48.8,-0.879,-0.132,5.377,6.285,6.257,6.417
49.6,-0.809,-0.227,4.744,5.549,5.553,5.776
50.4,-0.748,-0.495,3.008,3.512,3.756,4.007
51.2,-0.741,-0.793,1.256,1.445,1.998,2.238
52.0,-0.792,-0.911,0.898,0.927,1.69,1.838
52.8,-0.816,-0.939,0.84,0.825,1.657,1.765
53.6,-0.822,-0.93,0.819,0.793,1.64,1.722
54.4,-0.829,-0.912,0.807,0.788,1.637,1.7
55.2,-0.839,-0.901,0.802,0.791,1.641,1.691
56.0,-0.845,-0.893,0.796,0.791,1.641,1.684
56.8,-0.845,-0.882,0.794,0.795,1.639,1.678
57.6,-0.843,-0.876,0.797,0.801,1.64,1.677
58.4,-0.85,-0.877,0.802,0.807,1.652,1.684
59.2,-0.844,-0.87,0.801,0.809,1.645,1.679
60.0,-0.83,-0.857,0.803,0.815,1.633,1.671
60.8,-0.813,-0.842,0.816,0.832,1.629,1.674
61.6,-0.805,-0.833,0.829,0.847,1.633,1.68
62.4,-0.802,-0.829,0.839,0.858,1.641,1.688
63.2,-0.801,-0.828,0.847,0.867,1.648,1.695
64.0,-0.803,-0.829,0.851,0.871,1.655,1.7
64.8,-0.806,-0.831,0.856,0.876,1.662,1.707
65.6,-0.808,-0.833,0.86,0.879,1.668,1.712
66.4,-0.818,-0.84,0.866,0.883,1.684,1.724
67.2,-0.823,-0.846,0.861,0.876,1.684,1.722
68.0,-0.818,-0.842,0.86,0.877,1.679,1.719
68.8,-0.799,-0.823,0.865,0.888,1.664,1.711
69.6,-0.789,-0.813,0.881,0.907,1.67,1.72
70.4,-0.788,-0.812,0.894,0.92,1.681,1.732
71.2,-0.793,-0.817,0.901,0.927,1.694,1.744
72.0,-0.802,-0.825,0.903,0.926,1.705,1.751
72.8,-0.807,-0.828,0.902,0.924,1.709,1.752
73.6,-0.807,-0.83,0.902,0.924,1.709,1.754
74.4,-0.809,-0.831,0.906,0.927,1.714,1.759
75.2,-0.817,-0.839,0.909,0.928,1.727,1.768
76.0,-0.815,-0.838,0.908,0.927,1.723,1.766
76.8,-0.801,-0.826,0.909,0.932,1.71,1.758
77.6,-0.79,-0.815,0.922,0.95,1.712,1.765
78.4,-0.785,-0.81,0.934,0.963,1.719,1.773
79.2,-0.785,-0.808,0.941,0.971,1.726,1.779
80.0,-0.787,-0.81,0.947,0.976,1.734,1.787
80.8,-0.791,-0.813,0.95,0.979,1.741,1.792
81.6,-0.797,-0.819,0.952,0.98,1.749,1.798
82.4,-0.8,-0.824,0.953,0.979,1.754,1.803
83.2,-0.812,-0.835,0.957,0.978,1.769,1.814
84.0,-0.814,-0.836,0.949,0.97,1.763,1.806
84.8,-0.808,-0.83,0.948,0.971,1.756,1.801
85.6,-0.789,-0.813,0.955,0.985,1.744,1.798
86.4,-0.782,-0.805,0.969,1.002,1.751,1.807
87.2,-0.784,-0.805,0.979,1.014,1.764,1.819
88.0,-0.79,-0.811,0.985,1.017,1.775,1.828
88.8,-0.798,-0.819,0.984,1.014,1.782,1.833
89.6,-0.803,-0.823,0.982,1.01,1.785,1.833
90.4,-0.804,-0.825,0.981,1.009,1.785,1.834
91.2,-0.806,-0.829,0.984,1.01,1.79,1.838
92.0,-0.813,-0.835,0.983,1.007,1.796,1.842
92.8,-0.81,-0.832,0.982,1.006,1.792,1.839
93.6,-0.796,-0.818,0.982,1.012,1.777,1.83
94.4,-0.786,-0.808,0.997,1.032,1.783,1.84
95.2,-0.783,-0.802,1.007,1.045,1.79,1.847
96.0,-0.782,-0.802,1.012,1.051,1.795,1.853
96.8,-0.785,-0.806,1.017,1.053,1.802,1.86
97.6,-0.79,-0.809,1.018,1.054,1.808,1.863
98.4,-0.795,-0.814,1.019,1.052,1.814,1.867
99.2,-0.799,-0.819,1.019,1.051,1.818,1.87
100.0,-0.811,-0.832,1.021,1.048,1.832,1.88
100.8,-0.811,-0.833,1.012,1.039,1.823,1.871
101.6,-0.802,-0.824,1.01,1.04,1.812,1.864
102.4,-0.785,-0.806,1.02,1.058,1.805,1.864
103.2,-0.78,-0.797,1.032,1.076,1.812,1.873
104.0,-0.781,-0.797,1.041,1.086,1.822,1.883
104.8,-0.789,-0.805,1.045,1.085,1.834,1.891
105.6,-0.796,-0.816,1.043,1.079,1.839,1.895
106.4,-0.801,-0.822,1.04,1.072,1.841,1.894
107.2,-0.801,-0.821,1.039,1.072,1.84,1.893
108.0,-0.805,-0.826,1.043,1.073,1.848,1.899
108.8,-0.81,-0.831,1.037,1.066,1.848,1.897
109.6,-0.806,-0.827,1.036,1.067,1.842,1.894
110.4,-0.789,-0.809,1.038,1.077,1.828,1.886
111.2,-0.783,-0.798,1.052,1.097,1.835,1.895
112.0,-0.78,-0.794,1.061,1.109,1.842,1.903
112.8,-0.781,-0.794,1.065,1.114,1.846,1.907
113.6,-0.785,-0.798,1.069,1.115,1.853,1.913
114.4,-0.788,-0.801,1.07,1.115,1.857,1.916
115.2,-0.792,-0.808,1.069,1.11,1.861,1.918
116.0,-0.797,-0.816,1.069,1.106,1.866,1.921
116.8,-0.809,-0.829,1.067,1.097,1.875,1.927
117.6,-0.807,-0.829,1.059,1.09,1.867,1.919
118.4,-0.795,-0.814,1.056,1.094,1.851,1.909
119.2,-0.782,-0.795,1.07,1.118,1.852,1.913
120.0,-0.778,-0.786,1.081,1.135,1.859,1.921
120.8,-0.781,-0.79,1.088,1.141,1.869,1.93
121.6,-0.788,-0.8,1.091,1.138,1.879,1.938
122.4,-0.797,-0.812,1.087,1.128,1.883,1.94
123.2,-0.801,-0.817,1.082,1.121,1.883,1.938
124.0,-0.8,-0.817,1.081,1.119,1.881,1.937
124.8,-0.805,-0.824,1.085,1.119,1.891,1.944
125.6,-0.807,-0.826,1.079,1.112,1.886,1.937
126.4,-0.802,-0.819,1.078,1.115,1.88,1.934
127.2,-0.786,-0.799,1.083,1.131,1.869,1.93
128.0,-0.78,-0.789,1.095,1.149,1.875,1.938
128.8,-0.779,-0.786,1.103,1.159,1.882,1.945
129.6,-0.78,-0.787,1.107,1.163,1.888,1.95
130.4,-0.784,-0.791,1.109,1.163,1.893,1.954
131.2,-0.787,-0.796,1.109,1.16,1.896,1.956
132.0,-0.791,-0.803,1.108,1.155,1.899,1.958
132.8,-0.796,-0.812,1.107,1.149,1.904,1.961
133.6,-0.806,-0.824,1.103,1.139,1.909,1.963
134.4,-0.804,-0.821,1.097,1.134,1.901,1.956
135.2,-0.789,-0.803,1.094,1.141,1.883,1.944
136.0,-0.779,-0.785,1.109,1.167,1.888,1.951
136.8,-0.775,-0.778,1.12,1.183,1.895,1.961
137.6,-0.78,-0.783,1.126,1.186,1.905,1.969
138.4,-0.787,-0.795,1.126,1.181,1.913,1.975
139.2,-0.793,-0.804,1.122,1.17,1.915,1.974
140.0,-0.796,-0.806,1.117,1.164,1.914,1.97
140.8,-0.796,-0.808,1.118,1.164,1.913,1.971
141.6,-0.803,-0.818,1.122,1.161,1.924,1.98
142.4,-0.804,-0.818,1.113,1.154,1.917,1.972
143.2,-0.798,-0.81,1.111,1.155,1.909,1.965
144.0,-0.783,-0.789,1.119,1.175,1.902,1.964
144.8,-0.776,-0.779,1.128,1.191,1.904,1.969
145.6,-0.671,-0.68,1.101,1.159,1.772,1.838
146.4,-0.626,-0.614,1.153,1.21,1.78,1.825
147.2,-0.663,-0.626,1.234,1.291,1.897,1.917
148.0,-0.688,-0.657,1.225,1.276,1.913,1.933
148.8,-0.691,-0.667,1.212,1.255,1.903,1.921
149.6,-0.716,-0.681,1.223,1.266,1.939,1.946
150.4,-0.7,-0.671,1.2,1.244,1.901,1.915
151.2,-0.7,-0.679,1.204,1.242,1.903,1.921
152.0,-0.695,-0.679,1.204,1.239,1.899,1.919
152.8,-0.715,-0.689,1.224,1.264,1.939,1.953
153.6,-0.688,-0.669,1.182,1.219,1.87,1.889
154.4,-0.676,-0.654,1.209,1.247,1.885,1.901
155.2,-0.657,-0.637,1.222,1.27,1.879,1.907
156.0,-0.699,-0.669,1.242,1.29,1.941,1.959
156.8,-0.713,-0.685,1.236,1.268,1.949,1.953
157.6,-0.701,-0.675,1.205,1.241,1.905,1.916
158.4,-0.695,-0.662,1.225,1.273,1.92,1.935
159.2,-0.655,-0.628,1.205,1.262,1.86,1.89
160.0,-0.648,-0.617,1.226,1.288,1.874,1.905
160.8,-0.643,-0.617,1.234,1.296,1.877,1.913
161.6,-0.682,-0.65,1.258,1.309,1.94,1.958
162.4,-0.679,-0.653,1.247,1.292,1.925,1.946
163.2,-0.689,-0.662,1.238,1.272,1.927,1.934
164.0,-0.694,-0.664,1.246,1.287,1.939,1.951
164.8,-0.693,-0.659,1.231,1.277,1.924,1.937
165.6,-0.717,-0.677,1.242,1.293,1.958,1.97
166.4,-0.744,-0.704,1.236,1.28,1.98,1.984
167.2,-0.747,-0.717,1.221,1.256,1.968,1.973
168.0,-0.747,-0.72,1.217,1.248,1.964,1.967
168.8,-0.742,-0.715,1.215,1.253,1.957,1.968
169.6,-0.747,-0.716,1.216,1.254,1.962,1.97
170.4,-0.727,-0.701,1.205,1.244,1.932,1.945
171.2,-0.685,-0.668,1.192,1.235,1.877,1.903
172.0,-0.64,-0.624,1.201,1.251,1.84,1.875
172.8,-0.657,-0.627,1.258,1.309,1.914,1.936
173.6,-0.7,-0.669,1.271,1.314,1.971,1.983
174.4,-0.705,-0.675,1.257,1.292,1.962,1.967
175.2,-0.712,-0.677,1.248,1.282,1.96,1.959
176.0,-0.713,-0.677,1.252,1.281,1.965,1.959
176.8,-0.711,-0.69,1.249,1.276,1.96,1.966
177.6,-0.707,-0.69,1.232,1.271,1.939,1.961
178.4,-0.692,-0.662,1.224,1.273,1.916,1.935
179.2,-0.439,-0.415,0.8,0.837,1.239,1.252
180.0,-0.188,-0.17,0.331,0.347,0.519,0.517
180.8,-0.019,-0.021,0.001,0.002,0.02,0.022
181.6,-0.019,-0.021,0.001,0.001,0.02,0.023
182.4,-0.02,-0.021,0.001,0.001,0.021,0.023
183.2,-0.02,-0.021,0.001,0.002,0.021,0.022
184.0,-0.02,-0.021,0.001,0.001,0.021,0.023
184.8,-0.019,-0.022,0.001,0.001,0.021,0.023
185.6,-0.019,-0.022,0.001,0.001,0.021,0.023
186.4,-0.019,-0.022,0.001,0.001,0.021,0.023
187.2,-0.019,-0.022,0.001,0.001,0.02,0.023
188.0,-0.019,-0.022,0.001,0.001,0.02,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.019,-0.022,0.001,0.001,0.02,0.023
190.4,-0.019,-0.022,0.001,0.001,0.02,0.023
191.2,-0.019,-0.021,0.001,0.001,0.02,0.023
192.0,-0.019,-0.022,0.002,0.002,0.02,0.023
192.8,-0.019,-0.022,0.001,0.001,0.021,0.023
193.6,-0.02,-0.022,0.001,0.001,0.021,0.023
194.4,-0.02,-0.022,0.001,0.001,0.021,0.023
195.2,-0.02,-0.022,0.001,0.001,0.021,0.023
196.0,-0.019,-0.023,0.001,0.001,0.02,0.023
196.8,-0.019,-0.022,0.001,0.001,0.02,0.023
197.6,-0.019,-0.022,0.001,0.001,0.02,0.024
198.4,-0.019,-0.022,0.001,0.001,0.02,0.023
199.2,-0.017,-0.02,0.001,0.001,0.018,0.021
